Morion ID,ATC Code (1),ATC Code (2),ATC Code (3),ATC Code (4),ATC Code (5),Brand,INN,NFC (1),Description,strength_value,strength_unit,pack_size,form_category,market_level,market_name,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023
174052,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,22673,PARACETAMOLUM,Oral Solid Ordinary," tab. sparkling 500 mg strip, #16",500.0,mg,16.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,37829.67,70761.76000000001,49347.11,46335.869999999995,48872.09000000001
166671,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,41973,AZITHROMYCINUM,Oral Liquid Ordinary," powder f/susp. orale 100 mg/5 ml cont. 11,34 g, f/prep. 20 ml susp., #1",100.0,mg,1.0,Oral liquid,No sampled peer,No sampled peer,46058.59,21661.49,13412.02,7078.83,7393.49
178912,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,9720,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 1000 mg/4 ml amp. 4 ml, #5",1000.0,mg,5.0,Parenteral,No sampled peer,No sampled peer,43759.46,67914.65999999999,55467.770000000004,81830.84000000001,97284.93999999999
39714,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,24698,PARACETAMOLUM,Rectal systemic," rectal suppository 0,08 g strip, #10",0.08,g,10.0,Rectal/vaginal,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,37683.49999999999,27373.779999999995,22544.06,16475.41,15296.380000000001
287569,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,10059,IBUPROFENUM,Oral Liquid Ordinary," oral suspens. 100 mg/5 ml flask 100 ml, #1",100.0,mg,1.0,Oral liquid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",31998.44,18567.539999999997,7208.149999999999,5443.129999999999,6771.619999999999
317303,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,1952,ACETYLCYSTEINUM,Oral Solid Ordinary," tab. sparkling 200 mg strip, #20",200.0,mg,20.0,Oral solid,ATC4,R05C B Mucolytics,35426.549999999996,19005.4,16241.28,13272.26,6302.469999999999
54527,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,477,AZITHROMYCINUM,Oral Solid Ordinary," caps. 0,25 g blister, #6",0.25,g,6.0,Oral solid,No sampled peer,No sampled peer,35558.369999999995,30304.440000000002,8638.320000000002,4431.15,3881.2799999999997
75912,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,5372,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #30",10.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,47915.799999999996,44372.630000000005,38577.39,38467.829999999994,23977.600000000002
426310,S SENSORY ORGANS,S01 OPHTALMOLOGICALS,S01A ANTIINFECTIVES,S01A E Fluoroquinolones,S01A E05 Levofloxacin,27250,LEVOFLOXACINUM,Ophthalmic," eye drops, solution 5 mg/ml drop fl. 5 ml, #1",5.0,mg,1.0,Ophthalmic,ATC3,S01A ANTIINFECTIVES,70446.66,66443.36,68570.89,61705.11,82014.74
158383,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,13380,AMLODIPINUM,Oral Solid Ordinary," tabs 5 mg blister, #30",5.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,75603.75,68337.06,78957.82999999999,0.0,0.0
43911,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2547,SILDENAFILUM,Oral Solid Ordinary," tablets coated 50 mg blister, #2",50.0,mg,2.0,Oral solid,No sampled peer,No sampled peer,56795.98,56745.020000000004,51813.560000000005,22711.43,27532.43
330834,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,4705,PREGABALINUM,Oral Solid Ordinary," caps. 300 mg blister, #21",300.0,mg,21.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,56615.38999999999,51358.009999999995,80751.20999999999,85552.87,135532.07
439151,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,36791,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 250 mg/ml flask 4 ml, #5",250.0,mg,5.0,Parenteral,No sampled peer,No sampled peer,63412.59,42142.33,32470.890000000003,13903.840000000002,19154.2
141088,S SENSORY ORGANS,S01 OPHTALMOLOGICALS,S01B ANTIINFLAMMATORY AGENTS,"S01B C Antiinflammatory agents, non-steroids",S01B C03 Diclofenac,39917,DICLOFENACUM,Ophthalmic," drops, eye 0,1 % flask 10 ml, #1",,,1.0,Ophthalmic,No sampled peer,No sampled peer,74997.01,56788.14000000001,53812.27000000001,37817.52,36274.79
329974,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,10059,IBUPROFENUM,Oral Liquid Ordinary," oral suspens. 200 mg/5 ml flask 40 ml, with aroma of strawberry, #1",200.0,mg,1.0,Oral liquid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",26694.86,19126.5,8773.449999999999,4515.3,23344.490000000005
50883,S SENSORY ORGANS,S01 OPHTALMOLOGICALS,S01B ANTIINFLAMMATORY AGENTS,"S01B C Antiinflammatory agents, non-steroids",S01B C03 Diclofenac,41690,DICLOFENACUM,Ophthalmic," eye drops, solution 0,1 % container-dropper 5 ml",,,,Ophthalmic,No sampled peer,No sampled peer,27360.129999999994,33803.94,28334.799999999996,6834.450000000001,982.8900000000001
227394,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,6116,LEVOFLOXACINUM,Oral Solid Ordinary," tabs coated w/film 500 mg blister in box, #5",500.0,mg,5.0,Oral solid,No sampled peer,No sampled peer,43516.310000000005,60035.3,15791.51,10803.689999999999,5883.630000000001
160195,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,18260,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #30",10.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,102621.32,115005.73000000003,101424.29000000001,124539.09000000003,84148.76999999999
145665,D DERMATOLOGICAL,D01 ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A ANTIFUNGALS FOR TOPICAL USE,D01A C Imidazole and triazole derivatives,D01A C15 Fluconazole,16714,FLUCONAZOLUM,"Topical Dermatological, Haemorrhoidal, External"," gel 5 mg/g tube 30 g, #1",5.0,mg,1.0,Topical,No sampled peer,No sampled peer,57885.350000000006,47960.12,48373.119999999995,42526.560000000005,45444.99
434749,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,19867,MELOXICAMUM,Rectal systemic," rectal suppository 0,015 g blister, in a pack, #10",0.015,g,10.0,Rectal/vaginal,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",64302.659999999996,75350.23000000001,54613.070000000014,54125.19,60307.31999999999
71279,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,17413,LEVOFLOXACINUM,Oral Solid Ordinary," tablets coated 500 mg blister, #10",500.0,mg,10.0,Oral solid,No sampled peer,No sampled peer,42559.39,59040.68,54007.049999999996,22152.75,8097.349999999999
41543,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,21539,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 0,5 g flask, #5",0.5,g,5.0,Parenteral,No sampled peer,No sampled peer,51567.09,42017.090000000004,38888.4,21014.640000000007,19051.219999999998
316959,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,6797,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, #4",50.0,mg,4.0,Oral solid,No sampled peer,No sampled peer,69299.79,67641.12,61533.35,64326.14,90021.57
78972,S SENSORY ORGANS,S01 OPHTALMOLOGICALS,S01A ANTIINFECTIVES,S01A E Fluoroquinolones,S01A E05 Levofloxacin,5939,LEVOFLOXACINUM,Ophthalmic," drops, eye 5 mg/ml flask with dropper 5 ml, #1",5.0,mg,1.0,Ophthalmic,ATC3,S01A ANTIINFECTIVES,76307.98,55149.689999999995,58540.28,44479.00000000001,60384.740000000005
50906,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,34411,PARACETAMOLUM,Rectal systemic," rectal suppository 100 mg, #10",100.0,mg,10.0,Rectal/vaginal,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,37395.32,2215.94,14.48,0.0,0.0
287268,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,13244,PREGABALINUM,Oral Solid Ordinary," caps. solid 150 mg blister, #14",150.0,mg,14.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,20607.05,3907.4799999999996,1331.5900000000001,642.2599999999998,225.02
298382,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,18260,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 5 mg blister, #30",5.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,8761.239999999998,145.04,26.849999999999998,13.120000000000001,23.32
77307,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,15047,AMLODIPINUM,Oral Solid Ordinary," tabs 5 mg blister, #20",5.0,mg,20.0,Oral solid,No sampled peer,No sampled peer,45172.92,3243.0499999999997,7.7700000000000005,0.0,0.0
74476,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,19060,PANTOPRAZOLUM,Oral Solid Ordinary," tabs coat.intest.-soluble 40 mg, #10",40.0,mg,10.0,Oral solid,No sampled peer,No sampled peer,39998.630000000005,89477.23999999999,134103.57,114209.8,138206.87
73995,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,26763,AMBROXOLUM,Oral Liquid Ordinary," syrup 15 mg/5 ml flask 100 ml, with a measuring glass, #1",15.0,mg,1.0,Oral liquid,ATC4,R05C B Mucolytics,27654.54,3206.17,712.48,204.05,0.0
112596,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,21463,AMBROXOLUM,Oral Solid Ordinary," tabs 30 mg blister, #20",30.0,mg,20.0,Oral solid,ATC4,R05C B Mucolytics,36790.19,36635.2,25803.45,9732.76,4085.3900000000003
338981,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,17413,LEVOFLOXACINUM,Oral Solid Ordinary," tablets coated 500 mg blister, #7",500.0,mg,7.0,Oral solid,No sampled peer,No sampled peer,42836.729999999996,85709.3,92376.81,83071.64999999998,55724.74
76545,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary," caps. 100 mg blister, #10",100.0,mg,10.0,Oral solid,No sampled peer,No sampled peer,40855.92,27801.949999999997,54557.490000000005,58203.88999999999,49917.5
359474,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,22071,PREGABALINUM,Oral Solid Ordinary," caps. 150 mg blister, #30",150.0,mg,30.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,44972.950000000004,43392.97,45646.579999999994,30947.24,30671.700000000004
111104,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,5412,METFORMINUM,Oral Solid Retard," tabs, prolong. action 500 mg, #30",500.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,66331.85,47324.46,87398.82000000002,66062.37,116957.27
108402,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,19356,AMBROXOLUM,Oral Solid Ordinary," tabs 30 mg, #20",30.0,mg,20.0,Oral solid,ATC4,R05C B Mucolytics,30320.14,18885.340000000004,14099.83,7347.52,3287.1000000000004
169265,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,38677,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #30",10.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,52546.560000000005,42639.12,39099.0,30554.850000000002,27318.629999999997
124339,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A13 Ibuprofen,37050,IBUPROFENUM,"Topical Dermatological, Haemorrhoidal, External", gel tube 20 g,20.0,g,,Topical,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",49245.06,24954.190000000002,22702.239999999998,10956.910000000002,1606.7600000000002
80016,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,5412,METFORMINUM,Oral Solid Ordinary," tabs coated w/film 500 mg, #60",500.0,mg,60.0,Oral solid,No sampled peer,No sampled peer,59855.57,80383.79,85616.5,75291.57,78720.84
43912,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2547,SILDENAFILUM,Oral Solid Ordinary," tablets coated 50 mg blister, #4",50.0,mg,4.0,Oral solid,No sampled peer,No sampled peer,61657.829999999994,53887.47,63787.95,53781.29999999999,53968.520000000004
166673,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,41973,AZITHROMYCINUM,Oral Liquid Ordinary," powder f/susp. orale 200 mg/5 ml cont. 17,6 g, f/prep. 30 ml susp., #1",200.0,mg,1.0,Oral liquid,No sampled peer,No sampled peer,57432.49,37978.18000000001,46570.939999999995,18389.18,17776.69
127716,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,24698,PARACETAMOLUM,Oral Liquid Ordinary," syrup 120 mg/5 ml jar, can 90 ml, with dosing cups, #1",120.0,mg,1.0,Oral liquid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,36875.74,29874.729999999996,18167.08,14061.609999999999,36717.899999999994
285423,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,6103,ACETYLCYSTEINUM,Oral Liquid Ordinary," oral solution 20 mg/ml bottle with measured cap 100 ml, or measured applic. (syringe, #1",20.0,mg,1.0,Oral liquid,ATC4,R05C B Mucolytics,54049.659999999996,28174.6,30996.809999999998,10826.65,10616.080000000002
121024,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34028,DICLOFENACUM,Parenteral Ordinary," sol.  for inj. 2,5 % amp. 3 ml, in a box with dividers, #5",,,5.0,Parenteral,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",131795.26,183296.12,122384.99,34760.58,9573.7
88003,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,36288,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 40 mg, #10",40.0,mg,10.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,49720.63,0.0,0.0,0.0,0.0
61933,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,40955,MELOXICAMUM,Oral Solid Ordinary," tabs 15 mg blister, #10",15.0,mg,10.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",137457.40000000002,150715.52999999997,160176.0,103531.67999999998,49996.16
20598,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,25230,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, #1",50.0,mg,1.0,Oral solid,No sampled peer,No sampled peer,74838.22999999998,71885.37,62828.53999999999,62917.79999999999,92561.9
74540,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,44111,AMBROXOLUM,Oral Solid Retard," caps. w/ prolong. action 75 mg blister, in a pack, #10",75.0,mg,10.0,Oral solid,ATC4,R05C B Mucolytics,30688.7,18457.94,14006.509999999998,2117.9,6.7
126633,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,841,AZITHROMYCINUM,Oral Solid Ordinary," tablets coated 250 mg blister, #6",250.0,mg,6.0,Oral solid,No sampled peer,No sampled peer,38220.25,27260.44,14314.419999999998,10112.260000000002,6211.719999999999
73996,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,26763,AMBROXOLUM,Oral Liquid Ordinary," oral solution 7,5 mg/ml flask with dropper 40 ml, with dosing cups, #1",7.5,mg,1.0,Oral liquid,ATC4,R05C B Mucolytics,29430.179999999997,17576.68,13123.07,691.78,0.0
153459,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,21673,METFORMINUM,Oral Solid Ordinary," tablets coated 850 mg, #30",850.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,133611.01,213377.6,171873.72,160210.91,87452.06
189045,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A15 Diclofenac,3419,DICLOFENACUM,"Topical Dermatological, Haemorrhoidal, External", gel 50 mg/g tube 45 g,50.0,mg,,Topical,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",62061.35,57202.829999999994,61764.76,40486.600000000006,45399.72000000001
80015,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,5412,METFORMINUM,Oral Solid Ordinary," tabs coated w/film 500 mg, #30",500.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,81448.46,101521.07,130439.26999999999,117108.01000000002,106456.37000000001
99781,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,37256,PANTOPRAZOLUM,Oral Solid Ordinary," tablets gastroresistant 20 mg, #14",20.0,mg,14.0,Oral solid,No sampled peer,No sampled peer,65055.52,71076.00000000001,70921.87,42655.100000000006,47299.98000000001
193148,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A15 Diclofenac,26652,DICLOFENACUM,"Topical Dermatological, Haemorrhoidal, External"," emulgel f/ext. applic. 1 % tube 100 g, #1",100.0,g,1.0,Topical,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",76947.23000000001,62493.329999999994,50028.41,43032.20999999999,36188.44
346388,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,6669,AZITHROMYCINUM,Oral Liquid Ordinary," powder f/susp. orale 400 mg flask 20 ml, with a dosing syringe, #1",400.0,mg,1.0,Oral liquid,No sampled peer,No sampled peer,83462.29000000001,48732.22000000001,88729.91,47210.08,40749.06
107309,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,19356,AMBROXOLUM,Oral Liquid Ordinary," oral solution 30 mg/5 ml flask 100 ml, #1",30.0,mg,1.0,Oral liquid,ATC4,R05C B Mucolytics,43052.590000000004,29763.010000000002,22766.45,12432.19,9080.849999999999
391340,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,6669,AZITHROMYCINUM,Oral Solid Ordinary," tablets dispersible 500 mg blister, #3",500.0,mg,3.0,Oral solid,No sampled peer,No sampled peer,64801.17,70134.97,53697.71,32078.18,37444.310000000005
265874,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg, #1",50.0,mg,1.0,Oral solid,No sampled peer,No sampled peer,61940.280000000006,62854.80999999999,27403.329999999998,18389.670000000002,531.3699999999999
238021,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,18132,PANTOPRAZOLUM,Parenteral Ordinary," liophylizate f/solution f/inj. 40 mg flask, with solvent in ampoules 10 ml, #1",40.0,mg,1.0,Parenteral,No sampled peer,No sampled peer,44879.8,0.0,0.0,0.0,0.0
359472,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,22071,PREGABALINUM,Oral Solid Ordinary," caps. 75 mg blister, #14",75.0,mg,14.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,72496.21,67338.81,72900.26000000001,50141.95,54645.18000000001
