INN,market_level,market,peer_share,opportunity_probability,predicted_share_change_6m
VIRIDE NITENS*,ATC4,D08A X Other antiseptics and disinfectants,0.05325358122908252,0.6346642130408462,0
VITAMIN C+ALOE ARBORESCENS MILL.+ARONIA MELANOCARPA,ATC4,A13A TONICS,9.460547373236138e-05,0.05537618192871961,0
VITAMIN C+AMBROXOLUM,ATC4,R05C B Mucolytics,2.9571226487438794e-05,0.03541944984940968,0
VITAMIN C+CHLORHEXIDINUM+TETRACAINUM,ATC4,R02A A Antiseptics,0.0,0.010344558873871432,0
VITAMIN C+CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM,ATC4,N02B E Anilides,0.004598191455863722,0.17529631633404363,0
VITAMIN C+CHLORPHENAMINUM+PARACETAMOLUM,ATC4,N02B E Anilides,0.014470500673798098,0.3195918726725796,0
VITAMIN C+COFFEINUM*+PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,ATC4,N02B E Anilides,0.0,0.010907771138538684,0
VITAMIN C+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM+THERPINI HYDRAS,ATC4,N02B E Anilides,0.0,0.010344558873871432,0
VITAMIN C+DEQUALINII CHLORIDUM,ATC4,R02A A Antiseptics,0.004139735769918889,0.07129811030322752,0
VITAMIN C+DEXTROSUM*,ATC3,"A11G ASCORBIC ACID (VIT. C), INCL. COMBINATIONS",6.444005143898843e-05,0.07538937001073055,0
VITAMIN C+FERRI SULFAS*,ATC4,B03A E Iron in other combinations,0.8036312813857792,0.47878284222699585,0
VITAMIN C+GINKGO BILOBA+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM+ZINCI OXYDUM*,ATC4,"A11A B Multivitamins, other combinations",0.0,0.01075621103716448,0
VITAMIN C+METHIONINUM+VITAMIN PP+VITAMIN B6+RETINOLUM+VITAMIN B2+RUTOSIDUM+THIAMINUM+TOCOPHEROL*+VITAMIN B9+VITAMIN B12,ATC4,"A11A B Multivitamins, other combinations",0.21542617889472224,0.30212960067695477,0
VITAMIN C+NICOTINAMIDUM+PYRIDOXINUM+RETINOLUM+RIBOFLAVINUM+THIAMINUM,ATC4,"A11B A Multivitamins, plain",0.02628152730873269,0.20460100440863196,0
VITAMIN C+PARACETAMOLUM,ATC4,N02B E Anilides,0.0007083213169802552,0.0445127337565667,0
VITAMIN C+PARACETAMOLUM+PHENIRAMINUM,ATC4,N02B E Anilides,0.08725703030954836,0.2591691034755722,0
VITAMIN C+PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,ATC4,N02B E Anilides,0.11037059548561307,0.35273912845501326,0
VITAMIN C+PARACETAMOLUM+PHENYLEPHRINUM,ATC4,N02B E Anilides,0.024614448588571005,0.2337306838305849,0
VITAMIN C+PROPOLIS*,ATC4,R02A A Antiseptics,2.1452327598289862e-05,0.034497209145179474,0
VITAMIN C+RETINOLUM+RIBOFLAVINUM+THIAMINUM,ATC4,"A11B A Multivitamins, plain",0.32644810625262594,0.26867592499874543,0
VITAMIN C+RUTOSIDUM,ATC4,C05C A Bioflavonoids,0.27858756847169464,0.255302734655286,0
VITAMIN C+SALVIA+SALVIA,ATC4,R02A A Antiseptics,0.011971315697324276,0.11242738730596862,0
VITAMIN C+VITAMIN B5+VITAMIN D3+VITAMIN PP+PYRIDOXINUM+RETINOLUM+VITAMIN B2+THIAMINUM+TOCOPHEROL*+VITAMIN B9+VITAMIN B12,ATC4,"A11B A Multivitamins, plain",0.014898318390816678,0.25013907238572197,0
VITAMIN C+VITAMIN B5+VITAMIN PP+PYRIDOXINUM+RETINOLUM+VITAMIN B2+RUTOSIDUM+THIAMINUM+TOCOPHEROL*+VITAMIN B9+VITAMIN B12,ATC4,"A11B A Multivitamins, plain",0.5680037449943446,0.48034368698651814,0
VOGLIBOSUM,ATC3,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",0.0015856437921979176,0.029913433926752733,0
VORICONAZOLUM,ATC4,J02A C Triazole and tetrazole derivatives,0.00010995938120381947,0.04350915186522923,0
VORTIOXETINE,ATC4,N06A X Other antidepressants,0.043962053508769555,0.3061525918406106,0
WARFARINUM,ATC4,B01A A Vitamin K antagonists,0.9499337164765767,0.3590884898066047,0
XANTINOL NICOTINAT,ATC3,C04A PERIPHERAL VASODILATORS,0.014978635934968485,0.06899549722765054,0
XEROFORMIUM*,ATC4,D08A X Other antiseptics and disinfectants,0.002546540468582079,0.04193992886877019,0
XEROGEL POLYMETHYLSILOXANE*,ATC4,A07B C Others intestinal adsorbents,0.34021034991326926,0.3079395359172166,0
XIPAMIDUM,ATC4,"C03B A Sulfonamides, plain",0.03240612520090366,0.4686116634207611,0
XYLOMETAZOLINUM,ATC4,"R01A A Sympathomimetics, plain",0.46695888304947497,0.23569612005415294,0
YOHIMBINUM*,ATC4,G04B E Drugs used in erectile dysfunction,0.005392034500149719,0.034709285274811395,0
ZALEPLONUM,ATC3,N05C HYPNOTICS AND SEDATIVES,0.001457854654825506,0.048510917740983844,0
ZANAMIVIRUM,ATC3,J05A DIRECT ACTING ANTIVIRALS,0.0,0.010366888192690216,0
ZEA MAYS*&,ATC4,A05A X Other drugs for bile therapy,0.013857737798333995,0.09196152118796297,0
ZINCI HYALURONAS*,ATC3,D10A ANTI-ACNE PREPARATIONS FOR TOPICAL USE,0.025728691194680454,0.18444023168362828,0
ZINCI OXYDUM*,ATC3,D02A EMOLLIENTS AND PROTECTIVES,0.2188122313270249,0.7074514683463511,0
ZINCI SULFAS*,ATC3,A12C OTHER MINERAL SUPPLEMENTS,0.006680348733004498,0.03433497474437579,0
ZIPRASIDONUM,ATC3,N05A ANTIPSYCHOTICS,0.0,0.013256819875851849,0
ZOFENOPRILUM,ATC4,"C09A A ACE inhibitors, plain",0.0016289884214138013,0.030923173448457332,0
ZOLEDRONIC ACID,ATC4,M05B A Bisphosphonates,0.15747238691587143,0.5009247638378489,0
ZOLMITRIPTANUM,ATC4,N02C C Selective 5HT1-receptor agonists,0.24407487550458157,0.3878811021341528,0
ZONISAMIDUM,ATC4,N03A X Other antiepileptics,0.019785124323915736,0.25388722971257127,0
ZOPICLONUM,ATC3,N05C HYPNOTICS AND SEDATIVES,0.01773395848727297,0.2650997964274893,0
ZUCLOPENTHIXOL,ATC4,N05A F Thioxanthene derivatives,0.17080419790326495,0.2850927667354984,0
