ATC5,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023,contribution_2023,YoY
D08A X01 Hydrogen peroxide,11831000.790000001,11896287.53,8862784.6,7460100.41,6704943.69,0.007899541525734879,-0.10122607987792487
D08A X06 Potassium permanganate,103858.93999999999,85799.76,74039.52,49405.4,16084.039999999997,1.894968067682322e-05,-0.6744477324341065
D08A X08 Etanol,10749303.09,14220444.78,10560683.569999998,10056824.17,9317096.979999999,0.010977093603721079,-0.07355475023682367
D08A X09** Viride nitens,2400451.46,2070509.76,1815111.84,1859364.6300000004,1333125.8599999999,0.001570644523951404,-0.2830207488673162
D08A X10** Other preparations,5964890.390000001,4399698.77,3826382.0500000003,2456974.5300000003,2318974.16,0.0027321381835536574,-0.056166788998012196
"D08A X53 Propanol, combinations",141465.31999999998,196196.25,74703.04,34681.12,30141.729999999996,3.551198321733985e-05,-0.1308893715081868
D10A B02 Sulphur,226191.45,186841.58,180042.77,179263.84999999998,178606.32,0.0002104280224907738,-0.0036679453219372604
D10A D01 Tretinoin,0.0,0.0,0.0,9265.640000000001,14734.910000000002,1.7360180607716055e-05,0.5902743901122858
D10A D03 Adapalene,19111.52,23186.67,33944.560000000005,19372.97,39693.01,4.676498346198785e-05,1.0488861542654533
"D10A D53 Adapalene, combinations",103315.23999999999,126669.29000000001,198323.9,182985.82,234460.59000000003,0.00027623366466382655,0.2813046934456451
D10A E01 Benzoyl peroxide,41499.899999999994,45326.71,49652.2,46243.030000000006,43484.32,5.123177873524299e-05,-0.05965677422089355
D10A F01 Clindamycin,86300.79999999999,109640.75,155764.57,144706.53000000003,158581.88,0.00018683589366417263,0.0958861358917249
"D10A F51 Clindamycin, combinations",94228.79000000001,119372.24,136238.43999999997,51593.509999999995,26441.15,3.115208301073514e-05,-0.4875101538933869
"D10A F52 Erythromycin, combinations",132985.78,106539.72,46076.85,21356.239999999998,15998.59,1.884900633046282e-05,-0.2508704715811396
D10A X03 Azelaic acid,108376.92000000001,99631.25999999998,95201.27,115184.80999999998,166105.49,0.00019569996059244153,0.44207808303890084
D10A X30 Various combinations,92598.70999999999,79754.38,70033.04000000001,48153.34,45928.700000000004,5.4111665906178476e-05,-0.04619907985614269
D10B A01 Isotretinoin,106246.65,143417.83000000002,228891.81000000003,262324.98,356892.95,0.0004204793968623205,0.36049929366238787
D11A A10** Other drugs used for hyperhidrosis,1382003.79,1064516.5899999999,1130687.5,1285200.5,1299734.5299999998,0.0015313039701555647,0.011308764663567894
D11A C30 Others,189314.01,182572.53000000003,215602.6,168644.11000000002,193789.57,0.00022831642236645033,0.1491036953499294
D11A F Wart and anti-corn preparations,51883.91999999999,39987.310000000005,44705.95,51504.979999999996,71059.01,8.371936085157635e-05,0.3796531908176646
D11A H01 Tacrolimus,28548.05,25649.129999999997,38389.06,34442.65,49502.979999999996,5.832276365584557e-05,0.4372581668367559
D11A H02 Pimecrolimus,41828.06,59550.049999999996,82760.02,26310.62,92292.59000000001,0.00010873605818792844,2.507807493704064
D11A H08 Abrocitinib,0.0,0.0,0.0,0.0,1.33,1.5669617397230354e-09,
D11A X01 Minoxidil,39602.259999999995,45745.84,57917.78,56679.59,85662.26999999999,0.00010092443581039425,0.5113424426676338
D11A X12 Pyrithione zinc,34842.67,44051.08,35750.990000000005,27331.059999999998,34341.25,4.045971792801781e-05,0.25649169845589603
D11A X18 Diclofenac,0.0,0.0,3148.35,0.0,362.25,4.267908948982478e-07,
D11A X20** Various,716641.73,562119.49,479268.06,339792.02999999997,308183.46,0.00036309149671839435,-0.09302328250606684
D11A X22 Ivermectin,0.0,5213.75,14383.45,16776.43,18985.880000000005,2.236853199622014e-05,0.13169965242903303
G01A A02 Natamycin,313124.27,232546.78,307836.58,295305.67,268713.99,0.0003165898806453521,-0.0900479831626666
G01A A05 Chloramphenicol,43077.61999999999,38835.27,38568.58,30197.770000000004,32248.159999999996,3.7993708944711876e-05,0.0678987223228733
G01A A10 Clindamycin,45590.07,71232.92000000001,84211.47,61944.030000000006,86167.31,0.00010151945713146924,0.39105108272742317
G01A A50** Combinations,201012.72999999998,198084.93,210157.25,155123.08,172522.74,0.00020326055098660517,0.11216680328936235
"G01A A51 Nystatin, combinations",4704.98,13601.929999999998,20418.409999999996,6615.570000000001,3424.900000000001,4.035103204795056e-06,-0.48229706586129384
G01A C03 Chlorquinaldol,53625.36,43121.86,40545.560000000005,26109.25,18131.809999999998,2.1362295144306408e-05,-0.3055407566283981
G01A C05 Dequalinium,162840.02,178342.5,177192.65,136770.91,165212.19999999998,0.00019464751604170678,0.2079483861005238
G01A D03 Ascorbic acid,6.42,0.0,0.0,0.0,0.0,0.0,
G01A F01 Metronidazole,120842.5,92744.63,86718.23999999999,70745.17,87963.46000000002,0.00010363562128846441,0.2433846720560573
G01A F02 Clotrimazole,530453.02,513366.16000000003,542156.0700000001,411778.39999999997,464880.85,0.000547707146977386,0.12895880405577365
G01A F05 Econazole,5451.83,3891.76,2377.52,696.8,141.63,1.668637527796793e-07,-0.7967422502870264
G01A F11 Ketoconazole,316370.59,236945.11,231605.18,155596.71000000002,163091.47999999998,0.00019214895431188316,0.0481679207741601
G01A F12 Fenticonazole,46313.86,50580.48,66472.04000000001,47740.47,75284.88,8.869814025536838e-05,0.576961433349944
G01A F15 Butoconazole,827.82,0.0,0.0,0.0,0.0,0.0,
G01A F19 Sertaconazol,79984.34,72206.20999999999,74014.5,50030.719999999994,74372.36,8.762303955857736e-05,0.48653387358806777
G01A F20 Combinations of imidazole derivatives,357151.78,357674.76,380313.75,258418.45,297273.77,0.0003502380630174628,0.1503581497373736
G01A X05 Nifuratel,60840.5,66582.92000000001,80956.51000000001,52555.33,64681.10999999999,7.620513131790752e-05,0.23072407689191543
G01A X06 Furazolidone,296049.19,266747.69999999995,244565.41000000003,198152.40999999997,186185.46999999997,0.0002193575247987601,-0.06039260385478029
G01A X10** Various preparations,496199.39,390548.68999999994,365614.98,223851.69999999998,242138.44,0.00028527945202723443,0.08169131617048264
G01A X11 Povidone-iodine,119462.45999999998,101670.8,93834.51,67991.84,88681.76,0.00010448189844458698,0.30430004541721467
G01A X14 Lactobacillus,72261.63,119255.57,155429.49,115410.26000000001,145375.15,0.00017127616387706555,0.25963800792061287
G01B F Imidazole derivatives and corticosteroids,841585.01,651727.53,682502.19,569718.82,670364.34,0.0007898009567328453,0.17665823291566896
G02A B01 Methylergometrine,1298.9799999999998,1537.53,887.44,285.21000000000004,412.56999999999994,4.860762443289718e-07,0.4465481574979835
G02A D02 Dinoprostone,4243.99,3635.23,3375.59,2121.76,2562.63,3.019205385764242e-06,0.2077850463765929
G02A X Other uterotonics,26164.160000000003,21422.9,15466.62,10070.02,11383.78,1.3411990761973154e-05,0.1304625015640486
G02B A03 Plastic IUD with progestogens,33090.450000000004,33245.200000000004,46532.27000000001,42522.810000000005,58967.46000000001,6.947349902905902e-05,0.38672538338835083
G02B B01 Vaginal ring with progestogen and estrogen,21413.809999999998,21842.88,23059.479999999996,15095.73,15183.48,1.788867085402249e-05,0.005812902059059155
G02B B03** Benzalkonium chloride,402953.92,331878.04,309666.5,227626.19,238996.99,0.0002815783001796758,0.04995383000523801
G02B B10** Others,78.5,0.0,0.0,0.0,0.0,0.0,
G02C A05** Hexoprenaline,8462.91,5996.189999999999,6048.12,3698.9100000000008,3397.22,4.00249154994127e-06,-0.08156186552254607
G02C B01 Bromocriptine,32013.75,28056.9,26896.750000000004,19622.16,19166.829999999998,2.258172126449298e-05,-0.02320488671991272
G02C B03 Cabergolin,159951.3,164245.24,177910.27000000002,149814.44999999998,180339.98,0.0002124705630093364,0.20375557898453733
G02C B04 Quinagolide,5.56,0.0,0.0,0.0,0.0,0.0,
G02C C03 Benzydamine,34196.450000000004,40462.079999999994,45573.32,29186.2,34723.13,4.090963623566099e-05,0.1897105481357626
G02C X01 Atosiban,3.5000000000000004,4.6,6.840000000000001,8.85,7.08,8.34142038890157e-09,-0.19999999999999996
G02C X03 Agni casti fructus,22406.85,32323.94,54420.31,35231.32000000001,49043.83,5.7781808405624656e-05,0.3920520150820348
G02C X04 Cimicifugae rhizoma,66606.53,71478.19,76322.36,63345.5,124773.95000000001,0.00014700451561211656,0.9697366032314847
G02C X10** Others,784758.24,678667.0700000001,690010.16,472703.74,537474.5700000001,0.0006332346520782634,0.13702203837016413
G03A A07 Levonorgestrel and ethinylestradiol,74650.72,71360.97,73522.0,62223.96,66876.84000000001,7.879206733351812e-05,0.07477634017507095
G03A A09 Desogestrel and ethinylestradiol,280710.47,294616.33,308431.07,245730.24,225232.96,0.0002653619780786232,-0.08341374671672486
G03A A10 Gestodene and ethinylestradiol,234588.41999999998,229403.81999999998,232297.46,199113.0,208676.05,0.0002458551777041587,0.04802825531231014
G03A A12 Drospirenone and ethinylestradiol,946390.37,980771.97,1107488.76,1014710.53,1314956.94,0.0015492385070400593,0.2958936574749056
G03A A13 Norelgestromin end ethinylestradiol,9106.78,7103.950000000001,7435.23,6736.379999999999,561.75,6.618351558567031e-07,-0.9166095143088722
G03A A15 Chlormadinone and ethinylestradiol,15037.48,18723.019999999997,20362.180000000004,16326.65,20597.850000000002,2.4267701406431674e-05,0.2616090869835517
G03A A16 Dienogest and ethinylestradiol,283416.42,261154.84999999998,282020.43,247241.34999999998,274800.62,0.00032376094555802156,0.11146707458117344
G03A A20** Other combinations,69958.55999999998,63654.229999999996,77846.54,59636.850000000006,58372.94,6.87730553497356e-05,-0.02119343996203693
G03A B03 Levonorgestrel and ethinylestradiol,15762.35,14666.57,10293.44,6868.75,5470.200000000001,6.444807600475901e-06,-0.20361055505004544
G03A B08 Dienogest and estradiol,168666.96000000002,191235.93,238560.57,225337.07,291051.34,0.0003429070030640005,0.29162653974332775
G03A C06 Medroxyprogesterone,6750.84,6394.7699999999995,6236.63,5397.85,5338.3,6.289407409897353e-06,-0.01103217021591929
G03A C09 Desogestrel,15254.789999999999,15088.560000000001,16437.0,12362.009999999998,16450.309999999998,1.9381207801942286e-05,0.3307148271195379
G03A D01 Levonorgestrel,267921.19999999995,274486.97000000003,308645.87999999995,278073.33,341303.69000000006,0.00040211264951600873,0.22738735857912018
G03A D02 Ulipristal,0.0,0.0,0.0,137.69,309.99,3.652199020276269e-07,1.2513617546662794
G03B A03 Testosterone,69043.76,52441.58,57260.729999999996,43077.869999999995,52640.03,6.201873156982914e-05,0.22197383482516675
G03B B01 Mesterolone,9363.36,6766.44,8461.970000000001,5096.74,9543.48,1.1243810544219542e-05,0.8724674988325871
G03C A03 Estradiol,127628.5,133992.96,153322.36000000002,124281.14,145407.54,0.00017131432469717807,0.16998878510448168
G03C A04 Estriol,18545.340000000004,20569.13,29952.57,25801.18,32224.53,3.796586886508056e-05,0.2489556679190641
G03C A09 Promestriene,23381.660000000003,12678.43,11.05,4.21,5841.89,6.8827203892260175e-06,1386.622327790974
"G03C A53 Estradiol, combinations",3787.4300000000003,3673.6699999999996,3912.3999999999996,915.3,0.0,0.0,-1.0
G03C B05** Hexestrol,19.099999999999998,0.0,0.0,0.0,0.0,0.0,
G03C X01 Tibolone,23.330000000000002,1873.0900000000001,5133.09,4741.65,8166.199999999999,9.621145081899436e-06,0.7222274946484872
G03D A03 Hydroxyprogesterone,23715.08,19095.52,18163.32,11253.62,12115.949999999999,1.4274609090524292e-05,0.07662689872236639
G03D A04 Progesterone,796468.22,716469.96,727912.1900000001,519664.39,619686.7200000001,0.000730094271319144,0.19247485862943203
G03D B01 Dydrogesterone,436437.74,415014.81,462897.8,317647.9,398072.5399999999,0.0004689958194092988,0.25318801100211874
G03D B08 Dienogestum,55179.38,65586.19,113926.48999999999,118450.65,160680.86000000002,0.0001893088420494688,0.35652155560142584
G03D C02 Norethisterone,126002.23999999999,114240.15,132620.98,111611.28,126024.26999999999,0.0001484776010274628,0.12913560349814102
G03D C03 Lynestrenol,10726.319999999998,9320.710000000001,9112.630000000001,7620.710000000001,7154.6799999999985,8.429405879670378e-06,-0.06115309465915941
G03F A14 Didrogesteron and estrogen,108825.63,125632.93000000001,173898.61,166945.36000000002,192945.58000000002,0.0002273220614350903,0.15574089630283816
G03F A15 Dienogest and estrogen,5708.1,1437.4400000000003,0.0,0.0,0.0,0.0,
G03F A17 Drospirenon and estrogen,38464.97,38413.06,19556.63,29281.909999999996,35672.630000000005,4.202830553781665e-05,0.21824805827215532
G03F B08 Dydrogesterone and estrogen,164390.57999999996,182486.33999999997,236705.26,232149.01,265090.23,0.0003123204872063004,0.1418968790777957
G03F B09 Levonorgestrel and estrogen,41732.94,43196.630000000005,39602.77999999999,47.08,740.55,8.724913656781155e-07,14.729609175870857
G03G A01 Chorionic gonadotropin,31643.449999999997,20422.550000000003,6533.21,0.83,0.0,0.0,-1.0
G03G A02 Human menopausal gonadotropin,502.6700000000001,572.61,842.94,607.78,1457.31,1.716954145049456e-06,1.3977590575537202
G03G A04 Urofollitropin,6.7299999999999995,6.1000000000000005,0.0,0.0,0.0,0.0,
G03G A05 Follitropin alfa,41.14000000000001,27.85,1089.08,1551.7200000000003,2994.9900000000002,3.5285975495136042e-06,0.9301098136261694
G03G A06 Follitropin beta,3883.93,4709.09,7159.4400000000005,1282.81,2368.86,2.7909120201205334e-06,0.8466179714844757
G03G A08 Choriogonadotropin alfa,0.5,0.0,1554.69,3152.99,5705.619999999999,6.7221716100740924e-06,0.8095902619418391
G03G A09 Corifollitropin alfa,243.58999999999995,92.68,344.47999999999996,19.54,337.17,3.972424735206134e-07,16.2553735926305
G03G A10 Follitropin delta,0.0,0.0,0.0,0.47,14.05,1.6553242438427553e-08,28.893617021276597
G03G A30 Combinations,0.0,0.0,0.0,627.6700000000001,2645.87,3.117275983669915e-06,3.2153838800643646
G03G B02 Clomifene,11823.12,9837.57,9584.54,7048.379999999999,10158.550000000001,1.196846554967176e-05,0.44126026122314665
G03H A01 Cyproterone,4996.0,4072.2200000000003,4347.550000000001,2649.5999999999995,2655.03,3.1280679908397373e-06,0.002049365942029313
G03H B01 Cyproterone and estrogen,106324.29,93828.78000000001,98875.57999999999,80171.02,83919.03,9.887060845463879e-05,0.04675018479245985
G03X A03** Cimicifuga preparations,58074.32,54376.32,73689.05,54302.979999999996,82.12999999999998,9.67628328447014e-08,-0.998487559982896
G03X A10** Various preparations,614844.14,592736.87,581810.36,420863.25,486666.06,0.0005733737564223722,0.15635199794707666
G03X B01 Mifepristone,72479.09,35251.91,24868.510000000002,19935.22,9633.83,1.1350257907515766e-05,-0.5167432313262659
G03X B02 Ulipristal,3241.32,1242.9099999999996,0.43,0.0,0.0,0.0,
G04B C Urinary concrement solvents,575903.97,542546.8200000001,558414.62,415413.95,356796.13,0.00042036532676033555,-0.14110700904483353
G04B D04 Oxybutininum,219770.19,225806.56000000003,263635.76,262970.76,337637.23999999993,0.0003977929601396119,0.2839345332538108
G04B D07 Tolterodine,19606.789999999997,16948.75,7776.34,8337.98,2962.9900000000002,3.4908962144225237e-06,-0.6446393490989424
G04B D08 Solifenacin,45799.74,63440.200000000004,94256.33,115594.43,182654.37,0.00021519730028813155,0.5801312398875966
G04B D09 Trospium,1979.6599999999999,606.28,5.58,10.52,8.86,1.0438557153342927e-08,-0.15779467680608372
G04B D12 Mirabegron,2205.4799999999996,4300.52,9454.339999999998,8774.09,13909.15,1.638729765569072e-05,0.5852527156662399
G04B D20** Other preparations,411678.94,346974.22000000003,294774.7799999999,195502.50999999998,140785.72999999998,0.0001658690619616372,-0.2798776343076107
G04B E03 Sildenafilum,2741898.17,2638895.14,2734725.95,2110121.2600000002,2585992.11,0.0030467298463125133,0.22551824817877986
G04B E04 Yohimbin,14431.869999999999,13811.8,15692.560000000001,13885.32,17685.74,2.0836750314803966e-05,0.2737005700984927
G04B E08 Tadalafil,39754.91,41212.22,62154.170000000006,48765.14,63491.39,7.480344280589001e-05,0.30198313795469467
G04B E09 Vardenafil,31.049999999999997,19.54,0.0,0.0,0.0,0.0,
G04B E10 Avanafil,34.06,8603.5,24745.85,16483.08,29959.399999999998,3.52971680789912e-05,0.8175850629858008
G04B E11 Udenafil,15579.139999999998,12226.160000000002,15223.109999999999,9703.689999999999,8147.620000000001,9.599254744212179e-06,-0.1603585852392232
G04B E19** Others,27313.76,18859.05,21375.64,14556.5,19662.570000000003,2.3165785635057118e-05,0.3507759420190295
G04B E30 Combinations,109.22999999999999,0.0,0.0,0.0,0.0,0.0,
G04B X14 Dapoxetine,1631.3,498.08,415.64000000000004,0.0,0.0,0.0,
"G04B X50** Other preparations, incl. combinations",4543347.61,4439807.2,4587869.07,3789755.96,4045568.38,0.0047663540352581215,0.06750102716376483
G04C A01 Alfuzosin,4435.79,3624.2200000000003,4787.17,2435.1600000000003,628.7,7.407134178675732e-07,-0.7418239458598204
G04C A02 Tamsulosin,1399853.6,1345149.22,1517609.9200000002,1426757.12,1509835.55,0.0017788380000929968,0.05822885257443122
G04C A03 Terazosin,2127.0299999999997,2000.8399999999997,1882.9799999999998,1525.15,2266.37,2.6701617128241316e-06,0.4859980985476837
G04C A04 Silodosin,39208.65,45115.92,56448.350000000006,65982.69,101733.13,0.00011985858824982685,0.5418154367456072
G04C A52 Tamsulosin and dutasteride,30893.1,37241.490000000005,50201.65000000001,59883.229999999996,83155.43999999999,9.797097212769507e-05,0.3886264986040331
G04C A53 Tamsulosin and solifenacin,2428.9700000000003,3001.85,5944.7,5440.67,9021.42,1.0628736825542997e-05,0.6581450446360466
