SKU,ATC1,ATC2,ATC3,ATC4,ATC5,Brand,INN,NFC,Description,known_inn,INN_key,strength_value,strength_unit,strength_mg,pack_size,dosage_form,concentration_flag,multi_strength_flag,strength_parse_status
118270,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,A02B X03 Pirenzepine,9352,PIRENZEPINUM,Parenteral Ordinary,"sol. for inj. 10 mg amp. 2 ml, #5",True,PIRENZEPINUM,10.0,mg,10.0,5.0,Parenteral,False,False,single_mass
54737,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01X OTHER ANTIBACTERIALS,J01X A Glycopeptide antibacterials,J01X A01 Vancomycin,14882,VANCOMYCINUM,Parenteral Ordinary,"lyophil. f/solut. f/inf. 1000 mg flask, #1",True,VANCOMYCINUM,1000.0,mg,1000.0,1.0,Parenteral,False,False,single_mass
145686,R RESPIRATORY SYSTEM,R02 THROAT PREPARATIONS,R02A THROAT PREPARATIONS,R02A A Antiseptics,R02A A20 Various,4833,ALLANTOINUM*+POVIDONUM,Oral Topical,"solution for rinsing mouth flask 50 ml, #1",True,ALLANTOINUM*+POVIDONUM,,,,1.0,Topical,False,False,not_comparable_or_missing
131129,N NERVOUS SYSTEM,N03 ANTIEPILEPTICS,N03A ANTIEPILEPTICS,N03A X Other antiepileptics,N03A X18 Lacosamide,13022,LACOSAMIDUM,Oral Solid Ordinary,"tabs coated w/film 50 mg, #14",True,LACOSAMIDUM,50.0,mg,50.0,14.0,Oral solid,False,False,single_mass
90664,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D01 Paclitaxel,13538,PACLITAXELUM,Parenteral Ordinary,"conc. for infus. sol. 260 mg flask 43,33 ml, #1",True,PACLITAXELUM,260.0,mg,260.0,1.0,Parenteral,False,False,single_mass
54284,C CARDIOVASCULAR SYSTEM,C01 CARDIAC THERAPY,"C01B ANTIARRHYTHMICS, CLASS I AND III","C01B D Antiarrhythmics, class III",C01B D01 Amiodarone,5333,AMIODARONUM,Parenteral Ordinary,"sol. for inj. 150 mg amp. 3 ml, #5",True,AMIODARONUM,150.0,mg,150.0,5.0,Parenteral,False,False,single_mass
309758,N NERVOUS SYSTEM,N03 ANTIEPILEPTICS,N03A ANTIEPILEPTICS,N03A X Other antiepileptics,N03A X14 Levetiracetam,4320,LEVETIRACETAMUM,Oral Solid Ordinary,"tabs coated w/film 250 mg blister, #30",True,LEVETIRACETAMUM,250.0,mg,250.0,30.0,Oral solid,False,False,single_mass
86131,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09A ACE INHIBITORS, PLAIN","C09A A ACE inhibitors, plain",C09A A03 Lisinopril,19554,LISINOPRILUM,Oral Solid Ordinary,"tabs 5 mg blister, #30",True,LISINOPRILUM,5.0,mg,5.0,30.0,Oral solid,False,False,single_mass
405017,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01D CYTOTOXIC ANTIBIOTICS AND RELATRD SUBSTANCES,L01D B Anthracyclines and related substances,L01D B01 Doxorubicin,36547,DOXORUBICINUM,Parenteral Ordinary,"sol. for inj. 2 mg/ml flask 25 ml, in box, #1",True,DOXORUBICINUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
268111,N NERVOUS SYSTEM,N02 ANALGESICS,N02A OPIOIDS,N02A F Morphinan derivatives,N02A F02 Nalbufine,9760,NALBUPHINE HYDROCHLORIDE,Parenteral Ordinary,"sol. for inj. 10 mg/ml amp. 2 ml, blister in the box, #5",True,NALBUPHINE HYDROCHLORIDE,,,,5.0,Parenteral,True,False,not_comparable_or_missing
46374,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08D SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,C08D A Phenylalkylamine derivatives,C08D A01 Verapamil,891,VERAPAMILUM,Oral Solid Retard,"coat. tabs, prolong. action 240 mg, #30",True,VERAPAMILUM,240.0,mg,240.0,30.0,Oral solid,False,False,single_mass
12466,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01B ANTIMETABOLITES,L01B A Folic acid analogues,L01B A01 Methotrexate,46155,METHOTREXATUM,Parenteral Ordinary,"conc. for infus. sol. 500 mg flask 5 ml, #1",True,METHOTREXATUM,500.0,mg,500.0,1.0,Parenteral,False,False,single_mass
308636,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,C07A G Alpha and beta blocking agents,C07A G02 Carvedilol,10522,CARVEDILOLUM,Oral Solid Ordinary,"tabs 25 mg blister, #30",True,CARVEDILOLUM,25.0,mg,25.0,30.0,Oral solid,False,False,single_mass
155837,A ALIMENTARY TRACT AND METABOLISM,A11 VITAMINS,"A11E VITAMIN B-COMPLEX, INCL. COMBINATIONS",A11E C Vitamin B-complex with minerals,A11E C Vitamin B-complex with minerals,30026,MAGNESII LACTAS*+PYRIDOXINUM,Oral Solid Ordinary,"tabs coat.intest.-soluble blister, #50",True,MAGNESII LACTAS*+PYRIDOXINUM,,,,50.0,Oral solid,False,False,not_comparable_or_missing
337107,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01B ANTIMETABOLITES,L01B C Pyrimidine analogues,L01B C05 Gemcitabine,36576,GEMCITABINUM,Parenteral Ordinary,"powder for infusion solution 200 mg flask, #1",True,GEMCITABINUM,200.0,mg,200.0,1.0,Parenteral,False,False,single_mass
378601,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01D CYTOTOXIC ANTIBIOTICS AND RELATRD SUBSTANCES,L01D B Anthracyclines and related substances,L01D B01 Doxorubicin,36547,DOXORUBICINUM,Parenteral Ordinary,"conc. for infus. sol. 10 mg flask 5 ml, #1",True,DOXORUBICINUM,10.0,mg,10.0,1.0,Parenteral,False,False,single_mass
90641,V VARIOUS,V03 ALL OTHER THERAPEUTIC PRODUCTS,V03A ALL OTHER THERAPEUTIC PRODUCTS,V03A F Detoxifying agents for antineoplastic treatment,V03A F03 Calcium folinate,38621,CALCII FOLINAS,Parenteral Ordinary,sol. for inj. 100 mg flask 10 ml,True,CALCII FOLINAS,100.0,mg,100.0,,Parenteral,False,False,single_mass
118323,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,49343,SILDENAFILUM,Oral Solid Ordinary,"tabs coated w/film 100 mg blister, #2",True,SILDENAFILUM,100.0,mg,100.0,2.0,Oral solid,False,False,single_mass
4083,B BLOOD AND BLOOD FORMING ORGANS,B03 ANTIANEMIC PREPARATIONS,B03A IRON PREPARATIONS,B03A E Iron in other combinations,B03A E10 Various combinations,25087,FERRI SULFAS*+SERINUM,Oral Liquid Ordinary,"syrup flask 100 ml, #1",True,FERRI SULFAS*+SERINUM,,,,1.0,Oral liquid,False,False,not_comparable_or_missing
35625,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03 IMMUNOSTIMULANTS,L03A IMMUNOSTIMULANTS,L03A B Interferons,L03A B05 Interferon alfa-2b,14268,INTERFERONUM ALFA,Parenteral Ordinary,"liophylizate f/solution f/inj. 3000000 IU flask, #1",True,INTERFERONUM ALFA,,,,1.0,Parenteral,False,False,not_comparable_or_missing
100052,A ALIMENTARY TRACT AND METABOLISM,A05 BILE AND LIVER THERAPY,A05A BILE THERAPY,A05A X Other drugs for bile therapy,"A05A X10** Other preparations, incl. combinations",39053,CYNARA SCOLYMUS*&,Oral Solid Ordinary,"caps. 100 mg cont. cell pack, #30",True,CYNARA SCOLYMUS*&,100.0,mg,100.0,30.0,Oral solid,False,False,single_mass
67307,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X A Platinum compounds,L01X A01 Cisplatin,6439,CISPLATINUM,Parenteral Ordinary,"conc. for infus. sol. 0,5 mg/ml flask 50 ml, #1",True,CISPLATINUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
330827,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09D ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B01 Valsartan and amlodipine,9418,AMLODIPINUM+VALSARTANUM,Oral Solid Ordinary,"tabs coated w/film 10 mg + 160 mg blister, #8",True,AMLODIPINUM+VALSARTANUM,,,,8.0,Oral solid,False,True,not_comparable_or_missing
44833,A ALIMENTARY TRACT AND METABOLISM,A11 VITAMINS,"A11J OTHER VITAMIN PRODUCTS, COMBINATIONS","A11J C Vitamins, other combinations","A11J C Vitamins, other combinations",20679,CARNITINUM+COBAMAMIDUM*+COCARBOXYLASUM+LYSINUM+PYRIDOXALPHOSPHATUM*,Oral Solid Ordinary,"caps. cont., in a pack, #60",True,CARNITINUM+COBAMAMIDUM*+COCARBOXYLASUM+LYSINUM+PYRIDOXALPHOSPHATUM*,,,,60.0,Oral solid,False,False,not_comparable_or_missing
337198,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C D Taxanes,L01C D01 Paclitaxel,13538,PACLITAXELUM,Parenteral Ordinary,"conc. for infus. sol. 6 mg/ml flask 5 ml, #1",True,PACLITAXELUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
294738,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01X OTHER ANTIBACTERIALS,J01X A Glycopeptide antibacterials,J01X A02 Teicoplanin,47894,TEICOPLANINUM,Parenteral Ordinary,"liophylizate f/solution f/inj. 400 mg flask, w/solv. (water f/in) 3,2 ml, #1",True,TEICOPLANINUM,400.0,mg,400.0,1.0,Parenteral,False,False,single_mass
247693,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02A ANTACIDS,"A02A D Combinations and complexes of aluminium, calcium and magnesium compounds",A02A D01 Ordinary salt combinations,13860,ALUMINII HYDROXYDUM*+MAGNESII HYDROXIDE*,Oral Liquid Ordinary,"oral suspens. bag 10 ml, #20",True,ALUMINII HYDROXYDUM*+MAGNESII HYDROXIDE*,,,,20.0,Oral liquid,False,False,not_comparable_or_missing
379519,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02 ENDOCRINE THERAPY,L02B HORMONE ANTAGONISTS AND RELATED AGENTS,L02B B Anti-androgens,L02B B03 Bicalutamid,12769,BICALUTAMIDUM,Oral Solid Ordinary,"tabs coated w/film 50 mg blister, #30",True,BICALUTAMIDUM,50.0,mg,50.0,30.0,Oral solid,False,False,single_mass
329660,C CARDIOVASCULAR SYSTEM,C01 CARDIAC THERAPY,C01D VASODILATORS USED IN CARDIAC DISEASES,C01D A Organic nitrates,C01D A08 Isosorbide dinitrate,34761,ISOSORBIDI DINITRATE,Oral Solid Retard,"tabs, prolong. action 60 mg blister, #50",True,ISOSORBIDI DINITRATE,60.0,mg,60.0,50.0,Oral solid,False,False,single_mass
298425,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D H Carbapenems,J01D H02 Meropenem,29177,MEROPENEMUM,Parenteral Ordinary,"powd.fr-dr., f/sol. f/in. 500 mg flask, #1",True,MEROPENEMUM,500.0,mg,500.0,1.0,Parenteral,False,False,single_mass
137248,V VARIOUS,V08 CONTRAST MEDIA,"V08A X-RAY CONTRAST MEDIA, IODINATED","V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",V08A B02 Iohexol,7057,IOHEXOLUM,Parenteral Ordinary,"sol. for inj. 300 mg iodine/ml flask 100 ml, #10",True,IOHEXOLUM,300.0,mg,300.0,10.0,Parenteral,False,False,single_mass
276859,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,6539,CITICOLINUM,Parenteral Ordinary,"sol. for inj. 1000 mg/4 ml amp. 4 ml, #3",True,CITICOLINUM,,,,3.0,Parenteral,True,False,not_comparable_or_missing
131131,N NERVOUS SYSTEM,N03 ANTIEPILEPTICS,N03A ANTIEPILEPTICS,N03A X Other antiepileptics,N03A X18 Lacosamide,13022,LACOSAMIDUM,Oral Solid Ordinary,"tabs coated w/film 100 mg, #14",True,LACOSAMIDUM,100.0,mg,100.0,14.0,Oral solid,False,False,single_mass
13540,S SENSORY ORGANS,S01 OPHTALMOLOGICALS,S01G DECONGESTANTS AND ANTIALLERGIC,S01G X Other antiallergics,S01G X01 Cromoglicic acid,49558,ACIDUM CROMOGLICICUM,Ophthalmic,"drops, eye 20 mg/ml drop fl. 10 ml, #1",True,ACIDUM CROMOGLICICUM,,,,1.0,Ophthalmic,True,False,not_comparable_or_missing
189004,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A09 Clarithromycin,11903,CLARITHROMYCINUM,Oral Solid Ordinary,"tabs coated w/film 500 mg blister, #7",True,CLARITHROMYCINUM,500.0,mg,500.0,7.0,Oral solid,False,False,single_mass
449981,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D C Second-generation cephalosporins,J01D C02 Cefuroxime,30775,CEFUROXIMUM,Oral Solid Ordinary,"tabs coated w/film 250 mg strip, #10",True,CEFUROXIMUM,250.0,mg,250.0,10.0,Oral solid,False,False,single_mass
389675,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,39905,LEVOFLOXACINUM,Parenteral Ordinary,"sol. f/infus. 500 mg/100 ml cont. 150 ml, #1",True,LEVOFLOXACINUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
315837,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33901,ROSUVASTATINUM,Oral Solid Ordinary,"tabs coated w/film 10 mg blister, #100",True,ROSUVASTATINUM,10.0,mg,10.0,100.0,Oral solid,False,False,single_mass
314723,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09A ACE INHIBITORS, PLAIN","C09A A ACE inhibitors, plain",C09A A03 Lisinopril,19554,LISINOPRILUM,Oral Solid Ordinary,"tabs 5 mg blister, #50",True,LISINOPRILUM,5.0,mg,5.0,50.0,Oral solid,False,False,single_mass
309721,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,45359,MELOXICAMUM,Oral Solid Ordinary,"tabs 15 mg blister, #10",True,MELOXICAMUM,15.0,mg,15.0,10.0,Oral solid,False,False,single_mass
86446,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D08 Cefixime,17121,CEFIXIMUM,Oral Liquid Ordinary,"powder f/susp. orale 100 mg/5 ml flask, f/p 50 ml suspens., #1",True,CEFIXIMUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
137332,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B A H2-receptor antagonists,A02B A02 Ranitidine,30427,RANITIDINUM,Oral Solid Ordinary,"tablets coated 150 mg strip, #20",True,RANITIDINUM,150.0,mg,150.0,20.0,Oral solid,False,False,single_mass
95097,N NERVOUS SYSTEM,N01 ANESTHETICS,"N01A ANESTHETICS, GENERAL",N01A X Other general anesthetics,N01A X10 Propofol,16512,PROPOFOLUM,Parenteral Ordinary,"emuls. f/injections 1 % flask 50 ml, #1",True,PROPOFOLUM,,,,1.0,Parenteral,False,False,not_comparable_or_missing
90640,V VARIOUS,V03 ALL OTHER THERAPEUTIC PRODUCTS,V03A ALL OTHER THERAPEUTIC PRODUCTS,V03A F Detoxifying agents for antineoplastic treatment,V03A F03 Calcium folinate,38621,CALCII FOLINAS,Parenteral Ordinary,sol. for inj. 30 mg flask 3 ml,True,CALCII FOLINAS,30.0,mg,30.0,,Parenteral,False,False,single_mass
7601,M MUSCULO-SCELETAL SYSTEM,M09 OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,M09A B Enzymes,"M09A B52 Trypsin, combinations",46039,BROMELAINA+RUTOSIDUM+TRYPSINUM*,Oral Solid Ordinary,"tablets coated blister, #200",True,BROMELAINA+RUTOSIDUM+TRYPSINUM*,,,,200.0,Oral solid,False,False,not_comparable_or_missing
149125,R RESPIRATORY SYSTEM,R02 THROAT PREPARATIONS,R02A THROAT PREPARATIONS,R02A A Antiseptics,R02A A20 Various,1749,CHLOROBUTANOLUM+CHOLINI SALICYLAS+HEXETIDINUM,Oral Topical,"sol. f/rinsing mouth polymer.fl. 120 ml, #1",True,CHLOROBUTANOLUM+CHOLINI SALICYLAS+HEXETIDINUM,,,,1.0,Topical,False,False,not_comparable_or_missing
363704,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D02 Ceftazidime,25282,CEFTAZIDIMUM,Parenteral Ordinary,"powd.fr-dr., f/sol. f/in. 1 g flask, #1",True,CEFTAZIDIMUM,1.0,g,1000.0,1.0,Parenteral,False,False,single_mass
226051,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",43015,CETIRIZINUM+PARACETAMOLUM+PHENYLEPHRINUM,Oral Liquid Ordinary,"powder f/oral solution sachet 4 g, with citric taste, #4",True,CETIRIZINUM+PARACETAMOLUM+PHENYLEPHRINUM,,,,4.0,Oral liquid,False,False,not_comparable_or_missing
45090,R RESPIRATORY SYSTEM,R01 NASAL PREPARATIONS,R01A DECONGENSTANS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01A D Corticosteroids,R01A D08 Fluticasone,19460,FLUTICASONUM,Nasal Topical,spray nasal water dosed 50 mcg/dose flask 120 doses,True,FLUTICASONUM,50.0,mcg,0.05,,Respiratory,False,False,single_mass
160791,N NERVOUS SYSTEM,N02 ANALGESICS,N02A OPIOIDS,N02A F Morphinan derivatives,N02A F02 Nalbufine,9760,NALBUPHINE HYDROCHLORIDE,Parenteral Ordinary,"sol. for inj. 10 mg/ml syr. 2 ml, blister, #5",True,NALBUPHINE HYDROCHLORIDE,,,,5.0,Parenteral,True,False,not_comparable_or_missing
146542,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D62 Cefoperazone and beta-lactamase inhibitor,40719,CEFOPERAZONUM+SULBACTAMUM,Parenteral Ordinary,"powder for prep. of inj. sol. 1000 mg + 1000 mg flask, #1",True,CEFOPERAZONUM+SULBACTAMUM,,,,1.0,Parenteral,False,True,not_comparable_or_missing
91373,A ALIMENTARY TRACT AND METABOLISM,A11 VITAMINS,"A11A MULTIVITAMINS, COMBINATIONS","A11A B Multivitamins, other combinations","A11A B Multivitamins, other combinations",7745,VITAMIN C+GINKGO BILOBA+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM+ZINCI OXYDUM*,Oral Solid Ordinary,"tablets coated blister, #60",True,VITAMIN C+GINKGO BILOBA+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM+ZINCI OXYDUM*,,,,60.0,Oral solid,False,False,not_comparable_or_missing
402692,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09B ACE INHIBITORS, COMBINATIONS","C09B A ACE inhibitors, and diuretics",C09B A03 Lisinopril and diuretics,13977,HYDROCHLOROTHIAZIDUM+LISINOPRILUM,Oral Solid Ordinary,"tabs 10 mg + 12,5 mg blister, #10",True,HYDROCHLOROTHIAZIDUM+LISINOPRILUM,,,,10.0,Oral solid,False,True,not_comparable_or_missing
13812,"P ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","P03 ECTOPARASITICIDES, INCL. SCABICIDES INSECTICIDES AND REPELLENTS","P03A ECTOPARASITICIDES, INCL. SCABICIDES","P03A X Other ectoparasiticides, incl. scabicides",P03A X01 Benzyl benzoate,22229,BENZYLII BENZOAS*,"Topical Dermatological, Haemorrhoidal, External","cream 250 mg/g tube 80 g, in a pack",True,BENZYLII BENZOAS*,,,,,Topical,True,False,not_comparable_or_missing
112257,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01X OTHER ANTIBACTERIALS,J01X D Imidazole derivatives,J01X D01 Metronidazole,29604,METRONIDAZOLUM,Parenteral Ordinary,"sol. f/infus. 0,5 % cont. 100 ml, #1",True,METRONIDAZOLUM,,,,1.0,Parenteral,False,False,not_comparable_or_missing
194504,R RESPIRATORY SYSTEM,R02 THROAT PREPARATIONS,R02A THROAT PREPARATIONS,R02A A Antiseptics,R02A A20 Various,24742,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,Oral Topical,"lollipops strip, in cardboard box, #8",True,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,,,,8.0,Topical,False,False,not_comparable_or_missing
194469,R RESPIRATORY SYSTEM,R02 THROAT PREPARATIONS,R02A THROAT PREPARATIONS,R02A A Antiseptics,R02A A20 Various,24742,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,Oral Topical,"lollipops strip, in cardboard box, #8",True,AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,,,,8.0,Topical,False,False,not_comparable_or_missing
313247,B BLOOD AND BLOOD FORMING ORGANS,B02 ANTIHEMORRHAGICS,B02A ANTIFIBRINOLYTICS,B02A A Amino acids,B02A A02 Tranexamic acid,11307,TRANEXAMIC ACID,Parenteral Ordinary,"sol. for inj. 100 mg/ml amp. 5 ml, #6",True,TRANEXAMIC ACID,,,,6.0,Parenteral,True,False,not_comparable_or_missing
117833,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X A Platinum compounds,L01X A02 Carboplatin,17193,CARBOPLATINUM,Parenteral Ordinary,"conc. for prep. of infus. sol. 50 mg flask 5 ml, #1",True,CARBOPLATINUM,50.0,mg,50.0,1.0,Parenteral,False,False,single_mass
22059,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X03 Piracetam,39946,PIRACETAMUM,Parenteral Ordinary,"sol. for inj. 20 % amp. 5 ml, blister in a pack, #10",True,PIRACETAMUM,,,,10.0,Parenteral,False,False,not_comparable_or_missing
69549,B BLOOD AND BLOOD FORMING ORGANS,B05 BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B I.V. SOLUTIONS,B05B A Solutions for parenteral nutritions,B05B A03 Carbohydrates,8662,DEXTROSUM*,Parenteral Ordinary,"sol. for inj. 400 mg/ml amp. 10 ml, #10",True,DEXTROSUM*,,,,10.0,Parenteral,True,False,not_comparable_or_missing
390797,C CARDIOVASCULAR SYSTEM,C03 DIURETICS,C03C HIGH-CEILING DIURETICS,"C03C A Sulfonamides, plain",C03C A04 Torasemide,38866,TORASEMIDUM,Oral Solid Ordinary,"tabs 10 mg blister, #30",True,TORASEMIDUM,10.0,mg,10.0,30.0,Oral solid,False,False,single_mass
138310,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C E Topoisomerase 1 (TOP1) inhibitors,L01C E02 Irinotecan,7767,IRINOTECAN,Parenteral Ordinary,"conc. for prep. of infus. sol. 40 mg flask 2 ml, #1",True,IRINOTECAN,40.0,mg,40.0,1.0,Parenteral,False,False,single_mass
79602,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09C ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A01 Losartan,11214,LOSARTANUM,Oral Solid Ordinary,"tablets coated 12,5 mg blister, #30",True,LOSARTANUM,12.5,mg,12.5,30.0,Oral solid,False,False,single_mass
28222,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X A Platinum compounds,L01X A01 Cisplatin,6439,CISPLATINUM,Parenteral Ordinary,"conc. for infus. sol. 25 mg flask 50 ml, #1",True,CISPLATINUM,25.0,mg,25.0,1.0,Parenteral,False,False,single_mass
106109,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A C Platelet aggregation inhibitors excl. heparin,B01A C07 Dipyridamole,5401,DIPYRIDAMOLUM,Oral Solid Ordinary,"tablets coated 25 mg blister, #40",True,DIPYRIDAMOLUM,25.0,mg,25.0,40.0,Oral solid,False,False,single_mass
528335,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A X Other topical products for joint and muscular pain,M02A X10 Various,39553,-,"Topical Dermatological, Haemorrhoidal, External",ointment tube 75 g,False,UNKNOWN_SKU_528335,,,,,Topical,False,False,not_comparable_or_missing
