SKU,forecast_2024,model
97366,483.35999999999996,Seasonal Naive
438275,12.530000000000001,Seasonal Naive
5384,0.0,Seasonal Naive
103524,0.0,Seasonal Naive
135246,0.0,Seasonal Naive
28221,0.0,Seasonal Naive
50904,0.0,Seasonal Naive
108555,348.9,Seasonal Naive
22647,0.0,Seasonal Naive
12470,0.0,Seasonal Naive
62935,0.0,Seasonal Naive
100013,0.0,Seasonal Naive
93486,0.0,Seasonal Naive
327024,0.0,Seasonal Naive
187746,0.0,Seasonal Naive
408916,0.0,Seasonal Naive
347235,0.0,Seasonal Naive
137638,0.0,Seasonal Naive
153614,0.0,Seasonal Naive
99406,0.0,Seasonal Naive
146003,2.06,Seasonal Naive
105526,0.0,Seasonal Naive
185305,0.0,Seasonal Naive
194452,0.0,Seasonal Naive
168779,0.0,Seasonal Naive
1435,0.0,Seasonal Naive
145691,0.0,Seasonal Naive
178053,0.0,Seasonal Naive
13324,144.46,Seasonal Naive
157719,0.0,Seasonal Naive
196748,235.34000000000003,Seasonal Naive
4991,10339.940000000002,Seasonal Naive
138407,0.0,Seasonal Naive
108582,0.0,Seasonal Naive
43711,2560.49,Seasonal Naive
85460,0.0,Seasonal Naive
118823,0.0,Seasonal Naive
74517,505.93,Seasonal Naive
153036,0.0,Seasonal Naive
410773,0.0,Seasonal Naive
362300,0.0,Seasonal Naive
140729,623.9,Seasonal Naive
156469,575.89,Seasonal Naive
174066,11.01,Seasonal Naive
189598,0.0,Seasonal Naive
110977,0.0,Seasonal Naive
197319,0.0,Seasonal Naive
18955,0.0,Seasonal Naive
75707,14.34,Seasonal Naive
6077,0.0,Seasonal Naive
113184,35.65,Seasonal Naive
112054,0.0,Seasonal Naive
77258,0.0,Seasonal Naive
417247,101.85999999999999,Seasonal Naive
38426,19257.65,Seasonal Naive
480359,1557.6100000000001,Seasonal Naive
541650,39970.520000000004,Seasonal Naive
112798,24.03,Seasonal Naive
72108,0.0,Seasonal Naive
82130,28.12,Seasonal Naive
136810,50487.799999999996,Seasonal Naive
9365,1.18,Seasonal Naive
439124,0.0,Seasonal Naive
350381,23.68,Seasonal Naive
309768,0.0,Seasonal Naive
139362,172.02999999999997,Seasonal Naive
298298,6194.4400000000005,Seasonal Naive
8092,0.0,Seasonal Naive
103106,0.0,Seasonal Naive
287286,531.59,Seasonal Naive
156646,62.35999999999999,Seasonal Naive
67306,0.0,Seasonal Naive
48522,0.0,Seasonal Naive
127638,129.54000000000002,Seasonal Naive
29152,0.0,Seasonal Naive
33584,0.0,Seasonal Naive
19632,20380.81,Seasonal Naive
8321,0.0,Seasonal Naive
289673,0.0,Seasonal Naive
196172,0.0,Seasonal Naive
119440,0.0,Seasonal Naive
182807,0.0,Seasonal Naive
378694,1737.18,Seasonal Naive
325120,184.25,Seasonal Naive
63144,51.650000000000006,Seasonal Naive
306343,0.0,Seasonal Naive
52408,0.0,Seasonal Naive
50914,0.0,Seasonal Naive
412545,0.0,Seasonal Naive
105639,0.0,Seasonal Naive
308563,0.0,Seasonal Naive
315840,0.0,Seasonal Naive
531448,3.5599999999999996,Seasonal Naive
196113,61.769999999999996,Seasonal Naive
166011,1.34,Seasonal Naive
2076,0.0,Seasonal Naive
327857,6.7,Seasonal Naive
99389,0.0,Seasonal Naive
554811,48102.82,Seasonal Naive
410832,0.0,Seasonal Naive
273063,82.78,Seasonal Naive
336296,1366.55,Seasonal Naive
13823,0.0,Seasonal Naive
378707,0.0,Seasonal Naive
97214,301.39,Seasonal Naive
52009,0.0,Seasonal Naive
49347,822.5200000000001,Seasonal Naive
421620,10.99,Seasonal Naive
4247,81.17,Seasonal Naive
554808,0.0,Seasonal Naive
450150,0.0,Seasonal Naive
80299,1512.6100000000001,Seasonal Naive
75267,0.0,Seasonal Naive
337047,205.12000000000003,Seasonal Naive
174236,0.0,Seasonal Naive
336266,0.0,Seasonal Naive
92142,235.43,Seasonal Naive
29988,0.0,Seasonal Naive
459691,93.0,Seasonal Naive
124794,0.0,Seasonal Naive
65783,1.4,Seasonal Naive
63158,0.0,Seasonal Naive
143881,0.0,Seasonal Naive
66126,0.0,Seasonal Naive
11250,1155.76,Seasonal Naive
405012,0.0,Seasonal Naive
509819,0.0,Seasonal Naive
94726,116.57000000000001,Seasonal Naive
150777,0.0,Seasonal Naive
112158,0.0,Seasonal Naive
229228,0.0,Seasonal Naive
178055,0.0,Seasonal Naive
315623,0.0,Seasonal Naive
141583,0.0,Seasonal Naive
93053,116.39000000000001,Seasonal Naive
38120,0.0,Seasonal Naive
444388,27.27,Seasonal Naive
94709,42.919999999999995,Seasonal Naive
5844,0.0,Seasonal Naive
72874,0.62,Seasonal Naive
421642,0.0,Seasonal Naive
500143,25692.269999999997,Seasonal Naive
308699,0.0,Seasonal Naive
90452,0.0,Seasonal Naive
194595,0.0,Seasonal Naive
12762,0.0,Seasonal Naive
334178,1.87,Seasonal Naive
295213,0.0,Seasonal Naive
325418,9.530000000000001,Seasonal Naive
90064,0.0,Seasonal Naive
154592,0.0,Seasonal Naive
83310,0.0,Seasonal Naive
139654,593.6600000000001,Seasonal Naive
134070,0.0,Seasonal Naive
18812,538.76,Seasonal Naive
190974,0.0,Seasonal Naive
398147,0.0,Seasonal Naive
177910,64.96000000000001,Seasonal Naive
107352,0.0,Seasonal Naive
11347,1005.17,Seasonal Naive
129289,0.0,Seasonal Naive
417305,140.33,Seasonal Naive
44750,70673.85999999999,Seasonal Naive
287548,0.0,Seasonal Naive
220263,0.0,Seasonal Naive
163572,404.37999999999994,Seasonal Naive
336301,0.0,Seasonal Naive
377043,0.0,Seasonal Naive
134617,0.0,Seasonal Naive
488874,0.0,Seasonal Naive
326010,0.0,Seasonal Naive
257453,1241.57,Seasonal Naive
149110,0.0,Seasonal Naive
49798,0.0,Seasonal Naive
350791,0.0,Seasonal Naive
178162,0.0,Seasonal Naive
288292,0.0,Seasonal Naive
449170,0.0,Seasonal Naive
412255,0.0,Seasonal Naive
390564,0.0,Seasonal Naive
112035,0.0,Seasonal Naive
541665,24599.16,Seasonal Naive
112562,0.0,Seasonal Naive
168774,0.0,Seasonal Naive
404693,35.64,Seasonal Naive
90616,0.0,Seasonal Naive
92883,6995.97,Seasonal Naive
61926,0.0,Seasonal Naive
110489,4784.82,Seasonal Naive
25514,0.0,Seasonal Naive
330902,221.64,Seasonal Naive
421311,112.61999999999999,Seasonal Naive
167739,1198.7699999999998,Seasonal Naive
135957,0.0,Seasonal Naive
291003,35.42,Seasonal Naive
97217,0.0,Seasonal Naive
65609,3541.1600000000003,Seasonal Naive
12242,0.0,Seasonal Naive
91372,0.0,Seasonal Naive
392597,0.0,Seasonal Naive
189620,0.0,Seasonal Naive
327542,0.0,Seasonal Naive
342485,0.0,Seasonal Naive
230054,40769.79,Seasonal Naive
47002,0.0,Seasonal Naive
103163,0.0,Seasonal Naive
310402,21.34,Seasonal Naive
156374,0.0,Seasonal Naive
79549,0.0,Seasonal Naive
105262,0.0,Seasonal Naive
160899,0.0,Seasonal Naive
484867,4695.780000000001,Seasonal Naive
93234,0.0,Seasonal Naive
25263,1997.6100000000001,Seasonal Naive
35377,0.0,Seasonal Naive
186886,0.0,Seasonal Naive
86244,0.0,Seasonal Naive
88593,12.92,Seasonal Naive
33886,16499.32,Seasonal Naive
46338,2957.4300000000003,Seasonal Naive
167145,0.0,Seasonal Naive
112129,0.0,Seasonal Naive
112281,23.57,Seasonal Naive
90454,0.83,Seasonal Naive
124167,2278.13,Seasonal Naive
87405,0.74,Seasonal Naive
402397,24.42,Seasonal Naive
330801,0.0,Seasonal Naive
56653,0.0,Seasonal Naive
179774,0.0,Seasonal Naive
449879,330.23,Seasonal Naive
121399,7.08,Seasonal Naive
118321,0.0,Seasonal Naive
99303,0.0,Seasonal Naive
111975,0.0,Seasonal Naive
305373,0.0,Seasonal Naive
21904,0.0,Seasonal Naive
390525,1152.4,Seasonal Naive
503401,119.81,Seasonal Naive
64421,0.0,Seasonal Naive
113608,0.0,Seasonal Naive
325184,431.39000000000004,Seasonal Naive
238339,414.7800000000001,Seasonal Naive
93716,0.0,Seasonal Naive
484522,13828.580000000002,Seasonal Naive
156571,1.1099999999999999,Seasonal Naive
198281,0.0,Seasonal Naive
85093,0.0,Seasonal Naive
303485,1.6,Seasonal Naive
192565,0.0,Seasonal Naive
74493,0.0,Seasonal Naive
82836,0.0,Seasonal Naive
179692,0.0,Seasonal Naive
352912,66.92,Seasonal Naive
343130,55.199999999999996,Seasonal Naive
444391,20.770000000000003,Seasonal Naive
4784,0.0,Seasonal Naive
188009,1.55,Seasonal Naive
165689,0.0,Seasonal Naive
72017,0.0,Seasonal Naive
183115,0.0,Seasonal Naive
156556,0.0,Seasonal Naive
110307,0.0,Seasonal Naive
59526,914.48,Seasonal Naive
171814,0.0,Seasonal Naive
66430,0.0,Seasonal Naive
459441,2806.3800000000006,Seasonal Naive
112141,0.0,Seasonal Naive
287527,338.94,Seasonal Naive
144193,0.0,Seasonal Naive
414277,21.77,Seasonal Naive
480356,0.0,Seasonal Naive
110698,0.0,Seasonal Naive
313636,0.0,Seasonal Naive
141577,0.0,Seasonal Naive
87850,3223.4199999999996,Seasonal Naive
67308,79.4,Seasonal Naive
98836,0.0,Seasonal Naive
127145,0.0,Seasonal Naive
19499,0.0,Seasonal Naive
71572,0.0,Seasonal Naive
12217,144.55,Seasonal Naive
308561,0.0,Seasonal Naive
124142,15334.039999999999,Seasonal Naive
307574,0.0,Seasonal Naive
82924,69.16000000000001,Seasonal Naive
19941,0.0,Seasonal Naive
51877,0.0,Seasonal Naive
112671,0.81,Seasonal Naive
99995,0.0,Seasonal Naive
163593,0.0,Seasonal Naive
97928,0.0,Seasonal Naive
179689,2124.21,Seasonal Naive
429459,356.75,Seasonal Naive
491216,0.0,Seasonal Naive
156468,153.89999999999998,Seasonal Naive
60015,132.53,Seasonal Naive
72049,94.96,Seasonal Naive
63676,849.4300000000001,Seasonal Naive
528407,0.0,Seasonal Naive
500752,0.0,Seasonal Naive
236829,0.0,Seasonal Naive
75047,0.0,Seasonal Naive
219795,0.0,Seasonal Naive
86057,54.019999999999996,Seasonal Naive
439079,4511.37,Seasonal Naive
183774,0.0,Seasonal Naive
171153,1276.9399999999998,Seasonal Naive
179773,0.0,Seasonal Naive
449881,2563.0699999999997,Seasonal Naive
326867,16867.100000000002,Seasonal Naive
8908,91.66,Seasonal Naive
7550,0.0,Seasonal Naive
188000,74.13,Seasonal Naive
444013,1385.6299999999999,Seasonal Naive
77805,192.17999999999998,Seasonal Naive
410841,4192.549999999999,Seasonal Naive
181330,0.0,Seasonal Naive
161926,0.0,Seasonal Naive
30120,0.0,Seasonal Naive
139317,0.0,Seasonal Naive
295264,88.65,Seasonal Naive
93050,20.88,Seasonal Naive
157655,0.0,Seasonal Naive
67309,116.60999999999999,Seasonal Naive
484300,5982.48,Seasonal Naive
161802,0.0,Seasonal Naive
52422,0.0,Seasonal Naive
50547,439.25,Seasonal Naive
2464,136.67999999999998,Seasonal Naive
138415,143.50000000000003,Seasonal Naive
174231,0.0,Seasonal Naive
180398,0.0,Seasonal Naive
70009,763.61,Seasonal Naive
273102,0.0,Seasonal Naive
35495,0.0,Seasonal Naive
138458,0.0,Seasonal Naive
36860,0.0,Seasonal Naive
80296,0.0,Seasonal Naive
23104,0.0,Seasonal Naive
5084,0.0,Seasonal Naive
74296,0.0,Seasonal Naive
331621,0.0,Seasonal Naive
66676,310.67999999999995,Seasonal Naive
402620,0.0,Seasonal Naive
125393,0.0,Seasonal Naive
482500,0.0,Seasonal Naive
434753,1104.75,Seasonal Naive
273104,0.0,Seasonal Naive
105261,0.0,Seasonal Naive
135090,184.38,Seasonal Naive
504759,37465.729999999996,Seasonal Naive
444015,1753.47,Seasonal Naive
112669,0.0,Seasonal Naive
54749,118.69,Seasonal Naive
235315,17.34,Seasonal Naive
33474,614.4699999999999,Seasonal Naive
325086,6216.37,Seasonal Naive
348731,5.14,Seasonal Naive
327651,4794.1900000000005,Seasonal Naive
200596,0.0,Seasonal Naive
465854,0.0,Seasonal Naive
66667,278.54,Seasonal Naive
103256,0.0,Seasonal Naive
198122,0.0,Seasonal Naive
298416,0.0,Seasonal Naive
6465,0.0,Seasonal Naive
107899,0.0,Seasonal Naive
126325,830.68,Seasonal Naive
141014,0.0,Seasonal Naive
192594,0.0,Seasonal Naive
130256,0.0,Seasonal Naive
111989,0.0,Seasonal Naive
336101,0.0,Seasonal Naive
17040,0.0,Seasonal Naive
56593,0.0,Seasonal Naive
134634,2180.8199999999997,Seasonal Naive
382756,1465.6000000000001,Seasonal Naive
75590,0.0,Seasonal Naive
118320,0.0,Seasonal Naive
378597,46.230000000000004,Seasonal Naive
330794,0.0,Seasonal Naive
66755,0.0,Seasonal Naive
393193,2.5,Seasonal Naive
136703,0.0,Seasonal Naive
109824,999.3699999999999,Seasonal Naive
258487,922.2600000000001,Seasonal Naive
240897,0.0,Seasonal Naive
87851,21282.18,Seasonal Naive
27913,0.0,Seasonal Naive
174196,0.0,Seasonal Naive
189013,0.0,Seasonal Naive
47426,144.69,Seasonal Naive
417296,116.32,Seasonal Naive
175460,0.0,Seasonal Naive
374332,0.0,Seasonal Naive
374333,0.0,Seasonal Naive
374334,0.0,Seasonal Naive
84178,0.0,Seasonal Naive
404549,1373.35,Seasonal Naive
79750,0.0,Seasonal Naive
232833,0.0,Seasonal Naive
112673,0.0,Seasonal Naive
492733,0.0,Seasonal Naive
155794,0.0,Seasonal Naive
125435,0.0,Seasonal Naive
49638,0.0,Seasonal Naive
62988,2.02,Seasonal Naive
410833,1948.8300000000002,Seasonal Naive
327667,1176.0,Seasonal Naive
454214,1608.35,Seasonal Naive
504761,595766.5800000001,Seasonal Naive
325085,0.0,Seasonal Naive
153020,0.0,Seasonal Naive
401995,622.9199999999998,Seasonal Naive
40921,57.99,Seasonal Naive
163050,0.0,Seasonal Naive
173937,368.65999999999997,Seasonal Naive
49553,65.66,Seasonal Naive
289717,1208.45,Seasonal Naive
50999,586.55,Seasonal Naive
124467,0.0,Seasonal Naive
49346,675.3599999999999,Seasonal Naive
404718,3611.4399999999996,Seasonal Naive
179589,12.16,Seasonal Naive
89240,0.0,Seasonal Naive
219805,19230.079999999998,Seasonal Naive
22640,0.0,Seasonal Naive
99292,0.0,Seasonal Naive
315549,0.0,Seasonal Naive
389579,0.0,Seasonal Naive
126562,7.16,Seasonal Naive
97215,0.0,Seasonal Naive
404668,12948.12,Seasonal Naive
423334,0.0,Seasonal Naive
109721,0.0,Seasonal Naive
122835,29.75,Seasonal Naive
136054,211.32,Seasonal Naive
479345,2509.19,Seasonal Naive
504752,179.72000000000003,Seasonal Naive
66104,0.0,Seasonal Naive
191412,0.0,Seasonal Naive
295266,11046.240000000002,Seasonal Naive
92572,0.0,Seasonal Naive
273105,0.0,Seasonal Naive
347503,0.0,Seasonal Naive
221365,0.0,Seasonal Naive
541645,51748.46,Seasonal Naive
141483,0.0,Seasonal Naive
109301,0.0,Seasonal Naive
90812,0.0,Seasonal Naive
169781,0.0,Seasonal Naive
40895,0.0,Seasonal Naive
164720,0.0,Seasonal Naive
129272,107.68,Seasonal Naive
84144,29.39,Seasonal Naive
8845,540.97,Seasonal Naive
40506,246.14000000000001,Seasonal Naive
334468,0.0,Seasonal Naive
25357,54.67,Seasonal Naive
326780,0.0,Seasonal Naive
446652,0.0,Seasonal Naive
482502,0.0,Seasonal Naive
451350,0.0,Seasonal Naive
174438,15506.079999999998,Seasonal Naive
307568,1079.0299999999997,Seasonal Naive
10324,0.0,Seasonal Naive
110966,0.0,Seasonal Naive
129431,939.5200000000001,Seasonal Naive
308546,890.55,Seasonal Naive
410540,5400.349999999999,Seasonal Naive
241040,0.0,Seasonal Naive
7705,7789.13,Seasonal Naive
138614,0.0,Seasonal Naive
6003,266.52,Seasonal Naive
404972,0.0,Seasonal Naive
164723,0.0,Seasonal Naive
161824,0.0,Seasonal Naive
132246,959.1399999999999,Seasonal Naive
71312,10.75,Seasonal Naive
168784,0.0,Seasonal Naive
238338,74.5,Seasonal Naive
138417,344.44999999999993,Seasonal Naive
124163,2109.05,Seasonal Naive
176081,0.0,Seasonal Naive
309740,988.48,Seasonal Naive
16364,2757.59,Seasonal Naive
42014,0.0,Seasonal Naive
235200,0.0,Seasonal Naive
305399,0.0,Seasonal Naive
35975,0.0,Seasonal Naive
258484,0.0,Seasonal Naive
65918,0.0,Seasonal Naive
230095,0.0,Seasonal Naive
37445,185.92999999999998,Seasonal Naive
273103,0.0,Seasonal Naive
123549,3625.63,Seasonal Naive
22135,0.0,Seasonal Naive
46306,25.610000000000003,Seasonal Naive
66391,0.0,Seasonal Naive
166000,1288.68,Seasonal Naive
112578,0.0,Seasonal Naive
90617,0.0,Seasonal Naive
84255,60.63999999999999,Seasonal Naive
112280,167.73999999999998,Seasonal Naive
83921,0.0,Seasonal Naive
40587,15.02,Seasonal Naive
105263,0.0,Seasonal Naive
142316,12899.74,Seasonal Naive
84151,954.5,Seasonal Naive
61627,1178.9500000000003,Seasonal Naive
500825,91.28,Seasonal Naive
155304,0.0,Seasonal Naive
17365,309.59,Seasonal Naive
99555,0.0,Seasonal Naive
49996,0.0,Seasonal Naive
134628,0.0,Seasonal Naive
336103,0.0,Seasonal Naive
188060,0.0,Seasonal Naive
136128,0.0,Seasonal Naive
150781,837.6,Seasonal Naive
408378,0.0,Seasonal Naive
512412,6103.150000000001,Seasonal Naive
378710,0.53,Seasonal Naive
28482,42.59,Seasonal Naive
188016,0.0,Seasonal Naive
327030,0.0,Seasonal Naive
97386,8.3,Seasonal Naive
169177,0.0,Seasonal Naive
112664,0.0,Seasonal Naive
129479,0.0,Seasonal Naive
90580,0.0,Seasonal Naive
9668,0.0,Seasonal Naive
54228,46.959999999999994,Seasonal Naive
112723,0.0,Seasonal Naive
463413,79.42,Seasonal Naive
501855,8038.61,Seasonal Naive
8251,0.0,Seasonal Naive
108553,266.06,Seasonal Naive
68843,0.0,Seasonal Naive
24301,453.73999999999995,Seasonal Naive
111513,0.0,Seasonal Naive
190773,1933.2400000000002,Seasonal Naive
66753,0.0,Seasonal Naive
97032,1215.77,Seasonal Naive
145001,16053.56,Seasonal Naive
126835,223.78000000000003,Seasonal Naive
121055,0.0,Seasonal Naive
378524,5502.03,Seasonal Naive
70447,76.34,Seasonal Naive
360671,0.0,Seasonal Naive
167146,0.0,Seasonal Naive
125469,1910.4099999999999,Seasonal Naive
144160,0.0,Seasonal Naive
77768,0.0,Seasonal Naive
465856,0.0,Seasonal Naive
98225,0.0,Seasonal Naive
264542,0.0,Seasonal Naive
174198,0.0,Seasonal Naive
312841,1077.3500000000001,Seasonal Naive
17599,2214.23,Seasonal Naive
192667,227.52999999999997,Seasonal Naive
68841,0.0,Seasonal Naive
125633,0.0,Seasonal Naive
200592,0.0,Seasonal Naive
25248,0.0,Seasonal Naive
309244,1152.61,Seasonal Naive
230147,0.0,Seasonal Naive
123538,0.0,Seasonal Naive
177903,16.490000000000002,Seasonal Naive
169268,0.0,Seasonal Naive
134638,0.0,Seasonal Naive
167730,697.19,Seasonal Naive
18381,0.0,Seasonal Naive
314747,0.0,Seasonal Naive
47003,0.0,Seasonal Naive
411524,0.0,Seasonal Naive
324000,1585.06,Seasonal Naive
174237,0.0,Seasonal Naive
501672,90206.03,Seasonal Naive
7115,0.0,Seasonal Naive
225767,211.14,Seasonal Naive
100087,0.0,Seasonal Naive
105131,2117.63,Seasonal Naive
264514,86.44,Seasonal Naive
123753,0.0,Seasonal Naive
142064,0.0,Seasonal Naive
410837,0.0,Seasonal Naive
63514,217.86000000000004,Seasonal Naive
126349,11164.76,Seasonal Naive
246707,0.0,Seasonal Naive
145330,0.0,Seasonal Naive
16993,0.0,Seasonal Naive
402567,1399.46,Seasonal Naive
99880,1936.2399999999998,Seasonal Naive
87410,578.99,Seasonal Naive
43699,0.0,Seasonal Naive
82374,0.0,Seasonal Naive
30593,1481.45,Seasonal Naive
379557,626.4100000000001,Seasonal Naive
438586,263.38,Seasonal Naive
156570,0.0,Seasonal Naive
220264,0.0,Seasonal Naive
91353,0.0,Seasonal Naive
136595,30.35,Seasonal Naive
449982,7974.59,Seasonal Naive
58620,114.29000000000002,Seasonal Naive
298414,0.0,Seasonal Naive
125177,0.0,Seasonal Naive
9770,12.469999999999999,Seasonal Naive
163921,199.0,Seasonal Naive
124014,120.39,Seasonal Naive
169186,0.0,Seasonal Naive
189602,1.9400000000000002,Seasonal Naive
82158,0.0,Seasonal Naive
110940,0.0,Seasonal Naive
122785,111.49000000000001,Seasonal Naive
58619,15.389999999999999,Seasonal Naive
112632,0.0,Seasonal Naive
484624,12793.609999999999,Seasonal Naive
82923,740.1899999999999,Seasonal Naive
193278,89.78,Seasonal Naive
180862,39.71,Seasonal Naive
56082,156.51,Seasonal Naive
463519,67.51,Seasonal Naive
382759,2055.46,Seasonal Naive
111557,0.0,Seasonal Naive
35213,0.0,Seasonal Naive
299067,40945.91,Seasonal Naive
188118,100.25,Seasonal Naive
126275,421.14,Seasonal Naive
9805,23.56,Seasonal Naive
393185,0.0,Seasonal Naive
99308,0.0,Seasonal Naive
404465,0.0,Seasonal Naive
14011,0.0,Seasonal Naive
336347,181.89000000000001,Seasonal Naive
75670,0.0,Seasonal Naive
110072,0.0,Seasonal Naive
171428,692.75,Seasonal Naive
327664,3569.0499999999997,Seasonal Naive
111559,1702.35,Seasonal Naive
82973,0.0,Seasonal Naive
230221,1015.83,Seasonal Naive
129205,286.62,Seasonal Naive
328047,762.2900000000001,Seasonal Naive
221740,118.53,Seasonal Naive
144199,1660.2799999999997,Seasonal Naive
55406,0.0,Seasonal Naive
7581,0.0,Seasonal Naive
174197,0.0,Seasonal Naive
13615,514.7,Seasonal Naive
137256,0.0,Seasonal Naive
188151,0.0,Seasonal Naive
16992,0.0,Seasonal Naive
311814,9585.45,Seasonal Naive
44915,0.0,Seasonal Naive
82455,0.0,Seasonal Naive
4519,0.0,Seasonal Naive
62518,551.34,Seasonal Naive
188105,0.0,Seasonal Naive
135922,0.0,Seasonal Naive
228831,0.0,Seasonal Naive
453837,0.0,Seasonal Naive
71385,8.64,Seasonal Naive
10223,448.56,Seasonal Naive
470410,72.64,Seasonal Naive
91351,0.0,Seasonal Naive
112242,12666.549999999997,Seasonal Naive
127611,190.56,Seasonal Naive
35134,486.17999999999995,Seasonal Naive
16991,0.0,Seasonal Naive
520892,2326.23,Seasonal Naive
156572,1.1,Seasonal Naive
327327,0.0,Seasonal Naive
142142,2211.65,Seasonal Naive
62827,0.0,Seasonal Naive
172918,0.0,Seasonal Naive
112252,0.0,Seasonal Naive
326711,0.0,Seasonal Naive
93834,0.0,Seasonal Naive
66252,0.0,Seasonal Naive
125236,1273.3899999999999,Seasonal Naive
98298,1221.5,Seasonal Naive
292571,0.0,Seasonal Naive
149306,0.0,Seasonal Naive
112582,369512.16,Seasonal Naive
11621,0.0,Seasonal Naive
154683,0.0,Seasonal Naive
395251,0.0,Seasonal Naive
