INN,known_inn,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model
DIPYRIDAMOLUM,True,49520.47,37074.42280489133,17596.36607963408,50626.077639823656,-0.2513313624670499,Damped ETS
DISODIUM FOSFAS*+SODIUM DIHYDROPHOSPHAS,True,183061.46999999997,191905.96275989732,119901.76536700147,242002.13218266974,0.048314332665947424,Damped ETS
DISULFIRAMUM,True,179260.56,160960.03862425862,90450.86622986535,210016.05999555573,-0.10208894458290974,Damped ETS
DOBUTAMINUM,True,489.61,977.91847258433,0.0,1595.1888298591348,0.9973417058155061,Damped ETS
DOCETAXELUM,True,2624.78,971.4208942891063,0.0,4280.583060845675,-0.629903879834079,Damped ETS
DOCOSANOLUM*,True,0.0,0.0,0.0,1.260738868231459,,Damped ETS
DOCUSATUM NATRICUM,True,45224.020000000004,70736.01732735874,52947.89805255848,83111.91580506052,0.5641249346554935,Damped ETS
DOLUTEGRAVIR50 MG TABLETS+LAMIVUDINUM+TENOFOVIRUM,True,0.0,0.5926751826389342,0.0,1.8534140508703931,,Damped ETS
DOMPERIDONUM,True,975489.3799999999,809493.1938366025,536535.4593482623,975977.320479763,-0.1701670869685915,Damped ETS
DOMPERIDONUM+OMEPRAZOLUM,True,146534.06999999998,142622.30834392473,84985.55878070742,182722.47577363232,-0.026695236514451937,Damped ETS
DONEPEZILUM,True,57792.48000000001,68776.03391167588,46044.31905248139,84591.3874617276,0.1900516107229846,Damped ETS
DOPAMINUM,True,3286.0099999999998,722.834775124232,0.0,4865.635303521488,-0.78002660517642,Damped ETS
DORNASUM ALFA,True,362.64,91.5635162875068,0.0,548.7578594629631,-0.7475085035089708,Damped ETS
DORZOLAMIDUM,True,241175.49000000002,234681.36494448673,139818.98025868484,300680.87979411706,-0.026926969467391926,Damped ETS
DORZOLAMIDUM+TIMOLOLUM,True,493365.5,519870.0307107499,325812.8823176732,654883.2679329291,0.05372189727646126,Damped ETS
DOXAZOSINUM,True,178227.99,186171.57908570254,116068.55099956803,234945.02979010358,0.044569818049917664,Damped ETS
DOXEPINUM,True,46877.41,45457.39728658013,27018.944438431856,58285.758565776494,-0.030292047137840394,Damped ETS
DOXOFYLLINUM,True,97101.04000000001,67568.3177675856,29375.2318537913,94140.75898619596,-0.30414424224925296,Damped ETS
DOXORUBICINUM,True,6496.789999999999,4299.093645667486,0.0,12489.849317404947,-0.3382741868418886,Damped ETS
DOXYCYCLINUM,True,901403.3600000001,876854.0731512323,624626.8074830219,1030694.1397061449,-0.027234518904797222,Damped ETS
DOXYLAMINUM,True,2046541.59,1934645.0105661717,1361989.5133401887,2283922.7128514135,-0.05467593719110708,Damped ETS
DOXYLAMINUM+PASSIFLORA INCARNATA*,True,100404.2,75818.6164419122,36326.28724846809,103294.99262286349,-0.24486608685779865,Damped ETS
DRONEDARONE,True,477.17999999999995,489.9863346964215,0.0,1091.585707839109,0.026837534465865343,Damped ETS
DROSPIRENON+ESTRADIOLUM,True,35672.630000000005,33022.33933084637,18991.101124118657,42784.426984987214,-0.07429479321131172,Damped ETS
DROSPIRENON+ETHINYLESTRADIOLUM,True,452036.57000000007,399725.2435925006,221924.14533251402,523428.5034647661,-0.1157236601620516,Damped ETS
DROSPIRENONUM+ETHINYLESTRADIOLUM+ACIDUM LEVOMEFOLICUM,True,862920.3700000001,915619.1099492689,576203.6739439165,1151763.8598733325,0.06107022360506886,Damped ETS
DROTAVERINUM,True,7204326.92,6797308.491678435,4781421.086941581,8026851.42665945,-0.05649638513649857,Damped ETS
DROTAVERINUM+PARACETAMOLUM,True,0.0,11.278285664806534,5.013271118137285,12.539024533037992,,Damped ETS
DULOXETINUM,True,250114.83000000002,334800.7139282083,236422.18790517026,403246.5474442831,0.3385880154655694,Damped ETS
DUTASTERIDUM,True,81174.53,89911.54056385969,57982.883586530996,112125.57068004919,0.10763241331806528,Damped ETS
DUTASTERIDUM+TAMSULOSINUM,True,83155.44,112401.20356373885,79693.3884453903,135157.32483090222,0.35169994366861435,Damped ETS
DYDROGESTERONUM,True,398072.54,366243.43792924203,209668.19712705995,475179.02883427165,-0.07995804501048465,Damped ETS
DYDROGESTERONUM+ESTRADIOLUM,True,458035.81,473177.7213956201,293016.92143998254,598522.71911391,0.03305835715251182,Damped ETS
EBASTINUM,True,31909.26,24631.20787006338,0.0,64860.45220856675,-0.2280858951268886,Damped ETS
ECHINACEA PURPUREA*&,True,256911.18,251847.3757512602,150795.61801566574,322153.08235289727,-0.019710330429138168,Damped ETS
ECONAZOLUM,True,146.3,873.1431997068449,0.0,1057.5892961291074,4.968169512692036,Damped ETS
ECTERICIDUM*,True,7430.360000000001,3939.441334144489,0.0,13307.184991096794,-0.4698182410886568,Damped ETS
EDARAVONUM,True,33866.75,21453.587584486468,8132.66236709443,30721.482383969276,-0.36652948439143207,Damped ETS
EDOXABANUM,True,287556.05,436353.2017143308,323247.79189913906,515045.11104589695,0.5174544291950416,Damped ETS
ELETRIPTANUM,True,12763.69,18479.89715624751,0.0,34571.5772413047,0.44784910603810557,Damped ETS
ELEUTHEROCOCCUS SENTICOSUS*&,True,328912.52999999997,298639.66148788104,169267.36520337738,388649.0874372778,-0.09203926804527307,Damped ETS
ELTROMBOPAG,True,4491.25,5046.65270084392,0.0,10708.94614278846,0.12366327878517547,Damped ETS
EMBLICA OFFICINALIS*+GLYCYRRHIZA GLABRA/URALENSIS*&+MENTHOLUM*+ZINGIBER OFFICINALE*,True,631597.87,479920.0027991403,303188.6849216855,587713.0981751559,-0.24014942799104078,Damped ETS
EMOXYPINUM*,True,1480743.1300000001,1181899.6956442043,767563.7752224217,1434614.109388934,-0.20181990265644234,Damped ETS
EMPAGLIFLOZINUM,True,305010.22,549079.0639285333,429108.34541671,632547.4401892347,0.8001989045761595,Damped ETS
EMPAGLIFLOZINUM+METFORMINUM,True,304972.31,397223.0960622645,277267.2888210825,480681.097961923,0.30248905568595563,Damped ETS
EMTRICITABINE+TENOFOVIRUM,True,0.0,68.7820934904519,62.51707894378265,70.04283235868336,,Damped ETS
ENALAPRILATUM,True,734.1,1178.6520719854527,0.0,2104.1604751541668,0.6055742705155329,Damped ETS
ENALAPRILUM,True,10444347.28,9185387.026088236,6262889.42620841,10967895.447931506,-0.12053986909479364,Damped ETS
ENALAPRILUM+HYDROCHLOROTHIAZIDUM,True,1519117.4200000002,1357236.8529230524,932163.184376325,1616500.5026586459,-0.10656224788531998,Damped ETS
ENALAPRILUM+INDAPAMIDUM,True,11.14,4222.419350390611,4152.627088340715,4236.463981382709,378.03225766522536,Damped ETS
ENALAPRILUM+LERCANIDIPINUM,True,65092.8,76394.13496535236,50790.960140763156,94207.27684060684,0.17361881752440156,Damped ETS
ENALAPRILUM+NITRENDIPINUM,True,13451.180000000002,15864.173668334715,10573.374791392598,19545.19181058064,0.17938899548847864,Damped ETS
ENISAMIUM IODIDE,True,572716.15,476993.91416711453,316738.6556128036,574737.8260969229,-0.16713730847800523,Damped ETS
ENOXAPARINUM NATRII,True,212789.74999999997,140903.8640393638,57206.54006296965,199135.40433798253,-0.33782588663521707,Damped ETS
ENTECAVIRUM,True,0.0,4.688333155535194,0.0,5.949072023766653,,Damped ETS
ENZALUTAMIDUM,True,8.649999999999999,9.29699695099809,0.0,20.202388161200208,0.07479733537550182,Damped ETS
EPINEPHRINUM,True,36677.73,27854.757082025957,13428.179436586212,37891.898027756935,-0.24055395243855182,Damped ETS
EPIRUBICINUM,True,1152.98,1153.2939045882758,0.0,2606.9006048817837,0.00027225501593775014,Damped ETS
EPLERENONUM,True,817766.86,933551.8791836773,611896.8285123992,1157340.0262300689,0.14158683219772117,Damped ETS
EPOETINUM ALFA,True,12973.73,11586.989245440713,0.0,27943.47492238124,-0.10688836244929456,Damped ETS
EPOETINUM BETA,True,3092.53,2702.1599875284337,0.0,6601.032759700269,-0.12622998401682972,Damped ETS
EPTACOGUM ALFA (ACTIVATUM),True,0.0,0.0018945787565664565,0.0,1.2626334469880256,,Damped ETS
EPTIFIBATIDUM,True,235.43,274.4744470966988,0.0,571.2901988444312,0.1658431257558457,Damped ETS
EQUISETUM ARVENSE*&,True,67416.54,47232.88484422128,20715.70537600189,65681.9359183611,-0.29938728916937474,Damped ETS
ERDOSTEINUM,True,530432.46,470244.32054198754,261607.49732932934,615401.2144721956,-0.11346994009003974,Damped ETS
ERGOCALCIFEROLUM,True,10222.580000000002,4157.835134686059,136.95259624326445,6955.322228053357,-0.5932694941310258,Damped ETS
ERLOTINIBUM,True,38.2,57.579028271214526,0.0,105.73925303765627,0.5073044050056157,Damped ETS
ERTAPENEMUM,True,111.49000000000001,165.5402847935979,0.0,306.1000612127233,0.48479939719793586,Damped ETS
ERYTHROMYCINUM,True,91870.44,88773.19677355034,52637.48074148638,113914.24435273043,-0.033713164173913346,Damped ETS
ERYTHROMYCINUM+ZINCI ACETAS*,True,15998.59,33379.60909592048,27086.828685231056,37757.74544086228,1.086409433326342,Damped ETS
ESCITALOPRAM,True,695004.8499999999,816528.176456625,543159.5292562067,1006721.5618547021,0.17485248693822086,Damped ETS
ESDEPALETRINUM+PIPERONYL*,True,0.0,3.9340841169179535,0.0,5.194822985149413,,Damped ETS
ESMOLOLUM,True,250.25,983.4033218100794,0.0,1298.903223585002,2.929683603636681,Damped ETS
ESOMEPRAZOLUM,True,1136076.9500000002,1274910.5706559296,957017.8320630979,1468801.7423057691,0.12220441639620394,Damped ETS
ESTRADIOLI VALERAS,True,28688.989999999998,53390.34377567107,42106.00470113608,61241.30500529642,0.8610046493679657,Damped ETS
ESTRADIOLI VALERAS+LEVONORGESTRELUM,True,740.55,4447.720357146497,4156.437279504276,4650.3775206994505,5.005969019170208,Damped ETS
ESTRADIOLUM,True,116718.55000000002,104853.39930965845,58944.09073908602,136794.32197121216,-0.10165608371883961,Damped ETS
ESTRAMUSTINUM,True,768.77,354.27754650430677,0.0,1323.4957662346055,-0.539163148270215,Damped ETS
ESTRIOLI SUCCINAS,True,32224.530000000002,32194.285361672573,19519.300183124105,41012.77411547321,-0.0009385594864356195,Damped ETS
ETAMSYLATUM,True,134698.85,125740.72797875946,72759.16618972723,162602.09706233893,-0.06650481441556888,Damped ETS
ETANERCEPT,True,329.14,1086.4038939872846,0.0,1501.363485076987,2.3007349273478903,Damped ETS
ETHAMBUTOLUM,True,867.21,660.3191812439261,0.0,1753.6445351629297,-0.2385706100668511,Damped ETS
ETHINYLESTRADIOLUM+ETONOGESTRELUM,True,15183.48,13228.799169788677,7256.628777891975,17383.874437715218,-0.12873734020206973,Damped ETS
ETHINYLESTRADIOLUM+GESTODENUM,True,208676.05,199429.0412821521,117349.773070388,256534.83615681867,-0.04431274560663723,Damped ETS
ETHINYLESTRADIOLUM+LEVONORGESTRELUM,True,72347.04000000001,74485.08117399366,46028.57118884096,94283.40123050852,0.029552572904069763,Damped ETS
ETIFOXINUM,True,13294.800000000001,15813.076647248177,0.0,32574.347752611782,0.18941816704637726,Damped ETS
ETODOLACUM,True,79386.78,75417.14782900694,44191.67270577977,97141.94650350879,-0.05000369294475815,Damped ETS
ETOPOSIDUM,True,1185.51,345.1076514596561,0.0,1839.7261871367332,-0.7088951999901678,Damped ETS
ETORICOXIBUM,True,587896.0,641976.0924178686,410736.9374471699,802858.3229548036,0.09198921649044833,Damped ETS
EUCALYPTUS VIMINALIS*&,True,1693998.63,1341433.2275422425,867424.9628175644,1630543.3790543587,-0.20812614379608874,Damped ETS
EUCALYPTUS VIMINALIS*&+GLYCEROLUM+MENTHOLUM*,True,7988.369999999999,7532.252793246959,0.0,17603.501346061097,-0.057097656562357546,Damped ETS
EUCALYPTUS VIMINALIS*&+LARIX DECIDUA*+PINUS SILVESTRIS*&,True,43309.159999999996,64768.95324754361,0.0,119370.49460999879,0.4955024121350684,Damped ETS
EUCALYPTUS VIMINALIS*&+MATRICARIA CHAMOMILLA*&,True,0.0,1.3843149252379074,0.0,2.6450537934693665,,Damped ETS
EUCALYPTUS VIMINALIS*&+MATRICARIA CHAMOMILLA*&+MENTHA PIPERITA+SALVIA OFFICINALIS*&+SULFANILAMIDUM+SULFATHIAZOLUM+THYMOL,True,61706.01999999999,46122.683708238226,21851.64270539924,63009.007369492465,-0.2525415881912618,Damped ETS
EUCALYPTUS VIMINALIS*&+MENTHA PIPERITA+PLANTAGO (SEMENI PSYLLIUM)+TUSSILAGO FARFARA*&,True,0.0,2.8144052747634767,0.0,4.075144142994936,,Damped ETS
EUCALYPTUS VIMINALIS*&+MENTHA PIPERITA+SALVIA OFFICINALIS*&+SULFANILAMIDUM+SULFATHIAZOLUM+THYMOL,True,9253.539999999999,373.2578216206591,0.0,2905.5597178110556,-0.9596632400550861,Damped ETS
EUCALYPTUS VIMINALIS*&+MENTHOLUM*,True,1000.23,392.859108440114,0.0,1653.8879466112662,-0.6072312283773592,Damped ETS
EUCALYPTUS VIMINALIS*&+MENTHOLUM*+METHYL SALICYLAT*+PINUS SILVESTRIS*&,True,41382.56999999999,30996.888552754845,14719.740014040883,42321.54489835143,-0.2509675316744502,Damped ETS
EUCALYPTUS VIMINALIS*&+PINUS SILVESTRIS*&,True,96888.86,75393.92506958017,37284.29664469835,101908.30161063645,-0.2218514587788506,Damped ETS
EUCALYPTUS VIMINALIS*&+XYLOMETAZOLINUM,True,0.0,6.472436014683857,0.20742146801460848,7.733174882915316,,Damped ETS
EUCALYPTUS VIMINALIS+GUAIASULENUM*+MENTHA PIPERITA+PINUS SILVESTRIS+THYMOL+TOCOPHEROLI ACETAS*,True,0.0,0.0,0.0,0.27365763763817924,,Damped ETS
EUCALYPTUS VIMINALIS+MENTHA PIPERITA+PINUS SILVESTRIS+THYMOL+TOCOPHEROLI ACETAS*,True,331364.80999999994,382966.45575785363,252629.5957495765,473646.96685887774,0.15572457967957942,Damped ETS
EUCALYPTUS VIMINALIS+MENTHA PIPERITA+SULFANILAMIDUM+SULFATHIAZOLUM+THYMOL,True,363390.02,306396.8026230971,163463.35665716894,405841.2570375878,-0.15683759663213348,Damped ETS
EVEROLIMUSUM,True,217.56,287.68104528579704,0.0,561.9673934582333,0.3223066983167726,Damped ETS
EXEMESTANUM,True,22749.78,18486.613206337086,9538.364021159265,24712.264257925384,-0.187393759133623,Damped ETS
EZETIMIBUM,True,49464.810000000005,67586.80746967449,0.0,129949.01604635865,0.3663614086392828,Damped ETS
EZETIMIBUM+ROSUVASTATINUM,True,67274.98,94430.8354258115,67969.33623910049,112841.14752476725,0.40365460422004595,Damped ETS
FABOMOTIZOLUM,True,334920.01999999996,412312.3168134154,280577.07383239584,503965.7382843471,0.2310769502922383,Damped ETS
FACTOR COAGULATIONIS VIII*,True,0.0,0.6164753725974828,0.0,1.8772142408289418,,Damped ETS
FACTOR COAGULATIONIS VIII*+WILLEBRAND FACTOR*,True,0.0,0.5304886257040975,0.0,1.7912274939355566,,Damped ETS
FAMCICLOVIRUM,True,21162.239999999998,28783.696225906388,0.0,55463.7547327489,0.36014411640291333,Damped ETS
FAMOTIDINUM,True,755913.5900000002,635850.4808057675,424333.61017069384,764860.2029299039,-0.1588317908059209,Damped ETS
FAVIPIRAVIRUM,True,559.5799999999999,5641.248629223417,2135.4717891982395,6346.732885108377,9.081219180856031,Damped ETS
FEBUXOSTATUM,True,245723.87,306444.55576386524,209793.14113452635,373688.7695393763,0.24710943126471685,Damped ETS
FELODIPINUM,True,17529.46,14364.342268698943,7469.419497506992,19161.4128813719,-0.18055991064762156,Damped ETS
FENOFIBRATUM,True,47895.33,52900.12762729148,34061.292805753736,66007.05048899249,0.1044944805118051,Damped ETS
FENOTEROLUM,True,40535.42,37336.66970162446,21392.733585062415,48429.49697949586,-0.07891247453154648,Damped ETS
FENPIVERINII BROMIDUM+IBUPROFENUM+PITOFENONUM,True,123852.65999999999,100494.29229128596,51778.89970607829,134387.51864209058,-0.18859803018129784,Damped ETS
FENPIVERINII BROMIDUM+KETOROLACUM+PITOFENONUM,True,64123.06,173024.28500689045,147802.54135063934,190572.0501246217,1.698316097311801,Damped ETS
FENSPIRIDUM,True,0.0,76951.59069704694,76951.19736360876,76951.86435468457,,Damped ETS
FENTANYLUM,True,3262.8,5342.28015393788,0.0,9455.818933203485,0.6373299478784724,Damped ETS
FENTICONAZOLUM,True,84013.71,72296.54569188619,39251.14428355319,95287.53909970526,-0.13946728823323973,Damped ETS
FERRI (III) HYDROXYDI POLYMALTOSUM COMPLEXUS*,True,268486.6099999999,304585.93927027157,198981.1778543961,378059.35070035467,0.13445485892302655,Damped ETS
FERRI SACCHARAS*,True,80444.4,90578.32260428935,58936.85017017707,112592.5470695101,0.12597424561920234,Damped ETS
FERRI SULFAS*,True,126773.56000000001,189893.7098396525,140029.42961487267,224586.26278423448,0.4978967999293582,Damped ETS
FERRI SULFAS*+SERINUM,True,482.65999999999997,592.3737993645206,402.52748209385123,724.4573947469642,0.22731073501951804,Damped ETS
FERRICUM CARBOXYMALTOSUM,True,11817.369999999999,11203.03450480819,0.0,26101.652184080587,-0.0519858052334663,Damped ETS
FERROUS FUMARATE*,True,81784.28,77838.30824051006,45669.816199252746,100219.20110124945,-0.048248535775945456,Damped ETS
FEXOFENADINUM,True,460677.63,404678.2580328343,223478.3419335511,530746.2099713895,-0.12155869597394109,Damped ETS
FILGRASTIMUM,True,10334.949999999999,2586.6655289469995,0.0,5414.903531055699,-0.7497166866847929,Damped ETS
FINASTERIDUM,True,84409.38,75128.68960869743,41927.65795888081,98227.9611340008,-0.10994856722443136,Damped ETS
FINGOLIMODUM,True,112.54,3.553875418132417,0.0,145.4374276489008,-0.9684212242924078,Damped ETS
FLADEXANUM*,True,5566.910000000001,4353.090352338651,0.0,11371.510165285044,-0.21804190253863442,Damped ETS
FLECAINIDUM,True,87016.71999999999,96701.77724992076,62475.191593406875,120514.56728014366,0.1113011068438432,Damped ETS
FLUCONAZOLUM,True,4630222.32,4144317.5627972623,2848706.3336472875,4934545.047497166,-0.10494199276434268,Damped ETS
FLUDARABINUM,True,135.81,35.55052774899427,0.0,206.77147344350874,-0.7382333572712299,Damped ETS
FLUDROCORTISONUM,True,12241.320000000002,13413.546243040557,0.0,28846.654165499684,0.09575979085920117,Damped ETS
FLUMAZENILUM,True,48.669999999999995,44.373017035456776,0.0,105.73317775228188,-0.08828812337257486,Damped ETS
FLUOCINOLONI ACETONIDUM,True,931899.2,924229.3267569997,663468.8309292577,1083274.0356101703,-0.008230367879916933,Damped ETS
FLUOCINOLONI ACETONIDUM+NEOMYCINUM,True,6759.48,6377.4800203442055,0.0,14899.419185377388,-0.05651321990090863,Damped ETS
FLUOCINONIDUM+GENTAMICINUM,True,554659.01,534288.772688792,316122.8372694588,686075.4470601232,-0.03672569442477469,Damped ETS
FLUOCORTOLONUM+LIDOCAINUM,True,46639.33,24330.35871303905,5985.5506898520325,37093.56758186652,-0.47832958335724274,Damped ETS
FLUORESCEINUM*,True,0.0,0.3191723002564425,0.0,1.5799111684879015,,Damped ETS
FLUOROURACILUM,True,15383.15,11546.002397598244,5495.295118100675,15755.718886032002,-0.24943835315925256,Damped ETS
FLUOXETINUM,True,392036.32,510155.48891761136,355954.495281624,617439.2221171766,0.3012964944615626,Damped ETS
FLUPENTIXOL,True,40868.75,40613.52113348948,24538.47518197979,51797.56671171481,-0.006245086196923655,Damped ETS
FLUPHENAZINUM,True,13948.060000000001,15808.17066974973,0.0,33393.03204817422,0.13335981274454856,Damped ETS
FLUPIRTINE,True,0.0,22.31994660893708,16.05493206226783,23.58068547716854,,Damped ETS
FLURBIPROFENUM,True,1500185.7,1921619.861967899,1501843.595429964,2177652.4864000157,0.2809213299179554,Damped ETS
FLUTAMIDUM,True,119567.76,120359.94663783089,73329.94850186925,153080.57737711965,0.00662542007837974,Damped ETS
FLUTICASONUM,True,207358.48000000004,87859.14703570312,6298.123162078322,144604.37881674676,-0.5762934458445919,Damped ETS
FLUTICASONUM FUROAS,True,160642.34,163424.0734671941,100238.06955814274,207385.0767362633,0.017316315656221715,Damped ETS
FLUTICASONUM+SALMETEROLUM,True,300167.1,299666.1162632319,181600.35879251396,381809.135745935,-0.0016690161472329157,Damped ETS
FLUVOXAMINUM,True,8055.26,9379.441498141798,0.0,19535.020873851943,0.1643871828025163,Damped ETS
FOENICULUM VULGARE MILL.*&,True,0.0,502.4893670529157,496.2243525062465,503.75010592114717,,Damped ETS
FOLIC ACID,True,576503.7699999999,551551.3446167291,324793.1346404373,709316.0044044333,-0.04328232820276412,Damped ETS
FOLLITROPIN DELTA,True,14.05,2.7301951130168987,0.0,20.443576211668898,-0.8056800631304699,Damped ETS
FOLLITROPINUM ALFA,True,2994.99,2414.524342720579,0.0,6190.424645685116,-0.1938122188319229,Damped ETS
FOLLITROPINUM ALFA+LUTROPINUM ALFA,True,2645.87,2024.9533934293336,0.0,5360.704542716904,-0.2346738904672816,Damped ETS
FOLLITROPINUM BETA,True,2368.86,2216.8422961726437,0.0,5203.356171571419,-0.06417335926452239,Damped ETS
FONDAPARINUXUM NATRICUM,True,1981.35,108.86575413190417,0.0,2606.8307107023056,-0.9450547585575975,Damped ETS
FONTURACETAMUM,True,0.0,0.0,0.0,1.260738868231459,,Damped ETS
FORMALDEHYDUM*,True,409100.02999999997,358613.3432216701,197700.6218633219,470566.6909891783,-0.12340914953814575,Damped ETS
FORMOTEROLUM,True,42132.56,36628.93348475723,20056.788800744653,48158.83032200608,-0.13062644461297312,Damped ETS
FOSFOCREATININUM,True,8566.039999999999,7147.424797080624,0.0,17946.96437190603,-0.16560922000356937,Damped ETS
FOSFOMYCINUM,True,653650.1900000001,676403.3112858952,419300.83468793123,855279.6781230422,0.034809324060465885,Damped ETS
FOSFRUCTOSUM,True,0.0,214.41454608542944,208.1495315387602,215.6752849536609,,Damped ETS
FOSINOPRILUM,True,0.0,255.4174609835768,249.15244643690755,256.67819985180824,,Damped ETS
