SKU,INN,ATC4,ATC5,allocated_direct_2024
-156929,AZITHROMYCINUM,J01F A Macrolides,J01F A10 Azithromycin,81346.9640029374
-38299,LORATADINUM,R06A X Other antihistamines for systemic use,R06A X13 Loratadine,379171.9746665023
-38059,OMEPRAZOLUM,A02B C Proton pump inhibitors,A02B C01 Omeprazole,453444.38077396835
647301,UNKNOWN_SKU_647301,V01A A Allergen extracts,V01A A03 House dust mites,34.60748831756114
647302,UNKNOWN_SKU_647302,V01A A Allergen extracts,V01A A05 Tree pollen,46.457955003854934
814715,UNKNOWN_SKU_814715,V01A A Allergen extracts,V01A A20 Various,26.973170505743518
647419,UNKNOWN_SKU_647419,V01A A Allergen extracts,V01A A02 Grass pollen,39.85909872573602
647417,UNKNOWN_SKU_647417,V01A A Allergen extracts,V01A A02 Grass pollen,39.7127141820488
121243,POSACONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C04 Posaconazole,0.0292201303664252
519749,UNKNOWN_SKU_519749,V01A A Allergen extracts,V01A A20 Various,0.02699394784075101
814752,UNKNOWN_SKU_814752,V01A A Allergen extracts,V01A A20 Various,89.28778601495272
179661,MICAFUNGINUM,J02A X Other antimycotics for systemic use,J02A X05 Micafungin,0.022127534990547846
647421,UNKNOWN_SKU_647421,V01A A Allergen extracts,V01A A02 Grass pollen,140.1511414635699
615382,SOFOSBUVIRUM+VELPATASVIRUM,J05A P Antivirals for treatment of HCV infections,J05A P55 Sofosbuvir and velpatasvir,0.0
60194,FACTOR COAGULATIONIS VIII*,B02B D Blood coagulation factors,B02B D02 Coagulation factor VIII,0.08055278201940441
579970,SOFOSBUVIRUM+VELPATASVIRUM,J05A P Antivirals for treatment of HCV infections,J05A P55 Sofosbuvir and velpatasvir,918.7516571467463
600654,MONTELUKASTUM,R03D C Leucotriene receptor antagonists,R03D C03 Montelukast,42.03553374728692
647290,UNKNOWN_SKU_647290,V01A A Allergen extracts,V01A A05 Tree pollen,27.236242573320016
443258,FENTANYLUM,N02A B Phenylpiperidine derivatives,N02A B03 Fentanyl,55.09615274611058
691225,UNKNOWN_SKU_691225,J07B A Encephalitis vaccines,"J07B A01 Encephalitis, tick borne, inactivated, whole virus",0.34157897034262513
586595,SOLIFENACINUM,G04B D Drugs for urinary frequency and incontinence,G04B D08 Solifenacin,2487.3846549694526
438244,LINEZOLIDUM,J01X X Other antibacterials,J01X X08 Linezolid,113.83030289520039
147583,FENTANYLUM,N02A B Phenylpiperidine derivatives,N02A B03 Fentanyl,1580.0397730022046
147582,FENTANYLUM,N02A B Phenylpiperidine derivatives,N02A B03 Fentanyl,431.8785203519047
775520,IBUPROFENUM,M01A E Propionic acid derivatives,M01A E01 Ibuprofen,44266.2276678028
745750,IMIPENEMUM+CILASTATINUM,J01D H Carbapenems,J01D H51 Imipenem and cilastatin,175.13175405678015
438607,PANTOPRAZOLUM,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,44.476509226690425
437249,LEVOFLOXACINUM,J01M A Fluoroquinolones,J01M A12 Levofloxacin,2136.5544163992536
598978,DEXAMETHASONUM,"S01B A Corticosteroids, plain",S01B A01 Dexamethasone,45619.429213546886
503224,AZITHROMYCINUM,J01F A Macrolides,J01F A10 Azithromycin,7.6782002401098985
751034,PROPOLIS*,D03A X Other cicatrizants,D03A X21** Propolis,63578.978754106036
745748,IMIPENEMUM+CILASTATINUM,J01D H Carbapenems,J01D H51 Imipenem and cilastatin,303.50612395660977
757899,DROTAVERINUM,A03A D Papaverine and derivatives,A03A D02 Drotaverine,358372.52537953225
711005,LEVOFLOXACINUM,J01M A Fluoroquinolones,J01M A12 Levofloxacin,16906.50965640216
295268,GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,B05A A Plasma substitutes and plasma protein fractions,B05A A06 Gelatin agents,129.14274804964447
645140,BUPIVACAINUM,N01B B Amides,N01B B01 Bupivacaine,51.02336946922444
716752,IBUPROFENUM,M01A E Propionic acid derivatives,M01A E01 Ibuprofen,1504.7806734086632
654620,DESLORATADINUM,R06A X Other antihistamines for systemic use,R06A X27 Desloratadine,23923.609957569905
669894,ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,C10B X Lipid modifying agents in combination with other drugs,C10B X05 Rosuvastatin and acetylsalisylic acid,36849.08296259509
603038,DEXAMETHASONUM+TOBRAMYCINUM,S01C A Corticosteroids and antiinfectives in combination,S01C A01 Dexamethasone and antiinfectives,20452.42864938337
598936,KALII CHLORIDUM*+CALCII CHLORIDUM*+NATRII CHLORIDUM*,B05B B Solutions affecting the electrolyte balance,B05B B01 Electrolytes,2587.537415648869
699836,RAMIPRILUM,"C09A A ACE inhibitors, plain",C09A A05 Ramipril,38991.182541923336
757851,ASCORBIC ACID,"A11G A Ascorbic acid (Vit. C), plain",A11G A01 Ascorbic acid (vit. C),28002.27943947828
-17027,GLYCEROLUM,D02A X Other emollientsand protectives,D02A X Other emollientsand protectives,87622.65643887222
-21467,AMMONIUM*,R07A B Respiratory stimulants,R07A B12** Liquid ammonia,37289.36117345442
699833,RAMIPRILUM,"C09A A ACE inhibitors, plain",C09A A05 Ramipril,75608.80409414491
621352,DEXPANTHENOLUM+XYLOMETAZOLINUM,"R01A B Sympathomimetics, combinations excl. corticosteroids",R01A B06 Xylometazoline,34348.7414811254
790750,ALBUMINUM HUMANUM*,B05A A Plasma substitutes and plasma protein fractions,B05A A01 Albumin,15163.73768161659
648148,PHENIBUTUM*,N06B X Other psychostimulants and nootropics,N06B X22 Phenibut,2599.191174255666
813369,EDOXABANUM,B01A F Direct factor Xa inhibitors,B01A F03 Edoxaban,273162.35876262304
813371,EDOXABANUM,B01A F Direct factor Xa inhibitors,B01A F03 Edoxaban,163190.84295170777
485271,ACETYLCYSTEINUM+AMBROXOLUM,R05C B Mucolytics,R05C B10 Combinations,2868.026305401372
540293,CHOLINI ALFOSCERAS,N07A X Other parasympathomimetics,N07A X02 Choline alfoscerate,24870.102568853057
-17032,EUCALYPTUS VIMINALIS*&,R02A A Antiseptics,R02A A20 Various,10330.56460335649
742786,TALAZOPARIBUM,L01X K Poly (ADP-ribose) polymerase (PARP) inhibitors,L01X K04 Talazoparib,5.692194396573368
814714,UNKNOWN_SKU_814714,V01A A Allergen extracts,V01A A20 Various,15.452303944011483
835678,NIMESULIDUM,"M01A X Other antiinflammatory and antirheumatic agents, non-steroids",M01A X17 Nimesulide,2969.7044848593214
187766,UNKNOWN_SKU_187766,L03A X Other immunostimulants,L03A X03 BCG vaccine,438.0283157033984
647296,UNKNOWN_SKU_647296,V01A A Allergen extracts,V01A A03 House dust mites,123.44753985198741
673667,GLYCEROLUM,A06A X Other drugs for constipation,A06A X01 Glycerol,4400.061034148596
699844,ZOLEDRONIC ACID,M05B A Bisphosphonates,M05B A08 Acidum zoledronicum,1319.6489466055066
679201,IMIPENEMUM+CILASTATINUM,J01D H Carbapenems,J01D H51 Imipenem and cilastatin,224.05237140846168
-65776,CAPTOPRILUM,"C09A A ACE inhibitors, plain",C09A A01 Captopril,41837.98023216135
553243,DEXKETOPROFENUM,M01A E Propionic acid derivatives,M01A E17 Dexketoprofen,14433.385186739073
693552,CEFTAZIDIMUM,J01D D Third-generation cephalosporins,J01D D02 Ceftazidime,912.5523495791622
802823,ANETHUM GRAVEOLENS*&,A03A X Other drugs for functional gastrointestinal disorders,A03A X20** Other preparations,25259.630212423952
780856,INDAPAMIDUM+PERINDOPRILUM,"C09B A ACE inhibitors, and diuretics",C09B A04 Perindopril and diuretics,58827.2090988334
-199313,HYPERICUM PERFORATUM*&,A01A D Other agents for local oral treatment,A01A D11 Various,9145.174062029813
676864,TRETINOINUM,D10A D Retinoids for topical use in acne,D10A D01 Tretinoin,18661.61585786419
82044,LISINOPRILUM,"C09A A ACE inhibitors, plain",C09A A03 Lisinopril,0.0
813434,ARGININUM ASPARTATUM*,C01E B Other cardiac preparations,C01E B29** Others,10268.980756540019
677432,PANTOPRAZOLUM,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,1281.9945564884704
785729,ACIDUM VALPROICUM,N03A G Fatty acid derivatives,N03A G01 Valproic acid,15980.184678701004
680597,DUTASTERIDUM+TAMSULOSINUM,G04C A Alpha-adrenoreceptor antagonists,G04C A52 Tamsulosin and dutasteride,4374.709282686288
684527,PANTOPRAZOLUM,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,151.05101177709696
586644,CITICOLINUM,N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,28309.302737069633
381898,CAPECITABINUM,L01B C Pyrimidine analogues,L01B C06 Capecitabine,0.0
568428,AMLODIPINUM+VALSARTANUM,C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B01 Valsartan and amlodipine,3085.0164955884543
568432,AMLODIPINUM+VALSARTANUM,C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B01 Valsartan and amlodipine,1318.3607645209815
459393,CEFDINIRUM,J01D D Third-generation cephalosporins,J01D D15 Cefdinir,711.1423486013606
809838,DEQUALINII CHLORIDUM+MURAMIDASE,R02A A Antiseptics,R02A A20 Various,71108.03355817642
741294,OLANZAPINUM,"N05A H Diazepines, oxazepines, thiazepines and oxepines",N05A H03 Olanzapine,14300.604321635274
598741,BRIMONIDINUM,S01E A Sympathomimetics in glaucoma therapy,S01E A05 Brimonidine,11174.93416181991
406950,IBUPROFENUM,M01A E Propionic acid derivatives,M01A E01 Ibuprofen,994.6091273861698
431135,ACETYLCYSTEINUM,R05C B Mucolytics,R05C B01 Acetylcysteine,15.662907610377768
378563,BISOPROLOLUM,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,637.7030965628976
667840,AZITHROMYCINUM,J01F A Macrolides,J01F A10 Azithromycin,14.419255374630794
-61954,DROTAVERINUM,A03A D Papaverine and derivatives,A03A D02 Drotaverine,338765.62393423455
712088,FLURBIPROFENUM,R02A X Other throat preparations,R02A X01 Flurbiprofen,11532.954522902504
-138829,SALVIA OFFICINALIS*&,A01A D Other agents for local oral treatment,A01A D11 Various,12136.551508277762
568430,AMLODIPINUM+VALSARTANUM,C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B01 Valsartan and amlodipine,2659.039666281107
378561,BISOPROLOLUM,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,82.67621404271883
780858,INDAPAMIDUM+PERINDOPRILUM,"C09B A ACE inhibitors, and diuretics",C09B A04 Perindopril and diuretics,67997.3278459841
-93512,CALENDULA OFFICINALIS*&,R02A A Antiseptics,R02A A20 Various,9275.025096974945
641192,ETHAMBUTOLUM,J04A K Other drugs for treatment of tuberculosis,J04A K02 Ethambutol,0.0
-173007,UNKNOWN_SKU_-173007,-,A10X X** Others,8058.126784743078
779236,DIENOGESTUM,G03D B Pregnadien derivatives,G03D B08 Dienogestum,2614.101920222279
793212,ACIDUM METHYLSILICICUM*,A07B C Others intestinal adsorbents,A07B C10** Other,2623.940010696454
741296,OLANZAPINUM,"N05A H Diazepines, oxazepines, thiazepines and oxepines",N05A H03 Olanzapine,16095.683592470325
726158,MOMETASONUM,R01A D Corticosteroids,R01A D09 Mometasone,7472.5413799829985
725928,POVIDONUM,D08A G Iodine products,D08A G02 Povidone-iodine,33404.07325928413
660698,CEFTRIAXONUM,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,154.71185685804585
690795,DIOSMECTITUM*,A07B C Others intestinal adsorbents,A07B C05 Diosmectite,4978.542679529283
726157,MOMETASONUM,R01A D Corticosteroids,R01A D09 Mometasone,6340.97020735835
-404669,INOSINUM PRANOBEX*,J05A X Other antivirals,J05A X05 Inosine pranobex,0.0
690796,DIOSMECTITUM*,A07B C Others intestinal adsorbents,A07B C05 Diosmectite,33546.30623809689
832769,GLYCEROLUM,A06A X Other drugs for constipation,A06A X01 Glycerol,9136.799511631827
-841010,INOSINUM PRANOBEX*,J05A X Other antivirals,J05A X05 Inosine pranobex,246296.33787302993
667425,LATANOPROSTENUM BUNOD,S01E E Prostaglandin analogues,S01E E06 Latanoprostene bunod,768.9354014173396
786374,CAPECITABINUM,L01B C Pyrimidine analogues,L01B C06 Capecitabine,1309.4993790000303
529028,ACIDUM SALICYLICUM*,D02A F Salicylic acid preparations,D02A F Salicylic acid preparations,53196.28018977537
662858,BENZYDAMINUM+CHLORHEXIDINUM,A01A D Other agents for local oral treatment,A01A D02 Benzydamine,210960.3825152717
529036,ACIDUM SALICYLICUM*,D02A F Salicylic acid preparations,D02A F Salicylic acid preparations,67346.13931645345
729803,LINEZOLIDUM,J01X X Other antibacterials,J01X X08 Linezolid,320.38749702779046
806214,ENISAMIUM IODIDE,J05A X Other antivirals,J05A X17 Enisamium iodide,166912.42124018216
699816,IBUPROFENUM,M01A E Propionic acid derivatives,M01A E01 Ibuprofen,98402.95846745523
725929,POVIDONUM,D08A G Iodine products,D08A G02 Povidone-iodine,31746.199031287037
-410497,CASSIA ACUTIFOLIA/ANGUSTIFOLIA*&,A06A B Contact laxatives,A06A B06 Senna glycosides,9731.03383838026
743288,ADEMETIONINUM,A16A A Amino acids and derivates,A16A A02 Ademetionine,42833.85600008574
-79626,OXOLINUM*,S01A D Antivirals,S01A D10** Others,5972.361502745556
830894,PELARGONIUM SIDOIDES*&,R05X OTHER COLD PREPARATIONS,R05X OTHER COLD PREPARATIONS,19538.350552847132
-620950,CHLORHEXIDINUM,D08A C Biguanides and amidines,D08A C02 Chlorhexidine,589518.8168200892
-191611,INDOMETACINUM+TROXERUTINUM,C05C A Bioflavonoids,"C05C A54 Troxerutin, combinations",10550.40516457017
-127716,PARACETAMOLUM,N02B E Anilides,N02B E01 Paracetamol,44184.13366563299
-141579,ELEUTHEROCOCCUS SENTICOSUS*&,A13A TONICS,A13A TONICS,7728.343839822962
-110790,BIDENS TRIPARTITES*&,D11A X Other dermatologicals,D11A X20** Various,16438.81088029613
-19489,ECHINACEA PURPUREA*&,L03A X Other immunostimulants,L03A X22** Echinacea,5984.678235626809
-33077,HYPPOPHAE RHAMNOIDES*&,A02X OTHER DRUGS FOR ACID RELATED DISORDERS,A02X OTHER DRUGS FOR ACID RELATED DISORDERS,9005.366854730111
-623331,HYDROGENII PEROXIDUM*,D08A X Other antiseptics and disinfectants,D08A X01 Hydrogen peroxide,866010.6711115765
362211,DESLORATADINUM,R06A X Other antihistamines for systemic use,R06A X27 Desloratadine,9576.834747155484
-86070,AMBROXOLUM,R05C B Mucolytics,R05C B06 Ambroxol,6.943936177069768
363830,MAGNESII SULFAS*,B05X A Electrolyte solutions,B05X A05 Magnesium sulfate,24123.081216652703
-22281,AMBROXOLUM,R05C B Mucolytics,R05C B06 Ambroxol,38777.356617646605
-620945,CHLORHEXIDINUM,D08A C Biguanides and amidines,D08A C02 Chlorhexidine,113975.56850396328
-823244,INOSINUM PRANOBEX*,J05A X Other antivirals,J05A X05 Inosine pranobex,41180.3102230677
-46835,ACIDUM BORICUM*,D08A D Boric acid products,D08A D Boric acid products,33576.78794025184
-17031,CRATAEGUS L.*&,C01E B Other cardiac preparations,C01E B04 Crataegus glycosides,16505.956684014047
-414259,PLANTAGO (SEMENI PSYLLIUM),R05C A Expectorants,R05C A17** Plantain preparations,12662.054626217336
-171103,ACICLOVIRUM,D06B B Antivirals,D06B B03 Aciclovir,188368.1266222014
-547090,FLUCONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,624.1597507657132
-229227,MATRICARIA CHAMOMILLA*&,A16A X Various alimentary tract and metabolism products,A16A X25** Various preparations,83381.96897151222
-29430,VALERIANA OFFICINALIS*&,N05C M Other hypnotics and sedatives,N05C M09 Valerianae radix,7.472111106665097
-4954,IBUPROFENUM,M01A E Propionic acid derivatives,M01A E01 Ibuprofen,78138.76305855408
-643355,NIFUROXAZIDUM,A07A X Other intestinal antiinfectives,A07A X03 Nifuroxazide,191529.50652090038
-693252,FLUOCINOLONI ACETONIDUM,"D07A C Corticosteroids, potent (group III)",D07A C04 Fluocinolone acetonide,100330.13343405961
-39107,BENZOCAINUM+MENTHOLUM*+PROCAINUM,M02A X Other topical products for joint and muscular pain,M02A X10 Various,61.72654300995794
-36159,IODUM*,D08A G Iodine products,D08A G03 Iodine,83337.17020277525
-29432,LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,N05C M Other hypnotics and sedatives,N05C M20** Leonurus,50.538822302566686
-422190,KALIUM BROMIDUM*+THYMUS SERPYLLUM*&,R05C A Expectorants,R05C A10 Combinations,10704.132882833777
-438749,MATRICARIA CHAMOMILLA*&,A16A X Various alimentary tract and metabolism products,A16A X25** Various preparations,40553.531962805944
67795,BASILIXIMABUM,L04A C Interleukin inhibitors,L04A C02 Basiliximab,0.024739916570536695
556242,DARUNAVIRUM,J05A E Protease inhibitors,J05A E10 Darunavir,0.023885599228361476
799773,AMBROXOLUM,R05C B Mucolytics,R05C B06 Ambroxol,80.98947529774954
678607,BETAHISTINE,N07C A Antivertigo preparations,N07C A01 Betahistine,14135.10473373038
344077,ECHINACEA PURPUREA*&,L03A X Other immunostimulants,L03A X22** Echinacea,347.62051972652336
678604,BETAHISTINE,N07C A Antivertigo preparations,N07C A01 Betahistine,8840.690744126978
598977,LETROZOLUM,L02B G Aromatase inhibitors,L02B G04 Letrozole,23.95816862860379
56182,CICLOSPORINUM,L04A D Calcineurin inhibitors,L04A D01 Ciclosporin,1.5968171714405974
790752,ALBUMINUM HUMANUM*,B05A A Plasma substitutes and plasma protein fractions,B05A A01 Albumin,724.0787901299832
102710,GEMCITABINUM,L01B C Pyrimidine analogues,L01B C05 Gemcitabine,0.0
530173,MEGESTROLUM,L02A B Progestogens,L02A B01 Megestrol,1.7886566459858948
615522,TENOFOVIRUM ALAFENAMIDUM,J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,J05A F13 Tenofovir alafenamide,0.30653185676397227
745674,PRAMIPEXOLUM,N04B C Dopamine agonists,N04B C05 Pramipexole,6228.409058836641
710609,VANCOMYCINUM,J01X A Glycopeptide antibacterials,J01X A01 Vancomycin,277.7658848637276
670458,TADALAFILUM,G04B E Drugs used in erectile dysfunction,G04B E08 Tadalafil,1517.044356583014
597142,BUPIVACAINUM,N01B B Amides,N01B B01 Bupivacaine,26.26227645077107
337443,ARTICAINUM+EPINEPHRINUM,N01B B Amides,"N01B B58 Articaine, combinations",49.689120211451154
265260,CEFPODOXIMUM,J01D D Third-generation cephalosporins,J01D D13 Cefpodoxime,36.963113043881506
802849,CASSIA ACUTIFOLIA/ANGUSTIFOLIA*&,A06A B Contact laxatives,A06A B06 Senna glycosides,6795.946817176578
678068,UNKNOWN_SKU_678068,J07B H Rota virus diarrhea vaccines,"J07B H02 Rota virus, pentavalent, live, reassorted",9507.168090735779
689531,GADOBUTROLUM,V08C A Paramagnetic contrast media,V08C A09 Gadobutrol,876.2825503645814
782284,LEVETIRACETAMUM,N03A X Other antiepileptics,N03A X14 Levetiracetam,2699.7971668339214
-500299,PHENIBUTUM*,N06B X Other psychostimulants and nootropics,N06B X22 Phenibut,19404.750991094956
-144096,INDAPAMIDUM,"C03B A Sulfonamides, plain",C03B A11 Indapamide,9025.58470715508
-338982,LEVOFLOXACINUM,J01M A Fluoroquinolones,J01M A12 Levofloxacin,382.01668468936816
785806,ITOPRIDUM,A03F A Propulsives,A03F A07 Itopridum,10515.181547370777
85624,ETHAMBUTOLUM,J04A K Other drugs for treatment of tuberculosis,J04A K02 Ethambutol,156.5041968068594
782282,LEVETIRACETAMUM,N03A X Other antiepileptics,N03A X14 Levetiracetam,1078.0336519310208
753236,CELECOXIBUM,M01A H Coxibs,M01A H01 Celecoxib,6170.663667373919
431170,CITICOLINUM,N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,21582.51382454664
630529,OMEPRAZOLUM,A02B C Proton pump inhibitors,A02B C01 Omeprazole,11462.104978778729
427287,ALBENDAZOLUM,P02C A Benzimidazole derivatives,P02C A03 Albendazole,9547.762296857329
695734,MELDONIUM,C01E B Other cardiac preparations,C01E B22 Meldonium,9490.875412544741
725954,MELDONIUM,C01E B Other cardiac preparations,C01E B22 Meldonium,13458.353441463076
680599,DUTASTERIDUM+TAMSULOSINUM,G04C A Alpha-adrenoreceptor antagonists,G04C A52 Tamsulosin and dutasteride,2407.242429679435
791534,ACIDUM ACETYLSALICYLICUM*,B01A C Platelet aggregation inhibitors excl. heparin,B01A C06 Acetylsalicylic acid,73001.64250210143
743233,PREGABALINUM,N02B F Gabapentinoids,N02B F02 Pregabalin,38172.69847360739
-105693,LORATADINUM,R06A X Other antihistamines for systemic use,R06A X13 Loratadine,2390.828073163181
777162,MACROGOLUM,A06A D Osmotically acting laxatives,A06A D15 Macrogolum,15319.54686984821
-52128,SPIRITUS AETHYLICUS*,D08A X Other antiseptics and disinfectants,D08A X08 Etanol,3120.71481898403
164130,OXCARBAZEPINE,N03A F Carboxamide derivatives,N03A F02 Oxcarbazepine,992.1951382718623
636725,CLOBETASOLUM,"D07A D Corticosteroids, very potent (group IV)",D07A D01 Clobetasol,26703.630868769844
809839,DEQUALINII CHLORIDUM+MURAMIDASE,R02A A Antiseptics,R02A A20 Various,30653.560859460566
-56332,SPIRITUS AETHYLICUS*,D08A X Other antiseptics and disinfectants,D08A X08 Etanol,39956.899076429305
423327,XYLOMETAZOLINUM,"R01A A Sympathomimetics, plain",R01A A07 Xylometazoline,44493.2059695789
163860,HYDROCHLOROTHIAZIDUM+RAMIPRILUM,"C09B A ACE inhibitors, and diuretics",C09B A05 Ramipril and diuretics,6806.177697637966
820447,AMMONIUM*,R07A B Respiratory stimulants,R07A B12** Liquid ammonia,158492.06241152246
752622,XYLOMETAZOLINUM,"R01A A Sympathomimetics, plain",R01A A07 Xylometazoline,368646.976771573
841010,INOSINUM PRANOBEX*,J05A X Other antivirals,J05A X05 Inosine pranobex,115658.05345623479
61955,DROTAVERINUM,A03A D Papaverine and derivatives,A03A D02 Drotaverine,9693.140997517077
716892,UNKNOWN_SKU_716892,R02A X Other throat preparations,R02A X09** Інші препарати,194197.93372706787
786427,NALBUPHINE HYDROCHLORIDE,N02A F Morphinan derivatives,N02A F02 Nalbufine,83855.11919574022
758644,OXYMETAZOLINUM,"R01A A Sympathomimetics, plain",R01A A05 Oxymetazoline,88513.79976077031
297659,PREGABALINUM,N02B F Gabapentinoids,N02B F02 Pregabalin,10699.46947148146
786431,NALBUPHINE HYDROCHLORIDE,N02A F Morphinan derivatives,N02A F02 Nalbufine,55911.78391356689
-174098,CHLORHEXIDINUM+METRONIDAZOLUM,A01A B Antiinfectives and antiseptics for local oral treatment,"A01A B67** Metronidazole, combinations",10961.81439797382
-126526,NIFUROXAZIDUM,A07A X Other intestinal antiinfectives,A07A X03 Nifuroxazide,0.0
828773,ACIDUM SALICYLICUM*,D02A F Salicylic acid preparations,D02A F Salicylic acid preparations,1814.5142946428612
-670496,METAMIZOLUM NATRICUM,N02B B Pyrazolones,N02B B02 Methamizole sodium,23717.965891071985
828778,ACIDUM SALICYLICUM*,D02A F Salicylic acid preparations,D02A F Salicylic acid preparations,2358.8810632275777
-164069,NIFUROXAZIDUM,A07A X Other intestinal antiinfectives,A07A X03 Nifuroxazide,0.0
686104,LERCANIDIPINUM,C08C A Dihydropyridine derivatives,C08C A13 Lercanidipine,4104.669227540393
-71426,LORATADINUM,R06A X Other antihistamines for systemic use,R06A X13 Loratadine,0.0
686099,LERCANIDIPINUM,C08C A Dihydropyridine derivatives,C08C A13 Lercanidipine,18660.39362273806
306909,PREGABALINUM,N02B F Gabapentinoids,N02B F02 Pregabalin,45413.65791505788
-529941,ACIDUM MEFENAMICUM,M01A G Fenamates,M01A G01 Mefenamic acid,60.37671783151309
-109089,DECAMETOXINUM*,R02A A Antiseptics,R02A A20 Various,124211.57064903982
438632,TRAMETINIBUM,L01E E Mitogen-activated protein kinase (MEK) inhibitors,L01E E01 Trametinib,1.3519885899843693
648145,FULVESTRANTUM,L02B A Anti-estrogens,L02B A03 Fulvestrant,24.593406804820688
105539,OCTREOTIDUM,H01C B Somatostatin and analogues,H01C B02 Octreotide,0.0
600644,MONTELUKASTUM,R03D C Leucotriene receptor antagonists,R03D C03 Montelukast,48.214649999496494
62411,IMATINIBUM,L01E A BCR-ABL tyrosine kinase inhibitors,L01E A01 Imatinib,0.0
697207,TRANEXAMIC ACID,B02A A Amino acids,B02A A02 Tranexamic acid,650.9782647706875
-83518,METRONIDAZOLUM,J01X D Imidazole derivatives,J01X D01 Metronidazole,2.657473384104925
825645,DICLOFENACUM,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A15 Diclofenac,2979.5967289189207
790749,ALBUMINUM HUMANUM*,B05A A Plasma substitutes and plasma protein fractions,B05A A01 Albumin,855.2922812590655
127412,NATRII HYDROCARBONAS*,B05X A Electrolyte solutions,B05X A02 Sodium bicarbonate,352.670193152922
102732,MELOXICAMUM,M01A C Oxicams,M01A C06 Meloxicam,9906.641100815732
743232,PREGABALINUM,N02B F Gabapentinoids,N02B F02 Pregabalin,4280.696281688338
325108,IOPAMIDOLUM,"V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",V08A B04 Iopamidol,0.6133744043347913
777164,DEXPANTHENOLUM,D03A X Other cicatrizants,D03A X03 Dexpanthenol,2130.9015406846393
429356,ACETYLCYSTEINUM,R05C B Mucolytics,R05C B01 Acetylcysteine,0.0
823246,INOSINUM PRANOBEX*,J05A X Other antivirals,J05A X05 Inosine pranobex,10767.564989381239
9177,METHOTREXATUM,L01B A Folic acid analogues,L01B A01 Methotrexate,0.0
529032,ACIDUM SALICYLICUM*,D02A F Salicylic acid preparations,D02A F Salicylic acid preparations,29724.869762300354
771244,PAEONIA OFFICINALIS*&,N05C M Other hypnotics and sedatives,N05C M23** Paeonia preparations,4299.870691455829
777166,DEXPANTHENOLUM,D03A X Other cicatrizants,D03A X03 Dexpanthenol,3933.529586824845
-22159,CASSIA ACUTIFOLIA/ANGUSTIFOLIA*&,A06A B Contact laxatives,A06A B06 Senna glycosides,436.55081975842666
676866,UNKNOWN_SKU_676866,S01C A Corticosteroids and antiinfectives in combination,S01C A Corticosteroids and antiinfectives in combination,85.50508898532726
698741,TORASEMIDUM,"C03C A Sulfonamides, plain",C03C A04 Torasemide,3507.71211166372
590733,NATRII CHLORIDUM*,B05X A Electrolyte solutions,B05X A03 Sodium chloride,7482.575976936519
699573,HYDROCHLOROTHIAZIDUM+TELMISARTANUM,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,C09D A07 Telmisartan and diuretics,1459.4889973132572
778851,TELMISARTANUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A07 Telmisartanum,1980.4316290204667
778846,TELMISARTANUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A07 Telmisartanum,2013.0489881721746
699813,METFORMINUM,A10B A Biguanides,A10B A02 Metformin,7926.667393552894
782276,LEVETIRACETAMUM,N03A X Other antiepileptics,N03A X14 Levetiracetam,1807.023274308832
791529,ISOSORBIDI DINITRATE,C01D A Organic nitrates,C01D A08 Isosorbide dinitrate,15.956370371618199
605159,IODUM*,D08A G Iodine products,D08A G03 Iodine,10833.49943390079
605166,IODUM*,D08A G Iodine products,D08A G03 Iodine,2307.507106980591
769484,FABOMOTIZOLUM,N05B X Other anxiolytics,N05B X04 Fabomotizole,412312.3168134154
741578,AMBROXOLUM,R05C B Mucolytics,R05C B06 Ambroxol,50663.305049421986
745678,PRAMIPEXOLUM,N04B C Dopamine agonists,N04B C05 Pramipexole,1855.7241596087954
851142,KETOROLACUM,M01A B Acetic acid derivatives and related substances,M01A B15 Ketorolac,1388.5707506832898
410696,LINEZOLIDUM,J01X X Other antibacterials,J01X X08 Linezolid,724.3405732642176
