INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth,zero_rate,mean_demand,CV,ADI,CV2_positive,leading_zeros,trailing_zeros,internal_zero_months,seasonality_strength,trend_strength,lag12_autocorrelation,segment,market_level,market,market_growth,peer_share_2023,share_change_3m,share_change_6m,share_change_12m,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model,opportunity_probability,predicted_share_change_6m,holdout_WAPE,holdout_bias,relative_growth,cluster,PC1,PC2,archetype,action,reason,supply_watch
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,479532.2400000001,487728.73,561909.23,True,0.1520937673694145,0.0404281372847834,0.0006620227553437,1,1,0,1,1,0.0,43229.96983333333,0.1975165763661319,1.0,0.039012797939398,0,0,0,0.3935166197825426,0.0694955357508186,0.1887291917551379,Stable,ATC4,C01E X Other cardiac combination products,-0.1599856193670323,0.0434240562655489,0.0056754167261533,0.0024125530284254,0.0117627169183497,561909.23,575551.2105892288,354533.5212097536,729321.9630381172,0.0242779079981099,Damped ETS,0.2505142034820996,0.0,0.1455568374386789,-0.1176714780369881,0.31207938673644675,3.0,0.39131081264827666,-0.5419482899221917,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,428470.36,297306.63,379866.61,True,0.2776930336198693,-0.0296518456136898,0.0004475461985475,1,1,0,1,1,0.0,31694.37933333333,0.2032804477933256,1.0,0.041322940455055,0,0,0,0.2031867287937515,0.0881497550443664,-0.3137233101838876,Stable,ATC3,"A11J OTHER VITAMIN PRODUCTS, COMBINATIONS",0.0846714128524348,0.2615736529003641,-0.0120939807299598,0.0257137760035952,0.0395160411024889,379866.61,333902.84371993336,184488.603959867,437856.2428301569,-0.1209997537821675,Damped ETS,0.5492813889328529,0.0,0.2942223995286215,-0.2942223995286215,0.1930216207674345,3.0,-0.0064198467933007436,-0.06736616973853744,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM ALENDRONICUM,57336.95,41296.22,52891.130000000005,True,0.2807741241208035,-0.0199752028281199,6.231456923362198e-05,4,3,2,1,3,0.0,4178.999833333333,0.1565022285862353,1.0,0.0244929475524582,0,0,0,0.2500783965885294,0.0950087433285191,-0.2197082124724428,Stable,ATC4,M05B A Bisphosphonates,0.0327607533590961,0.468205879421282,-0.0003718499372873,0.0320765962569886,0.0906649472212237,52891.130000000005,56635.7952705301,35831.94525854605,71109.85695834394,0.0707994945566505,Damped ETS,0.3831538819887868,0.0,0.2087444919135093,-0.200946375503483,0.2480133707617074,3.0,0.4606129260477539,0.8772940080666305,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,0.0,3788.940000000001,3459.6400000000003,True,-0.0869108510559681,,4.07603271670331e-06,1,1,0,1,1,0.5,141.3653333333333,1.3974795050469508,2.0,0.4764744835131351,29,0,1,0.0334395716800262,0.5125427752773111,0.2968039940096727,Intermittent,ATC3,M05B DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,0.0443993869101011,0.0183898333824665,-0.0030386677811672,-0.040007151624564,-0.0026446195318394,3459.6400000000003,130.48313943456992,0.0,4492.185757522856,-0.962284185801248,Damped ETS,0.3630407592340286,0.0,1.1280048492256725,0.9141470286237648,-0.1313102379660692,3.0,-1.4712357122043167,-0.749713323117521,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,471306.69000000006,557920.08,596321.01,True,0.0688287290179627,0.0605816936605791,0.0007025655693706,11,3,0,2,4,0.0,45557.340500000006,0.1725157574543103,1.0,0.0297616865700344,0,0,0,0.5923855144795462,0.3882010575337752,0.4701414203955361,Seasonal,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,0.1149536588425896,0.433446764988865,-0.0030545998643677,0.0268212830068478,-0.0187052434829219,596321.01,651070.7040476816,416517.7109270046,814258.5029182947,0.091812451900163,Damped ETS,0.5288778951243774,0.0,0.122109108413571,-0.0805053388781709,-0.04612492982462689,3.0,1.615318678577349,-0.07332716113715661,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,66401.28,68483.37,47409.77999999999,True,-0.3077183555657381,-0.0807727883088124,5.585662507420026e-05,2,1,0,1,1,0.0,5502.985333333333,0.3043387264361802,1.0,0.0926220604087961,0,0,0,0.1033881868559259,0.1530039057578051,0.209997948296693,Stable,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,0.1149536588425896,0.0344606603242669,-0.0138896473039373,-0.0415000938348987,-0.0210399291014022,47409.77999999999,2787.479277213095,0.0,15761.52767295889,-0.9412045515247468,Damped ETS,0.542305972003911,0.0,0.6489748756283675,0.4051938989656427,-0.4226720144083277,3.0,-0.07125375171314179,-1.165798990271333,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
ACIDUM AZELAICUM,108376.92,115184.81000000004,166105.49,True,0.4420780830389004,0.1126582579866548,0.0001956999605924,4,2,0,1,1,0.0,9741.662500000002,0.2770556632769037,1.0,0.076759840553805,0,0,0,0.1288904064922207,0.3551326678067213,0.4290868719476715,Stable,ATC3,D10A ANTI-ACNE PREPARATIONS FOR TOPICAL USE,0.129453474963396,0.1797610449717183,-0.0196488499500809,0.0242726768835035,0.0389699607063583,166105.49,179755.85636443412,114421.01288260428,225211.89235656636,0.0821788994718604,Damped ETS,0.5979615022390714,0.0,0.4273850148322728,-0.4273850148322728,0.3126246080755044,3.0,0.011222479051990086,0.20490210627094416,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
ACIDUM BENZOICUM+ACIDUM MALICUM*+ACIDUM SALICYLICUM*,1706.49,1241.16,1926.13,True,0.5518788874923461,0.0307312942945672,2.269302267468218e-06,3,1,0,1,1,0.0,141.04433333333333,0.3024081142547472,1.0,0.0914506675671122,0,0,0,0.2386479222977464,0.0040092486282322,0.0086658642469424,Stable,ATC4,D03A X Other cicatrizants,-0.028140482141757,0.0002677999454976,4.960557024729219e-06,-3.51458611688174e-05,0.0001000910295432,1926.13,1557.1451521922684,0.0,3985.4921084589287,-0.1915679875230289,Damped ETS,0.0301011615409486,0.0,0.3525932199828575,-0.3248523803891019,0.5800193696341032,3.0,-0.33450907683743136,-0.4826086707475491,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
ACIDUM BORICUM*,4040680.66,1922952.56,1871579.66,True,-0.0267156356681,-0.1750294468483173,0.0022050328722284,19,2,0,1,2,0.0,213188.0815,0.4291693867750072,1.0,0.1841863625448357,0,0,0,0.6401768885043584,0.7526123988307476,0.7211689939462217,Seasonal,ATC3,D08A ANTISEPTICS AND DISINFECTANTS,-0.1002905705165967,0.0560741423123592,-0.014779930753106,-0.0027787517288044,0.0042388961731129,1871579.66,1900349.5583740112,1376651.2440898945,2219766.982619269,0.0153719870913811,Damped ETS,0.6752333904355616,0.0,0.080542743305884,-0.02800165466282,0.0735749348484967,3.0,1.4582668559775769,-0.42105290823305874,Emerging / Mixed,Invest,机会概率位于前20%，份额及预测销量增长，维持或评估增加商业支持,False
ACIDUM BORICUM*+BENZOCAINUM+CHLORAMPHENICOLUM+HYPPOPHAE RHAMNOIDES,51593.14,36209.0,39815.33,True,0.0995976138529093,-0.0627302731261119,4.6909096815373495e-05,1,1,0,1,1,0.0,3760.4055,0.1761365579035232,1.0,0.0310240870301012,0,0,0,0.4272690131287567,0.5469356969698564,0.3804450745691298,Stable,ATC4,D03A X Other cicatrizants,-0.028140482141757,0.0055357339348694,0.0002352462621373,0.0004358994309685,0.0006430753430753,39815.33,44129.73010293559,28469.02946187066,55025.49925252011,0.108360274872407,Damped ETS,0.0453174739770778,0.0,0.1179795192889774,-0.1128859086383659,0.1277380959946663,3.0,0.14606563940295533,-0.6972003261753694,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
ACIDUM BORICUM*+DEXTROSUM*+OSARSOLUM,2007.65,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.8333333333333334,33.46083333333333,2.738709344122186,6.0,0.4167548119303624,0,50,0,0.0255821627503242,0.4188102062983007,,Potential discontinued,ATC4,G01A X Other antiinfectives and antiseptics,0.1050219287893332,0.0,0.0,0.0,0.0,0.0,244.61186238922085,238.3468478425516,245.87260125745232,,Damped ETS,0.010154884381362,0.0,,,,1.0,-3.521465173305696,-0.7413453047176848,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM BORICUM*+ZINCI SULFAS*,14007.15,5055.849999999999,793.45,True,-0.843062986441449,-0.512143106239463,9.348163852505582e-07,1,1,0,1,0,0.0833333333333333,647.507,0.6301961766638471,1.0909090909090908,0.2807182859915865,0,5,0,0.0458428966985895,0.5545176448914761,0.8559731512284037,Stable,ATC4,S01A X Other antiinfectives,0.072049954732579,0.0020772860907153,-1.5890482792593444e-06,-0.0041923146327714,-0.0121128301159193,793.45,3.0411313654124683,0.0,1003.3743863636636,-0.9961672047823902,Damped ETS,0.0434499037918955,0.0,2.461689781991437,2.461689781991437,-0.915112941174028,3.0,-0.9214028322976597,-1.2903546591065966,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
ACIDUM CITRICUM+KALII HYDROCARBONATIS+SODIUM CITRAS*,31842.6,28295.800000000003,42467.47,True,0.500840054000947,0.0746374391531941,5.003375990438783e-05,2,2,0,1,1,0.0,2696.9956666666662,0.204814029516484,1.0,0.0419487866867791,0,0,0,0.1596001158072697,0.186455521071079,-0.1331251518979629,Stable,ATC4,G04B C Urinary concrement solvents,-0.1411070090448335,0.1190244692396187,-0.00893166642998,0.0445420399817116,0.0509097610070232,42467.47,44662.18178998664,27958.305804194093,56283.72930665689,0.0516798337642114,Damped ETS,0.4002902141954259,0.0,0.2721376602060169,-0.2721376602060169,0.6419470630457805,3.0,-0.13073439048993926,0.24031211870393943,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM CITRICUM+MAGNESII OXYDUM*+NATRII PICOSULFAS,7535.76,93.19,0.0,True,-1.0,-1.0,0.0,2,2,0,1,1,0.2833333333333333,197.3948333333333,1.2211608424145994,1.3953488372093024,0.7853842255168263,0,15,2,0.0871210403255886,0.9048178077440708,0.867560626173905,Potential discontinued,ATC4,A06A B Contact laxatives,0.076886882399779,0.0,0.0,0.0,-1.619223749625091e-05,0.0,143.74120664677335,137.4761921001041,145.00194551500482,,Damped ETS,0.013512611937413,0.0,,,-1.076886882399779,1.0,-2.0454279326481397,-1.2968786672232997,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM CLODRONICUM,171.13,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1,0.6833333333333333,4.035,1.6968973890639432,3.1578947368421053,0.2284959038538084,0,41,0,0.0227788375410904,0.6416853803181044,0.3951509503171793,Potential discontinued,ATC4,M05B A Bisphosphonates,0.0327607533590961,0.0,0.0,0.0,0.0,0.0,2.869106315867394,0.0,4.129845184098853,,Damped ETS,0.0099495008017677,0.0,,,,1.0,-2.8381697969179074,-0.7485258639076141,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM CROMOGLICICUM,265095.77,170745.61,175414.97,True,0.0273468817148505,-0.0980842647764911,0.0002066680801238,6,4,0,2,1,0.0,17525.667,0.6986456275239491,1.0,0.4881057128583325,0,0,0,0.9498526222015043,0.6548266436440235,0.9430072674055252,Seasonal,,,,,,,,175414.97,173755.75552695023,104759.18226907733,221759.40182352232,-0.0094587963219431,Damped ETS,,,0.1386449118408627,-0.032011863497348,,3.0,1.5651726576732183,-0.24476206226236477,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
ACIDUM ETACRYNICUM,33.870000000000005,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1,0.9,0.5645000000000001,3.463255285528513,10.0,0.2994137172741187,0,54,0,0.1017178610958489,0.2387139810381706,,Potential discontinued,ATC3,C03C HIGH-CEILING DIURETICS,0.0919155149266985,0.0,0.0,0.0,0.0,0.0,4.435288989535426,0.0,5.696027857766885,,Damped ETS,0.0101066143904851,0.0,,,,1.0,-3.5242023940727987,-0.5271451814900173,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM FOLICUM+FERRI (III) HYDROXYDI POLYMALTOSUM COMPLEXUS*,21411.98,34418.77,67826.0,True,0.9706108033494516,0.3340891254539602,7.991033605898842e-05,2,2,0,1,1,0.0,2699.121,0.6850775802085551,1.0,0.4693312909044093,0,0,0,0.0719576279269176,0.3178278132385074,0.3941109476759553,Stable,ATC3,B03A IRON PREPARATIONS,0.3185509782208147,0.0476910627155193,0.0013581279679187,-0.0006904235625214,0.0157806026241326,67826.0,70041.65695958909,43363.423181773614,88602.75989003624,0.0326667791051968,Damped ETS,0.4288039951452347,0.0,0.2764079103466969,-0.1628529631405737,0.6520598251286369,3.0,-0.31202483844570184,0.24887412895589897,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
ACIDUM FOLICUM+FERRI SULFAS*,155360.45,143706.82,112459.71,True,-0.2174365141473453,-0.0776109849719153,0.0001324962878423,1,1,0,1,1,0.0,13361.002166666667,0.3187252604166513,1.0,0.1015857916276622,0,0,0,0.1485916350506652,0.1379181440720888,-0.1820565082663117,Stable,ATC3,B03A IRON PREPARATIONS,0.3185509782208147,0.079074736569739,-0.0538505049203357,0.0198501178802105,-0.0541592733751283,112459.71,91314.61721218644,47080.45282146116,122090.07578026116,-0.1880237178969567,Damped ETS,0.699071970301725,0.0,0.6494676782739868,-0.1969324690489635,-0.53598749236816,3.0,-0.08363197745473519,-1.0016001677908217,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
ACIDUM FORMICUM*,913384.03,642696.5200000001,545459.0599999999,True,-0.1512960736118505,-0.1209224554278953,0.0006426417124851,8,2,0,1,0,0.0,69679.69233333334,0.3894937529354932,1.0,0.1517053835757751,0,0,0,0.1448241953678648,0.5306758579231882,0.1448365872978803,Stable,ATC4,M02A X Other topical products for joint and muscular pain,0.0021364261431575,0.051355972158078,-0.0061759807025958,-0.0014391317518717,-0.0092843628273245,545459.0599999999,543241.4455669015,390613.1624442911,636333.4638764183,-0.004065592811124,Damped ETS,0.3673488800122204,0.0,0.1470559715689083,0.0209420954736089,-0.153432499755008,3.0,0.33293687294243607,-0.6005615011482749,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
ACIDUM FORMICUM*+SPIRITUS AETHYLICUS*,252340.1,38478.94,34312.57,True,-0.1082766313209252,-0.3927510895649692,4.042592810644243e-05,1,1,0,1,0,0.0,9586.189,0.8836991430129713,1.0,0.7809241753618599,0,0,0,0.1148448958306748,0.8491133760874092,0.8194803946521433,Stable,ATC4,M02A X Other topical products for joint and muscular pain,0.0021364261431575,0.0032305914757234,0.0005360880367451,-0.0011970140563531,-0.0004000113653861,34312.57,52686.147468160605,39189.86633736035,62076.04431565527,0.5354765751490083,Damped ETS,0.0469422815125719,0.0,0.718574595652428,0.718574595652428,-0.1104130574640827,3.0,-0.593129657955638,-0.7903694806678655,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM FUSIDICUM,61863.23,8072.26,12648.05,True,0.5668536444564471,-0.3275689709974069,1.4901511603085667e-05,7,3,0,2,1,0.0,2626.1535000000003,0.7171045168497251,1.0,0.5142388880862777,0,0,0,0.0349794708570501,0.5405171700725959,0.7613689071893944,Stable,,,,,,,,12648.05,11689.918714286585,6715.017721547826,15151.154198016158,-0.0757532809969454,Damped ETS,,,1.0,-1.0,,3.0,0.15177844093389983,-0.19782454254276272,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
ACIDUM FUSIDICUM+BETAMETHASONUM,27228.969999999998,2.01,0.0,True,-1.0,-1.0,0.0,1,1,0,1,1,0.5166666666666667,755.0198333333334,1.5083505283185252,2.0689655172413794,0.5829753028680736,0,21,10,0.0296679046248791,0.79211894185071,0.4001524564121323,Potential discontinued,ATC4,"D07C C Corticosteroids, potent, combinations with antibiotics",0.1468170098897945,0.0,0.0,0.0,-1.2266476346285135e-06,0.0,0.0,0.0,1.260738868231459,,Damped ETS,0.0119683499196274,0.0,,,-1.1468170098897945,1.0,-2.6750526351586776,-1.2416491799431422,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM GADOPENTETICUM,83.64999999999999,0.0,0.0,True,,-1.0,0.0,5,2,0,1,1,0.8666666666666667,1.4973333333333332,5.20923919822557,7.5,2.7514897365773057,0,42,10,0.1341977927121593,0.2451569072156829,0.1471247613157742,Potential discontinued,ATC4,V08C A Paramagnetic contrast media,0.4054574488947826,0.0,0.0,0.0,0.0,0.0,12.366081287048331,6.101066740379085,13.626820155279791,,Damped ETS,0.0189094012394633,0.0,,,,1.0,-3.9296708071903215,-0.2493459852205376,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM GADOTERICUM,6375.27,4979.179999999999,5811.93,True,0.1672464140681802,-0.0228630232403812,6.847422514246993e-06,6,1,0,1,1,0.0,457.938,0.3582031235276407,1.0,0.1283094777049582,0,0,0,0.1766268951082876,0.0035169058378884,-0.2885420572546706,Stable,ATC4,V08C A Paramagnetic contrast media,0.4054574488947826,0.7723464225391793,-0.0224409119540469,0.0117312198530972,-0.1576200520646327,5811.93,6977.1720148432505,0.0,14304.498065283717,0.2004914055818376,Damped ETS,0.3232057945501711,0.0,0.3087146918031972,-0.0491688158865681,-0.23821103482660239,3.0,-0.1977062455191323,-1.3637731865398766,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM GADOXETICUM,0.0,0.7,1.69,True,1.414285714285714,,1.9911017594976915e-09,1,1,0,1,1,0.9166666666666666,0.1858333333333333,5.870079167740468,12.0,1.9548191196283864,19,5,31,0.1838760347823391,0.0090938592076338,-0.0227639944573562,Lumpy / volatile,ATC4,V08C A Paramagnetic contrast media,0.4054574488947826,0.0002245838222571,-0.0006537186534169,0.0003594956849881,9.38441156744428e-05,1.69,1.4160928916239597,0.0,3.546741578935125,-0.1620752120568287,Damped ETS,0.040409479063954,0.0,1.968339692412196,-0.0316603075878039,1.0088282653909313,1.0,-4.067536802440042,0.5271775196062846,Niche / Volatile,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
ACIDUM GAMMA-AMINOBUTYRICUM*,206148.99,174787.61000000002,185138.67,True,0.0592207880180981,-0.026515632156374,0.0002181242198745,2,1,1,1,1,0.0,16233.48516666667,0.1235460809096607,1.0,0.0152636341081364,0,0,0,0.3108110634552276,0.1710434549388854,0.0313155094424202,Stable,ATC4,N06B X Other psychostimulants and nootropics,0.0092443605287615,0.0218072291594709,-0.0013347648427714,0.0011207764204581,0.0010289142916755,185138.67,170687.74830396078,97866.51869328295,221352.3593716352,-0.0780545830648953,Damped ETS,0.1597675808643543,0.0,0.1263555950313768,-0.1159447425766233,0.0499764274893366,3.0,0.39106093285897664,-0.46434184429273156,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
ACIDUM GAMMA-AMINOBUTYRICUM*+PIRACETAMUM,47367.98,38.42,5.470000000000001,True,-0.857626236335242,-0.8963365602623273,6.444571967131582e-09,1,1,0,1,1,0.2333333333333333,1094.5608333333332,1.5034569666334014,1.3043478260869563,1.4996268520641898,0,9,5,0.0656213058627738,0.8911141289671831,0.6279329708673058,Potential discontinued,ATC4,N06B X Other psychostimulants and nootropics,0.0092443605287615,6.443037724226164e-07,0.0,-1.258110086394374e-06,-3.922969944637181e-06,5.470000000000001,0.0,0.0,6.896241609226082,-1.0,Damped ETS,0.0178086387447653,0.0,1.0,-1.0,-0.8668705968640036,1.0,-1.9102190812435365,-1.3448394700746509,Niche / Volatile,At Risk,同类份额与预测销量同时下降，核查原因,False
ACIDUM GLUTAMICUM,74256.36000000002,40636.29,40168.04,True,-0.0115229515292857,-0.1423961024925025,4.732464799974772e-05,2,1,1,1,2,0.0,4643.432166666667,0.3038124982562256,1.0,0.0923020340966891,0,0,0,0.1855551729804864,0.5691457526367856,0.2684597430612341,Stable,ATC4,A16A A Amino acids and derivates,0.2623678327586669,0.0449448149318413,-0.0250633626415378,-0.0090650951657369,-0.0124534713581907,40168.04,28077.524970414423,12278.091692369968,39069.81590537031,-0.300998381538795,Damped ETS,0.5828655261864337,0.0,0.1852307650414333,-0.015119572291591,-0.27389078428795255,3.0,0.027934647960021892,-0.6221731570131813,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
ACIDUM GLUTAMICUM+GLYCINUM+PYRIDOXINUM,889.0999999999999,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.65,15.393833333333331,2.016100005335315,2.857142857142857,0.7726307310295696,0,39,0,0.0225163516737891,0.6341243184241867,0.5081561275872727,Potential discontinued,ATC4,S01X A Other ophthalmologicals,0.0808652310445698,0.0,0.0,0.0,0.0,0.0,12.863024726944962,6.598010180275714,14.12376359517642,,Damped ETS,0.0100842850716663,0.0,,,,1.0,-3.0703065522684083,-0.8672600806546931,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM GLYCYRRHIZICUM,8362.43,4729.26,7276.959999999999,True,0.5387100730346817,-0.0341618115050007,8.57347210638717e-06,2,1,0,1,0,0.0,677.249,0.3199768719143943,1.0,0.1023851985601206,0,0,0,0.1488408600238538,0.1613027420081283,-0.0215635249588005,Stable,ATC4,G01A X Other antiinfectives and antiseptics,0.1050219287893332,0.0100087209902463,-0.0014763994658782,-0.000282307796105,0.0028209756396594,7276.959999999999,6661.048568542667,0.0,15835.394883108263,-0.0846385621821931,Damped ETS,0.0451065305344204,0.0,0.2378723700212832,-0.2242325633881427,0.43368814424534846,3.0,-0.42353724219357314,-0.4206694749089243,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM GLYCYRRHIZICUM+CYSTEINUM+GLYCINUM,14164.87,7296.379999999999,7568.33,True,0.0372719074390315,-0.1450378927727884,8.916754544058676e-06,1,1,0,1,1,0.0,864.6065,0.3234197047854508,1.0,0.1046003054435081,0,0,0,0.2480382685415184,0.5086885755633406,0.1418351391817257,Stable,ATC4,A05B A Liver therapy,0.0623594543669545,0.0014012854126048,-0.0001742911418067,0.0004592175779189,-3.389160864766252e-05,7568.33,6995.215631501765,0.0,16536.903430103965,-0.075725340794896,Damped ETS,0.0325328806173251,0.0,0.3739642419839116,-0.3537593339278806,-0.025087546927923005,3.0,-0.3086421744669572,-0.7078243026084844,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
ACIDUM GLYCYRRHIZICUM+PHOSPHOLIPIDES*,1216.64,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.6833333333333333,24.361,2.127890486921781,3.1578947368421053,0.7505073427052006,0,41,0,0.0503053965737819,0.6708078215871791,0.7712550311923742,Potential discontinued,ATC4,A05B A Liver therapy,0.0623594543669545,0.0,0.0,0.0,0.0,0.0,74.63873543496595,68.3737208882967,75.89947430319741,,Damped ETS,0.0101125336592369,0.0,,,,1.0,-3.1050641112568793,-0.8651615234979525,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM HOPANTENICUM,226907.79,133720.97,203003.5,True,0.5181126789612729,-0.0274464354788783,0.0002391719680675,5,3,2,1,1,0.0,16822.210166666668,0.2491833215168622,1.0,0.0620923277221759,0,0,0,0.1838523174759828,0.0617494980706579,-0.2020569672503906,Stable,ATC4,N06B X Other psychostimulants and nootropics,0.0092443605287615,0.0239115029003646,0.0002905792238026,0.0011506146957426,0.0080150877077373,203003.5,181822.03078493976,101973.96616790848,237375.4890272219,-0.1043404139094165,Damped ETS,0.181026646259775,0.0,0.1964356546157394,-0.1964356546157394,0.5088683184325113,3.0,0.642210924534248,0.11347272094873526,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM IBANDRONICUM,22166.730000000003,23036.79,28655.37,True,0.2438959594631022,0.0662918683876461,3.376080332902802e-05,15,6,3,2,4,0.0,2298.1918333333338,0.2866156311516721,1.0,0.0821485200204713,0,0,0,0.1614801658901324,0.0475316459932574,-0.271525176165214,Stable,ATC4,M05B A Bisphosphonates,0.0327607533590961,0.2536647016426425,0.0134470938323785,-0.0095285681769537,0.0430562931370461,28655.37,25213.478389976142,13942.363185632676,33055.239249824095,-0.120113319424033,Damped ETS,0.4691126129244444,0.0,0.3388048440934708,-0.3388048440934708,0.2111352061040061,4.0,1.69555666205438,1.0907057039616328,Mature Leaders,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
ACIDUM LACTICUM+ACIDUM SALICYLICUM*,23.770000000000003,0.0,0.0,True,,-1.0,0.0,1,1,0,1,0,0.7333333333333333,1.5251666666666668,1.9883031867747976,3.75,0.3208932166770175,0,35,9,0.2342562964082591,0.3371239110400685,0.1079566115610449,Potential discontinued,ATC4,D02A F Salicylic acid preparations,0.0782763126902712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260738868231459,,Damped ETS,0.0105679672606272,0.0,,,,1.0,-2.8997041486318005,-0.891200588258878,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM LACTICUM+ACIDUM SALICYLICUM*+POLIDOCANOLUM,306.48,220.49,0.0,True,-1.0,-1.0,0.0,1,1,0,1,1,0.6333333333333333,26.90883333333333,2.1795726563621547,2.727272727272727,1.1085302202659126,0,16,22,0.0495188944320468,0.0040980786027623,-0.1411801543027947,Potential discontinued,ATC4,D02A F Salicylic acid preparations,0.0782763126902712,0.0,0.0,0.0,-0.0004459009359753,0.0,141.96416668835522,135.69915214168597,143.2249055565867,,Damped ETS,0.0172869941534604,0.0,,,-1.0782763126902712,1.0,-2.974475173092616,-1.191076189125871,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ACIDUM MEFENAMICUM,1976310.03,2311546.31,2442727.7,True,0.0567504918385131,0.0543990249148091,0.0028779404860613,11,3,2,1,2,0.0,189887.69516666667,0.5610963244354541,1.0,0.3148290852949763,0,0,0,0.784208808861024,0.0217866110542022,0.5217125615533877,Seasonal,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",0.0773479423520102,0.0520346151074086,0.0347733799645087,0.0005667234558374,-0.0010142227687058,2442727.7,2555160.794908541,1871646.004656376,2972054.506003126,0.0460276824586467,Damped ETS,0.2608778779736747,0.0,0.1352606666799172,-0.0638100617063654,-0.020597450513497102,3.0,1.7785776635103765,0.045531994282563486,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
