INN,market_level,market,market_sales_2022,market_sales_2023,market_growth,peer_share_2022,peer_share_2023,share_change_12m,share_change_3m,share_change_6m
SILIMARINUM*,ATC4,A05B A Liver therapy,5083958.21,5400991.069999999,0.06235945436695456,0.3617334690876619,0.32063671047691633,-0.041096758610745576,0.008560755527303066,0.004076942882279555
SILODOSIN,ATC4,G04C A Alpha-adrenoreceptor antagonists,1562024.02,1706640.6100000003,0.09258282084548242,0.042241789598088254,0.05961016596224086,0.01736837636415261,0.002849073691971994,0.006540120796498565
SILVER PROTEINATE,ATC4,R01A X Other nasal preparations,2282055.94,2402285.83,0.05268490044113472,0.11031062192103845,0.1292420810724259,0.018931459151387456,0.032999257147369676,-0.009466772384860253
SILYBUM MARIANUM*&,ATC4,A05B A Liver therapy,5083958.21,5400991.069999999,0.06235945436695456,0.022926051943294792,0.021206656059144346,-0.0017193958841504459,0.004975604752191616,0.0026886423368768717
SIMETICONUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,2066793.24,2262930.23,0.09489918304551836,0.7556746314885373,0.7282981587991778,-0.0273764726893595,-0.020135095927305446,0.013642958504661018
SIMOCTOCOG ALFA,ATC4,B02B D Blood coagulation factors,41.010000000000005,58.62,0.42940746159473275,0.0,0.0,0.0,0.0,0.0
SIMVASTATINUM,ATC4,C10A A HMG CoA reductase inhibitors,6184558.860000001,7188479.549999999,0.16232696829729854,0.2987930540934329,0.2817118927464988,-0.01708116134693405,-0.007511392958694685,0.007120064739504495
SITAGLIPTINUM,ATC4,A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,82197.92000000001,112789.81,0.37217352945184,0.05745729332323737,0.04693021470645265,-0.010527078616784716,0.004670658180542658,0.002682786721739064
SODIUM CITRAS*,ATC4,G04B X Other urologicals,3789755.96,4045568.3800000004,0.06750102716376505,0.04532121904757161,0.0437916216855541,-0.0015295973620175068,0.005101081039423812,0.0040346259793172246
SODIUM CITRAS*+SODIUM LAURYL SULFOACTATE*+SORBITOL*,ATC4,A06A G Enemas,530519.6799999999,603440.92,0.13745246924675847,0.7188470180785754,0.6049239418500157,-0.11392307622855968,-0.03567682821291818,-0.03457299771571676
SODIUM DIHYDROPHOSPHAS+SODIUM HYDROPHOSPHAS,ATC4,A06A G Enemas,530519.6799999999,603440.92,0.13745246924675847,0.027332878584259118,0.025824185075152013,-0.0015086935091071056,-0.006820368818218217,-0.024970594655402637
SODIUM MEPHENAMINUM*+VINILINUM*,ATC4,D03A X Other cicatrizants,7400679.880000001,7192421.180000001,-0.028140482141757017,0.001961006317706043,0.0031046318675125193,0.0011436255498064765,0.0002845495973517963,-0.00012588079568055972
SOFOSBUVIRUM,ATC4,J05A P Antivirals for treatment of HCV infections,2899.96,2910.66,0.003689706064911258,0.01265189864687789,0.012265259425697264,-0.0003866392211806253,0.0,-0.022503214744963564
SOFOSBUVIRUM+LEDIPASVIRUM,ATC4,J05A P Antivirals for treatment of HCV infections,2899.96,2910.66,0.003689706064911258,0.015269176126567263,0.019026612520871556,0.0037574363943042935,-0.005822356196060618,-0.029047667690234064
SOFOSBUVIRUM+VELPATASVIRUM,ATC4,J05A P Antivirals for treatment of HCV infections,2899.96,2910.66,0.003689706064911258,0.036262569138884676,0.1958696652992792,0.15960709616039453,0.04730097798781399,0.12227828087456774
SOLIDAGO VIRGAUREA&,ATC4,G04B X Other urologicals,3789755.96,4045568.3800000004,0.06750102716376505,0.00618177535632136,0.0063860198551383765,0.00020424449881701646,-0.0024543916738706192,-0.0020934200645373203
SOLIFENACINUM,ATC4,G04B D Drugs for urinary frequency and incontinence,591190.29,677958.3400000001,0.14676839499512084,0.1955282959738733,0.2694182801851807,0.07388998421130741,0.000760543685370707,0.015070256847458385
SOLIFENACINUM+TAMSULOSINUM,ATC4,G04C A Alpha-adrenoreceptor antagonists,1562024.02,1706640.6100000003,0.09258282084548242,0.0034830898439064976,0.005286068986721228,0.0018029791428147302,0.002689909628940574,0.002114740784918438
SOLIZYMUM*,ATC4,A09A A Enzyme preparations,10899204.7,11290275.27,0.03588065191582279,0.0043382027681340835,0.004139814033072729,-0.00019838873506135453,-0.00012248998360718435,-3.429786979938787e-05
SOPHORA JAPONICA*&,ATC4,D08A X Other antiseptics and disinfectants,21917350.26,19720366.459999997,-0.1002394803175447,0.0032992391480812155,0.004017644913480984,0.0007184057653997688,0.00047029292692407285,0.0005190245201723283
SORAFENIBUM,ATC4,L01E X Other protein kinase inhibitors,642.11,471.7,-0.2653906651508309,0.008549936926694802,0.048441806232775074,0.03989186930608027,-0.049269421526223156,0.06043813785429704
SOTALOLUM,ATC3,C07A BETA-BLOCKING AGENTS,16846828.029999997,17067668.969999995,0.013108754930407862,0.009161104970334288,0.009578693510365173,0.0004175885400308846,-2.3849583648306166e-05,0.000906886430627616
SPECTINOMYCINUM,ATC4,J01X X Other antibacterials,1511811.8600000003,1582263.8499999999,0.046601030104367336,0.0,0.0,0.0,0.0,0.0
SPIRAMYCINUM,ATC4,J01F A Macrolides,5310139.899999999,4444286.959999999,-0.1630565213545505,0.01342379698885146,0.010911885401747328,-0.002511911587104133,-0.002358352436795566,-0.0018766590946026965
SPIRITUS AETHYLICUS*,ATC4,D08A X Other antiseptics and disinfectants,21917350.26,19720366.459999997,-0.1002394803175447,0.458852190191717,0.4724606410787765,0.013608450887059476,0.07196341928867261,0.0069606688866654665
SPIRONOLACTONUM,ATC4,C03D A Aldosterone antagonists,3056309.85,3573315.29,0.16916002152072362,0.8005565338867721,0.7711461783715146,-0.029410355515257502,-0.016885581973197117,-0.015211756428455847
STREPTOKINASUM,ATC4,B01A D Enzymes,112354.15000000001,115863.57999999999,0.031235428330862458,3.506768552830492e-05,0.0,-3.506768552830492e-05,0.0,0.0
STREPTOMYCINUM,ATC3,J01G AMINOGLYCOSIDE ANTIBACTERIALS,353669.54,337211.95,-0.04653380667161766,0.21554298965073443,0.2563786069859031,0.04083561733516866,-0.09229949328308445,0.027975979173549576
STRONTIUM RANELATE*,ATC3,M05B DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,180130.18999999997,188127.86,0.044399386910101146,0.0,0.0,0.0,0.0,0.0
STROPHANTINUM*,ATC3,C01A CARDIAC GLYCOSIDES,541050.77,520509.20000000007,-0.037966067398813474,0.01164062662733111,0.010811086528345703,-0.0008295400989854068,0.0009038461995657162,-0.0003854693562978465
SUCRALFATUM,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,1233921.49,1375765.2799999998,0.11495365884258968,0.0,0.0,0.0,0.0,0.0
SULBUTIAMINUM,ATC4,"A11D A Vitamin B1, plain",307229.30000000005,308176.0,0.0030814118314885786,0.039279652038396076,0.05454081433985775,0.015261162301461677,0.001299446082666439,-0.0028803490662605985
SULFACETAMIDUM,ATC3,S01A ANTIINFECTIVES,3177682.7099999995,3833782.590000001,0.20647117408396043,0.22368063613248537,0.19701231936576763,-0.026668316766717742,-0.014284311953270845,-0.009897007242490069
SULFADIAZINUM,ATC4,D06B A Sulfonamides,636421.9600000001,668708.5499999999,0.05073142039284728,0.02712090575881448,0.02080393618415676,-0.006316969574657719,-0.007540089866420411,-0.005383386967657285
SULFADIMETHOXINUM,ATC3,J01E SULFONAMIDES AND TRIMETHOPRIM,3528449.9499999997,3047051.0100000002,-0.1364335464075378,0.0006347829873568136,4.4324824086223616e-05,-0.00059045816327059,-1.0999533652861031e-05,4.827100025342772e-06
SULFADIMIDINUM,ATC3,J01E SULFONAMIDES AND TRIMETHOPRIM,3528449.9499999997,3047051.0100000002,-0.1364335464075378,0.018361430916711743,0.01828828589252925,-7.314502418249297e-05,0.0030207008886590572,0.00037408061810241533
SULFANILAMIDUM+SULFATHIAZOLUM,ATC4,R02A A Antiseptics,18484720.71,17863042.12,-0.03363202505211127,0.03338091982456574,0.046587776841674935,0.013206857017109198,-0.0048441876100286385,0.0026995684073398904
SULFASALAZINUM,ATC3,A07E INTESTINAL ANTIINFLAMMATORY AGENTS,198169.45,207329.98000000004,0.04622574266618806,0.3988147517187942,0.36009235133288486,-0.03872240038590935,-0.01863677369109229,-0.048687367080744004
SULFATHIAZOLUM ARGENTI*,ATC4,D06B A Sulfonamides,636421.9600000001,668708.5499999999,0.05073142039284728,0.18760898822535912,0.19678747938844207,0.009178491163082947,0.0008967668754881475,-0.0033080734498430187
SULFOCAMPHOCAINUM*,ATC4,C01E B Other cardiac preparations,15166467.809999999,11316263.01,-0.25386298564926035,0.006936585454039216,0.008233405313897879,0.0012968198598586628,0.00042987259437410157,-4.353338400748044e-05
SULFUR*,ATC3,D10A ANTI-ACNE PREPARATIONS FOR TOPICAL USE,818125.7400000001,924034.96,0.129453474963396,0.21911527927235241,0.1932895699097792,-0.025825709362573224,0.017499190990806046,-0.009457331188568813
SULODEXIDUM,ATC4,B01A B Heparin group,389016.95,285856.26,-0.2651830209454884,0.08927608424260175,0.13604225424344388,0.04676617000084213,-0.018660582622167077,-0.0040642227011805365
SULPIRIDUM,ATC4,N05A L Benzamides,515034.4699999999,552561.63,0.07286339494908001,0.8842527180753554,0.8649730890651963,-0.019279629010159116,0.002678183272393664,-0.015142778160943782
SUMATRIPTANUM,ATC4,N02C C Selective 5HT1-receptor agonists,1292592.2800000003,1435611.93,0.11064560125641454,0.7126264594431895,0.685916067861041,-0.026710391582148496,-0.006390788530527325,-0.016589668965445448
SUNITINIBUM,ATC4,L01E X Other protein kinase inhibitors,642.11,471.7,-0.2653906651508309,0.03405958480634159,0.1053423786304855,0.0712827938241439,-0.12210932272480374,0.09396154628444266
SUXAMETHONII CHLORIDUM,ATC3,"M03A MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",10614.04,47959.61,3.5185066195341266,0.2181902461268282,0.04651497374561637,-0.17167527238121183,-0.0021681116320997063,0.0028553766387708623
SYGETHINUM*,ATC4,G02C X Other gynecologicals,571289.4099999999,711299.43,0.2450772192679016,0.0,0.0,0.0,0.0,0.0
TADALAFILUM,ATC4,G04B E Drugs used in erectile dysfunction,2213514.9899999998,2724938.83,0.2310460251276638,0.022030634633289744,0.02330011569470717,0.001269481061417426,0.006036878928231751,0.005738715296177012
TAFLUPROSTUM,ATC4,S01E E Prostaglandin analogues,737977.1900000001,827098.14,0.12076382740230751,0.08217576480920771,0.06477572298735916,-0.017400041821848553,-0.0010025092881568165,0.004701095263557387
TAFLUPROSTUM+TIMOLOLUM,ATC4,S01E D Beta blocking agents,1429496.92,1585344.6900000002,0.10902280922717922,0.00095193629378369,0.0008619891993330484,-8.994709445064159e-05,-0.0007477475040475458,-0.0009574769107498881
TALAZOPARIBUM,ATC3,L01X OTHER ANTINEOPLASTIC AGENTS,35011.520000000004,44583.33000000001,0.27339030124941743,3.7130635859282884e-06,9.061682920499654e-05,8.690376561906824e-05,-0.00010155607940640101,0.0001771549983601892
TAMOXIFENUM,ATC4,L02B A Anti-estrogens,153145.53999999998,128666.42000000001,-0.15984219977937308,0.7521507972089819,0.7554739612713245,0.003323164062342565,-0.0038345924877907223,-0.005867360185353054
TAMSULOSINUM,ATC4,G04C A Alpha-adrenoreceptor antagonists,1562024.02,1706640.6100000003,0.09258282084548242,0.913402804138697,0.884682774541501,-0.028720029597195995,-0.01680029209358236,-0.019251249415919824
TANACETUM VULGARE*&,ATC3,P02C ANTINEMATODAL AGENTS,2914516.03,3461864.4299999997,0.18780078557330837,0.01233107645662872,0.015218467119464875,0.002887390662836154,0.001734182623512352,-0.00036906796383133836
TAZAROTENUM+ULOBETASOLUM,ATC4,D05A X Other antipsoriatics for topical use,7628.959999999999,37570.09,3.924667320316269,0.0,0.023238166317940682,0.023238166317940682,0.06931203993623412,0.04069236588172619
TEGAFURUM,ATC4,L01B C Pyrimidine analogues,39771.45,29092.629999999997,-0.26850466854992716,0.008893817047153172,0.0063328753708413454,-0.0025609416763118266,-0.0034902511435689026,-0.0022460732915741913
TEICOPLANINUM,ATC3,J01X OTHER ANTIBACTERIALS,4768047.3100000005,4675214.28,-0.019469821493864337,0.00021075084508756687,0.0002068931907865408,-3.85765430102608e-06,0.00013447277450749471,0.00012513994883219277
TELMISARTANUM,ATC4,"C09C A Angiotensin II receptor blockers (ARBs), plain",4128596.3999999994,4264175.34,0.03283899099461518,0.10825938326158499,0.10704549030106254,-0.0012138929605224474,-0.0016566889808383306,0.0007290159948246389
TEMOZOLOMIDUM,ATC3,L01A ALKYLATING AGENTS,12813.37,13189.12,0.029324838040265755,0.23010730198222634,0.20522900693905277,-0.02487829504317357,0.08728193140250559,0.07534343630852727
TENOFOVIRUM,ATC4,J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,4681.26,4334.49,-0.07407621025108635,0.8305178520312907,0.9559325318549586,0.12541467982366794,-0.07176495147322715,-0.021743029598477737
TENOFOVIRUM ALAFENAMIDUM,ATC4,J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,4681.26,4334.49,-0.07407621025108635,0.0003289712598744782,0.0,-0.0003289712598744782,0.0,0.0
TENONITROZOLUM,ATC3,P01A AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,249965.68000000002,298709.99000000005,0.1950040101505135,0.0,0.0,0.0,0.0,0.0
TENOXICAMUM,ATC4,M01A C Oxicams,4127238.38,4737333.0200000005,0.14782151739924476,0.06380782880779472,0.07445510343285935,0.010647274625064637,0.021520262768518664,0.04482845382740231
TEOBONDITHIOMYCOCIDUM*,ATC4,D01A E Other antifungals for topical use,3596177.9400000004,3618248.29,0.006137168507295732,9.354375829356208e-06,0.0,-9.354375829356208e-06,0.0,0.0
TERAZOSINUM,ATC4,G04C A Alpha-adrenoreceptor antagonists,1562024.02,1706640.6100000003,0.09258282084548242,0.0009763934359985065,0.001327971446782811,0.0003515780107843046,7.962210367777069e-05,0.0003764877189766794
TERIFLUNOMIDE,ATC4,L04A A Selective immunosuppressants,41083.75,45688.8,0.11208932972282226,0.006994979766939483,0.010577209294181506,0.0035822295272420228,0.008104748856071353,0.01235575662721386
TERLIPRESSINUM,ATC3,H01B POSTERIOR PITUITARY LOBE HORMONES,136407.67,138009.86,0.011745600522316435,0.0012120286197982856,0.003250419933764153,0.0020383913139658673,-0.0016947061513899412,0.0015491583003545183
TETRACYCLINUM+TRIAMCINOLONUM,ATC3,"D07C CORTICOSTEROIDS, COBBINATION WITH ANTIBIOTICS",1907843.4899999998,2158465.4,0.13136397787011345,0.0,0.0,0.0,0.0,0.0
TETRYZOLINUM,ATC3,S01G DECONGESTANTS AND ANTIALLERGIC,946188.74,994688.6200000001,0.051258145388625165,0.8037374128971349,0.7825280840148748,-0.021209328882260015,0.1744693575399041,-0.04385130547586702
THALIDOMIDUM,ATC4,L04A X Other immunosuppressants,152929.62,171132.83000000002,0.11902998255014308,0.00010854666349134982,0.00019125494506226534,8.270828157091552e-05,-6.589125013447837e-05,8.614375924713061e-05
THIAMINUM,ATC4,"A11D A Vitamin B1, plain",307229.30000000005,308176.0,0.0030814118314885786,0.5944527100768058,0.6203738448159493,0.02592113473914348,-0.02953982236361552,0.006666468369687206
THIOPENTALUM NATRIСUM,ATC3,"N01A ANESTHETICS, GENERAL",14600.979999999996,19085.82,0.3071602043150532,0.6052990963620252,0.5478952436940095,-0.05740385266801562,0.06313029874102255,-0.22463383153703237
THIORIDAZINUM,ATC3,N05A ANTIPSYCHOTICS,2166123.0999999996,2413663.61,0.11427813590095615,0.017895067921116767,0.016750586052047246,-0.0011444818690695205,-0.0007683802027329649,-0.000309332486349196
THYMUS SERPYLLUM*&,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.018183851670474274,0.019823734727413805,0.0016398830569395312,-0.005215979778306925,-0.0018510063644294264
TIAPRIDUM,ATC4,N05A L Benzamides,515034.4699999999,552561.63,0.07286339494908001,0.008550573323762195,0.011785834640744057,0.0032352613169818623,0.0004912244600595861,0.0016803909372976582
TIBOLONUM,ATC3,G03C ESTROGENS,155743.47999999998,191640.16,0.230485924675627,0.03044525523636688,0.042612153945185596,0.012166898708818718,0.0015784928073652518,-0.0077887826358225415
TICAGRELORUM,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,14691535.769999998,13873754.309999999,-0.05566344273346169,0.006870152418381241,0.008887837945286492,0.002017685526905251,0.00035361238724489555,0.0013064988443327718
TICLOPIDINUM,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,14691535.769999998,13873754.309999999,-0.05566344273346169,4.017619459534557e-05,4.952516706344932e-05,9.34897246810375e-06,2.2215568361883995e-05,2.7569254542359975e-05
TIGECYCLINE,ATC4,J01A A Tetracyclines,1257794.97,1262586.54,0.003809500049121839,0.0005433953993312598,0.0009721393038135826,0.0004287439044823228,3.4889956268801094e-05,0.00014714736114475877
TILIQUINOLUM+TILBROQUINOLUM,ATC3,P01A AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,249965.68000000002,298709.99000000005,0.1950040101505135,0.0,0.0,0.0,0.0,0.0
TILORONUM,ATC4,J05A X Other antivirals,8059363.58,6554152.339999999,-0.18676552125471935,0.24201136487255984,0.27012260596921067,0.028111241096650835,0.02333181238086013,0.020399194093138673
TIMOLOLUM,ATC4,S01E D Beta blocking agents,1429496.92,1585344.6900000002,0.10902280922717922,0.4463903356993591,0.37719329668300705,-0.06919703901635205,-0.010678590194541093,-0.02842685385482646
TIMOLOLUM+TRAVOPROSTUM,ATC4,S01E D Beta blocking agents,1429496.92,1585344.6900000002,0.10902280922717922,0.009521601487605865,0.007884197095333252,-0.0016374043922726123,0.00033965687505528586,0.0013718692132944727
TINIDAZOLUM,ATC4,J01X D Imidazole derivatives,1646787.55,1535376.1299999994,-0.0676537905572584,0.016945895662133222,0.003553604809526381,-0.01339229085260684,1.161683186196014e-05,-0.006955444682625174
TINIDAZOLUM+TIOCONAZOLUM,ATC4,G01A F Imidazole derivatives,995006.72,1163008.43,0.16884479935974706,0.0052599443750490455,0.0026388372782474158,-0.0026211070968016298,0.001404601340447632,0.004788969744258984
TIOCONAZOLUM,ATC4,D01A C Imidazole and triazole derivatives,2220558.8,2405397.58,0.08323975928941874,0.0,0.008679176437851075,0.008679176437851075,-0.010078796526815884,0.004192952803873313
TIOGUANINUM,ATC4,L01B B Purine analogues,149.98000000000002,389.67,1.5981464195226027,0.00653420456060808,0.0036697718582390224,-0.0028644327023690575,-0.006967670011148272,0.0032187202026501263
TIOTROPIUM BROMIDE,ATC3,"R03B OTHER ANTI-ASTHMATICS, INHALANTS",761185.8400000001,1130903.8199999998,0.48571316040245804,0.03819496957536676,0.10527247135835124,0.06707750178298448,-0.009417698909762226,0.02402095881332185
TIPIRACILUM+TRIFLURIDINUM,ATC4,L01B C Pyrimidine analogues,39771.45,29092.629999999997,-0.26850466854992716,0.0005443603388863117,0.009066901136129665,0.008522540797243353,0.008469354754741804,0.00913164747453251
TIZANIDINUM,ATC4,M03B X Other centrally acting agents,1455383.5,1924666.61,0.3224463586401798,0.2014544620026268,0.18061823185055406,-0.020836230152072727,-0.012669964605442813,-0.026489248316248937
TOCILIZUMAB,ATC4,L04A C Interleukin inhibitors,925.06,2753.34,1.9763907206019073,0.39288262382980566,0.10750579296418168,-0.285376830865624,0.048481298869670314,0.043861997513389345
TOCOPHEROLI ACETAS*,ATC4,A11H A Other plain vitamin preparations,1193869.3399999999,1338612.42,0.12123862733588586,0.5729856753001128,0.5593901183137088,-0.013595556986404023,-0.056653067766388454,-0.06580029383955333
