INN,market_level,market,market_sales_2022,market_sales_2023,market_growth,peer_share_2022,peer_share_2023,share_change_12m,share_change_3m,share_change_6m,sales_2022,sales_2023,delta_sales,market_effect,share_effect,interaction,reconciliation_error,growth_type
OXALIPLATINUM,ATC4,L01X A Platinum compounds,19645.57,31162.639999999996,0.5862425982040733,0.2501765028960728,0.1435825077721271,-0.10659399512394568,-0.0034162264220430894,-0.0922450605838923,4914.860000000001,4474.409999999999,-440.45000000000164,2881.300296209272,-2094.0997927871335,-1227.6505034221407,6.821210263296962e-13,Defend
OXCARBAZEPINE,ATC3,N03A ANTIEPILEPTICS,2234278.87,2227171.08,-0.003181245678611333,0.026697249300844886,0.02590534715456165,-0.0007919021462832361,0.0006956772812500775,0.0001403723090731765,59649.100000000006,57695.64,-1953.4600000000064,-189.75844160805326,-1769.3302325482834,5.628674156330552,-2.2737367544323206e-13,Structural Decline
OXELADINUM,ATC4,R05D B Other cough suppressants,1584559.28,1519072.45,-0.041328103546873995,0.007559786592521801,0.0004826958714181145,-0.007077090721103687,-0.00016566582776937134,-0.00067815903055903,11978.929999999998,733.2500000000001,-11245.679999999998,-495.06645942075505,-11214.069777526738,463.4562369474951,0.0,Structural Decline
OXYBUTYNINUM,ATC4,G04B D Drugs for urinary frequency and incontinence,591190.29,677958.3400000001,0.14676839499512084,0.44481576312763865,0.4980206305891892,0.053204867461550565,0.01191831978564456,0.009067056757824599,262970.76,337637.24,74666.47999999998,38595.79637584713,31454.201024005644,4616.482600147195,1.4551915228366852e-11,Market-led Growth
OXYCODONUM,ATC4,N02A A Natural opium alkaloids,124208.45,94469.22000000002,-0.23943000657362667,9.403547021156774e-05,0.001263797880410148,0.0011697624101985804,-0.0014821465232954898,0.0009532723901922641,11.68,119.39,107.71000000000001,-2.79654247677996,145.29437583902987,-34.787833362249906,0.0,Share-led Growth
OXYMETAZOLINUM,ATC3,R01A DECONGENSTANS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,40445380.61999999,45769667.20999999,0.13164140152428616,0.2448471243982572,0.2431531865621359,-0.0016939378361213175,0.01467857654966262,0.016190178307679437,9902935.139999999,11129040.430000002,1226105.2900000028,1303636.2610337036,-68511.96052854585,-9019.010505154354,-6.984919309616089e-10,Defend
OXYTOCINUM,ATC4,H01B B Oxytocin and derivatives,97528.08999999998,97311.79000000001,-0.0022178225780897787,0.7815969737539207,0.7706921227119549,-0.010904851041965813,-0.008214269802907959,-0.03319583441602414,76227.66,74997.43,-1230.2300000000105,-169.05942542295256,-1063.5292938574353,2.3587192803769197,4.547473508864641e-13,Structural Decline
PACLITAXELUM,ATC4,L01C D Taxanes,17440.72,11576.550000000001,-0.33623439857987514,0.7759215215885583,0.7730774712673464,-0.002844050321211933,-0.03991320008662136,0.01718806521109062,13532.630000000001,8949.57,-4583.060000000001,-4550.1357092539765,-49.60228531816738,16.67799457214138,1.8189894035458565e-12,Structural Decline
PAEONIA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.03365232868905441,0.0310480250713173,-0.0026043036177371137,-0.00019558970903406706,-0.0003399908668416905,517442.67999999993,367953.19000000006,-149489.48999999987,-118625.63242214151,-40044.11866849184,9180.261090633514,-2.9103830456733704e-11,Structural Decline
PALBOCICLIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,6155.750000000001,4289.37,-0.3031929496811925,0.22517808552978916,0.18584780515553564,-0.03933028037425351,0.0786160925764256,0.007078160833061398,1386.1399999999999,797.17,-588.9699999999999,-420.26787527108814,-242.1073734138111,73.4052486848993,0.0,Structural Decline
PALIPERIDONUM,ATC4,N05A X Other antipsychotics,279300.42,331787.77,0.1879243504180912,2.749727336607657e-05,2.5166690140507587e-05,-2.3305832255689815e-06,2.0832343797002975e-05,-2.9944463817768555e-05,7.679999999999999,8.35,0.6700000000000008,1.44325901121094,-0.6509328737463712,-0.12232613746456816,2.220446049250313e-16,Defend
PALONOSETRONUM,ATC4,A04A A Serotonin (5HT3) antagonists,317135.86,458901.35,0.447018164391753,0.0,0.008920631852575724,0.008920631852575724,0.013355618179081256,0.014716536054805218,0.0,4093.69,4093.69,0.0,2829.052254309995,1264.6377456900052,-4.547473508864641e-13,Share-led Growth
PANAX SHIN-SENG NEES/QUINQUEAFOLIUM/REPENS*&,ATC4,A13A TONICS,925150.4599999998,844640.5300000001,-0.08702360694929523,0.11611268074168175,0.12402997047750004,0.00791728973581829,-0.01635487412653247,-0.004079837964576685,107421.7,104760.74,-2660.959999999992,-9348.223798625111,7324.684241045567,-637.4204424204466,-1.3642420526593924e-12,Share-led Growth
PANCREATINUM*,ATC4,A09A A Enzyme preparations,10899204.7,11290275.27,0.03588065191582279,0.9926168713942956,0.9930497540473165,0.00043288265302099393,-0.0003317083309999358,0.0006194163872117464,10818734.47,11211805.08,393070.6099999994,388183.24568778416,4718.076646354886,169.28766586003246,3.4924596548080444e-10,Market-led Growth
PANITUMUMABUM,ATC3,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,16490.409999999996,8159.8,-0.5051790707447539,8.914271992024459e-05,0.008071276256770999,0.007982133536850754,-0.04308072711363396,0.01775530375445775,1.4700000000000002,65.86,64.39,-0.7426132339947885,131.628654697419,-66.49604146342423,4.263256414560601e-14,Share-led Growth
PANTOPRAZOLUM,ATC4,A02B C Proton pump inhibitors,11469889.73,12685820.040000001,0.10601063642483699,0.33387104672714235,0.348566647332008,0.014695600604865633,0.002945637831375969,-0.0024642479459094924,3829464.0900000003,4421853.76,592389.6699999995,405963.92534695886,168556.91845393012,17868.826199110463,0.0,Market-led Growth
PAPAVERINUM*,ATC3,A03A DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,10809884.16,11174692.77,0.033747689114921986,0.040480034154223535,0.03428323694307705,-0.006196797211146486,0.004328994645389623,-0.004265822877140675,437584.48,383104.64,-54479.83999999997,14767.46499255479,-66986.66001550457,-2260.644977050222,4.3655745685100555e-11,Defend
PARACETAMOLUM,ATC4,N02B E Anilides,28763784.080000002,27645282.480000004,-0.03888575984610154,0.47769684725014805,0.43462836882540684,-0.04306847842474121,-0.07338497867539312,-0.01237783414572402,13740368.97,12015424.03,-1724944.9400000013,-534304.6879642451,-1238812.4140633948,48172.16202763843,0.0,Structural Decline
PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,ATC4,N02B E Anilides,28763784.080000002,27645282.480000004,-0.03888575984610154,0.019332350655025497,0.017299195273044642,-0.002033155381980855,0.015387149604338422,-0.0007909323958256304,556071.56,478241.13999999996,-77830.4200000001,-21623.265139407024,-58481.24240838724,2274.0875477941927,-2.9103830456733704e-11,Structural Decline
PARACETAMOLUM+PHENYLEPHRINUM,ATC4,N02B E Anilides,28763784.080000002,27645282.480000004,-0.03888575984610154,0.00936551530392381,0.007938132669064337,-0.001427382634859472,0.00585829704603381,0.0024933545045232866,269387.66000000003,219451.91999999998,-49935.74000000005,-10475.343852263246,-41056.925908639336,1596.529760902532,0.0,Structural Decline
PARECOXIBUM,ATC4,M01A H Coxibs,436166.29,731635.53,0.6774233744657343,0.010326015795489377,0.007986011832968255,-0.002340003962521122,-0.002277676321671033,-0.003209705357482092,4503.86,5842.85,1338.9900000000007,3051.020039321242,-1020.6308469181369,-691.3991924031045,-2.2737367544323206e-13,Defend
PARICALCITOL,ATC3,H05B ANTI-PARATHYROID AGENTS,536.31,577.2700000000001,0.07637373906882239,0.0,0.0018189062310530598,0.0018189062310530598,0.0,-0.0034408179315768774,0.0,1.05,1.05,0.0,0.9754976007760664,0.0745023992239336,0.0,Share-led Growth
PAROXETINUM,ATC4,N06A B Selective serotonin reuptake inhibitors,1174136.31,1643935.7600000002,0.40012343200594835,0.16887919086668907,0.13927271707989367,-0.0296064737867954,0.0001519550154912841,-0.010556448121446238,198287.19,228955.40000000002,30668.21000000002,79339.35098561557,-34762.03588413968,-13909.105101475901,2.9103830456733704e-11,Defend
PASSIFLORA INCARNATA*,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.011931933770122612,0.014572876621212535,0.002640942851089923,-0.0007210808064039322,0.00031768406460691394,183467.00000000003,172704.59,-10762.410000000033,-42060.48272553212,40607.48839171071,-9309.415666178626,7.275957614183426e-12,Share-led Growth
PAZOPANIBUM,ATC4,L01E X Other protein kinase inhibitors,642.11,471.7,-0.2653906651508309,0.7688558035227608,0.6090735637057452,-0.15978223981701567,0.10388396482303369,-0.24571517450138197,493.68999999999994,287.3,-206.38999999999993,-131.02071747831368,-102.59777400890394,27.228491487217646,5.684341886080802e-14,Structural Decline
PEFLOXACINUM,ATC4,J01M A Fluoroquinolones,3877666.6700000004,3083580.45,-0.2047845489514446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Market-led Growth
PEGINTERFERONUM ALFA-2A,ATC4,L03A B Interferons,719518.6400000001,646806.2699999999,-0.10105696497313843,0.00025968750441267226,0.0,-0.00025968750441267226,0.0,0.0,186.85,0.0,-186.85,-18.882493905230916,-186.84999999999997,18.882493905230916,-2.842170943040401e-14,Structural Decline
PELARGONIUM SIDOIDES*&,ATC4,R05X OTHER COLD PREPARATIONS,6286171.6000000015,6315496.58,0.004664998327439607,0.05799212512747822,0.061516405729729655,0.003524280602251434,-0.01037891288419434,-0.00026850716173730527,364548.45000000007,388506.65,23958.199999999953,1700.6179095207142,22154.232632303865,103.34945817540627,-3.2741809263825417e-11,Share-led Growth
PEMBROLIZUMABUM,ATC3,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,16490.409999999996,8159.8,-0.5051790707447539,0.12632554314901814,0.49258560258829875,0.36626005943928064,0.3384320138547049,0.40470069783776236,2083.16,4019.4,1936.2400000000002,-1052.3688330126417,6039.778546778107,-3051.1697137654646,-4.547473508864641e-13,Share-led Growth
PEMETREXEDUM,ATC3,L01B ANTIMETABOLITES,48191.08,39152.13,-0.1875647941486268,0.0034444133644649585,0.003506578058460677,6.21646939957185e-05,-0.001629723248907714,-0.004712527712739835,165.98999999999998,137.29000000000002,-28.69999999999996,-31.133880180730554,2.99578374152319,-0.5619035607926001,3.552713678800501e-15,Share-led Growth
PENCICLOVIRUM,ATC4,D06B B Antivirals,1553561.85,1561174.3200000003,0.00490001090075709,0.07625181449969308,0.09905303207908257,0.022801217579389493,-0.015850509834008944,-0.02474160549489353,118461.91,154639.04999999996,36177.139999999956,580.4646503244942,35423.10176488887,173.5735847865798,1.4551915228366852e-11,Share-led Growth
PENTANEDIOIC ACID IMIDAZOLYL ETHANAMIDE,ATC4,J05A X Other antivirals,8059363.58,6554152.339999999,-0.18676552125471935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Market-led Growth
PENTOXIFYLLINUM,ATC3,C04A PERIPHERAL VASODILATORS,2523390.9099999997,2525315.46,0.0007626840504075805,0.31817338202268475,0.3347958714037256,0.016622489381040828,-0.03287175110252161,-0.003925856895525048,802875.82,845465.1900000001,42589.37000000011,612.3405823718468,41945.038605689944,31.990811938286768,2.9103830456733704e-11,Share-led Growth
PERINDOPRILUM,ATC4,"C09A A ACE inhibitors, plain",16261439.17,15386393.61,-0.05381107728855472,0.03370785293169103,0.03767732482959664,0.003969471897905606,0.0010488109963372738,0.002528390148997736,548138.2,579718.15,31579.95000000007,-29495.90704500924,64549.325804816464,-3473.468759807076,-8.003553375601768e-11,Share-led Growth
PERMETHRINUM,ATC4,"P03A C Pyrethrines, incl. synthetic compounds",65914.97,100574.96,0.5258288064152954,1.0,1.0,0.0,2.220446049250313e-16,2.220446049250313e-16,65914.97,100574.96,34659.990000000005,34659.990000000005,0.0,0.0,0.0,Market-led Growth
PERTUZUMABUM,ATC4,L01F D HER2 (Human Epidermal Growth Factor Receptor 2) inhibitors,2015.05,650.03,-0.6774124711545619,0.14620977146969058,0.13297847791640385,-0.013231293553286727,-0.13238175202910715,-0.017170810889886215,294.62,86.44,-208.18,-199.57926225155703,-26.661718074550418,18.060980326107448,-2.842170943040401e-14,Structural Decline
PHENAZEPAMUM*,ATC4,N05B A Benzodiazepine derivatives,3124612.12,2921176.6099999994,-0.06510744444017602,0.009526011183749744,0.009835098604325743,0.00030908742057599893,-2.3435396284611498e-05,-0.0005958288958008151,29765.089999999997,28730.059999999998,-1035.0299999999988,-1937.9289434318396,965.7783004713036,-62.87935703946305,2.2737367544323206e-13,Share-led Growth
PHENIBUTUM*,ATC4,N06B X Other psychostimulants and nootropics,8412020.469999999,8489784.22,0.009244360528761542,0.391776354058254,0.36058263445475414,-0.03119371960349987,-0.006293014668951269,-0.01223386663383691,3295630.71,3061268.7600000002,-234361.94999999972,30465.99845289828,-262402.20784008113,-2425.7406128167213,-1.4551915228366852e-10,Defend
PHENINDIONUM,ATC4,B01A A Vitamin K antagonists,399627.69,341548.69,-0.14533277211096163,0.042521803231402706,0.04262083394317806,9.903071177535389e-05,0.0021392785624629526,0.0029614227582259664,16992.89,14557.090000000002,-2435.7999999999975,-2469.623809876638,39.57541458584047,-5.7516047092007785,9.094947017729282e-13,Share-led Growth
PHENOBARBITALUM,ATC3,N03A ANTIEPILEPTICS,2234278.87,2227171.08,-0.003181245678611333,0.0024647997499076743,0.0029710290598780583,0.000506229309970384,5.560961467964863e-05,0.00025217831515076446,5507.050000000001,6616.99,1109.9399999999987,-17.51927901439636,1131.0574506415094,-3.5981716271144144,0.0,Share-led Growth
PHENOLUM PURUM*,ATC4,R02A A Antiseptics,18484720.71,17863042.12,-0.03363202505211127,0.03680343731847491,0.03938250860486691,0.0025790712863920026,-0.00015754756347718252,0.007752408986773103,680301.26,703491.41,23190.150000000023,-22879.909019302857,47673.41242013659,-1603.353400833666,-4.729372449219227e-11,Share-led Growth
PHENYLACETYLPROLILGLYCINI AETHYLICUM AETHER*,ATC4,N06B X Other psychostimulants and nootropics,8412020.469999999,8489784.22,0.009244360528761542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
PHENYLBUTAZONUM,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",6109995.69,6317536.580000001,0.03396743639928834,0.0010516423130242831,0.001068229667456868,1.6587354432584826e-05,7.435229960161909e-05,0.00011936790815510558,6425.530000000001,6748.58,323.0499999999993,218.25878160671894,101.3486640915957,3.4425543016841096,5.684341886080801e-13,Market-led Growth
PHENYLEPHRINUM+TROPICAMIDUM,ATC4,S01F A Anticholinergics,81286.25,100291.98999999999,0.23381248366113572,0.10951520091036307,0.1346564167287936,0.02514121581843054,0.026232060685880312,-0.0061539612198294735,8902.08,13504.96,4602.879999999999,2081.417434550123,2043.6351543208996,477.8274111289778,-9.094947017729282e-13,Market-led Growth
PHENYTOINUM,ATC3,N03A ANTIEPILEPTICS,2234278.87,2227171.08,-0.003181245678611333,0.008622553907068906,0.007401609219889835,-0.0012209446871790713,-6.609630198583117e-05,-0.0005828401591563967,19265.190000000002,16484.65,-2780.540000000001,-61.28730243512562,-2727.930916002959,8.678218438084576,-9.094947017729282e-13,Structural Decline
PHLOROGLUCINOLUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,2066793.24,2262930.23,0.09489918304551836,0.0024921844625348205,0.0036553093375751135,0.001163124875040293,0.00024864263641084447,0.00018913708429802367,5150.83,8271.71,3120.879999999999,488.80955900634746,2403.9386290091225,228.13181198452918,0.0,Share-led Growth
PHLOROGLUCINOLUM+SIMETICONUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,2066793.24,2262930.23,0.09489918304551836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
PHOSPHOLIPIDES*,ATC4,A05B A Liver therapy,5083958.21,5400991.069999999,0.06235945436695456,0.12682862119749802,0.13176261926313462,0.004933998065636602,0.009809880789932252,-0.006379003397500249,644791.41,711648.73,66857.31999999995,40208.84050809935,25084.239973917323,1564.2395179832367,4.3655745685100555e-11,Market-led Growth
PHTHALYLSULFATHIAZOLUM,ATC3,A07A INTESTINAL ANTIINFECTIVES,2805537.099999999,2849903.5,0.01581387036371784,0.28765885861926416,0.25236410285471067,-0.03529475576455349,0.0010889788553444246,-0.03407264707270902,807037.6000000001,719213.34,-87824.26000000013,12762.387985045962,-99020.74673289365,-1565.9012521525153,7.275957614183426e-11,Defend
PHYTOMENADIONUM,ATC3,B02B VITAMIN K AND OTHER HEMOSTATICS,611413.61,577864.37,-0.05487159502386607,0.021901246195680856,0.022234629208926656,0.0003333830132457999,0.0036185018527471156,0.003576180658871133,13390.719999999998,12848.6,-542.1199999999972,-734.7701649179838,203.8349116412923,-11.184746723306516,9.094947017729282e-13,Share-led Growth
PIDOTIMODUM,ATC4,L03A X Other immunostimulants,848606.88,779247.1599999999,-0.0817336291216495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Market-led Growth
PILOCARPINUM*,ATC3,S01E ANTIGLAUCOMA PREPARATIONS AND MIOTICS,2914157.6099999994,3214914.5700000003,0.10320545428563865,0.02087084438785726,0.016726167625661044,-0.004144676762196216,-0.000865056239608579,-0.0009047850530711568,60820.93000000001,53773.200000000004,-7047.730000000003,6277.051710725029,-12078.24132754426,-1246.5403831807805,8.185452315956354e-12,Defend
PILOCARPINUM*+TIMOLOLUM,ATC3,S01E ANTIGLAUCOMA PREPARATIONS AND MIOTICS,2914157.6099999994,3214914.5700000003,0.10320545428563865,0.012977002297415207,0.011317417370751473,-0.001659584926663734,-0.000328431071635266,-0.00037110690272815043,37817.03,36384.530000000006,-1432.4999999999927,3902.923760883625,-4836.292043478411,-499.1317174052091,2.2737367544323206e-12,Defend
PIMECROLIMUSUM,ATC4,"D11A H Agents for dermatitis, excluding corticosteroids",60753.27,141796.9,1.3339797182933526,0.43307331440760316,0.6508787568698611,0.21780544246225791,0.07597078797332402,0.08525859036651473,26310.620000000003,92292.59,65981.97,35097.83345572346,13232.392853379019,17651.74369089752,0.0,Market-led Growth
PINAVERII BROMIDUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,2066793.24,2262930.23,0.09489918304551836,1.523132521954639e-05,9.828849208488413e-05,8.305716686533774e-05,4.448291920113055e-05,8.438075165286164e-05,31.479999999999997,222.42000000000002,190.94000000000003,2.987426282272918,171.66199101083203,16.29058270689508,2.842170943040401e-14,Share-led Growth
PIOGLITAZONUM,ATC3,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",12744459.740000002,13043977.42,0.023501794984680746,0.0029140427101384523,0.003282222026416234,0.00036817931627778147,0.00020258489311576625,4.0071467094334595e-05,37137.9,42813.229999999996,5675.3299999999945,872.8073119615755,4692.246473402914,110.27621463550655,-9.094947017729282e-13,Share-led Growth
PIPECURONII BROMIDUM,ATC4,M03A C Other quaternary ammonium compounds,2584.1,2407.18,-0.06846484269184627,0.00043341975929724085,0.0009097782467451541,0.0004763584874479133,-0.0012179918410172418,0.0011378732130430283,1.12,2.19,1.0699999999999998,-0.07668062381486788,1.2309579674141526,-0.08427734359928485,0.0,Share-led Growth
PIPERACILLINUM+TASOBACTAMUM,ATC4,"J01C R Combinations of penicillins, incl. beta-lactamase inhibitors",2235560.75,2576689.67,0.15259210468782824,0.009672861719369513,0.001967415812242535,-0.007705445907126978,0.0004550065771999753,0.00028199745417682525,21624.269999999997,5069.419999999999,-16554.85,3299.6928716378643,-17225.992431221217,-2628.5504404166454,0.0,Defend
PIPERAZINUM*,ATC3,P02C ANTINEMATODAL AGENTS,2914516.03,3461864.4299999997,0.18780078557330837,2.8886442597469607e-05,0.0,-2.8886442597469607e-05,0.0,0.0,84.19,0.0,-84.19,15.810948137416831,-84.19,-15.810948137416831,0.0,Defend
PIRACETAMUM,ATC4,N06B X Other psychostimulants and nootropics,8412020.469999999,8489784.22,0.009244360528761542,0.09357618336846486,0.09300926142973277,-0.0005669219387320901,-0.0027171349496540598,0.00022603309714037956,787164.7699999999,789628.56,2463.7900000001537,7276.834929419634,-4768.958953506427,-44.08597591307863,2.5011104298755527e-11,Defend
PIRENZEPINUM,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,1233921.49,1375765.2799999998,0.11495365884258968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
PIRIBEDILUM,ATC4,N04B C Dopamine agonists,215646.76,221439.08000000002,0.026860222708655623,0.0684013059134299,0.06472628950589933,-0.003675016407530568,0.002045152877640885,-0.0001233239739698161,14750.519999999999,14332.930000000002,-417.5899999999965,396.20225226847873,-792.5053812308066,-21.286871037667485,-1.1368683772161603e-12,Defend
PITAVASTATINUM,ATC4,C10A A HMG CoA reductase inhibitors,6184558.860000001,7188479.549999999,0.16232696829729854,0.0010746942749607848,0.0014452499903126247,0.0003705557153518399,0.0001088709476253938,0.00034393739892629943,6646.509999999999,10389.15,3742.6400000000003,1078.9078180576782,2291.72363250286,372.00854943946183,9.094947017729282e-13,Share-led Growth
PIX BETULA+XEROFORMIUM*,ATC4,D08A X Other antiseptics and disinfectants,21917350.26,19720366.459999997,-0.1002394803175447,0.0296944508473626,0.034661833053988796,0.004967382206626195,-0.0005950413980565505,0.003583423712188581,650823.6799999999,683544.0499999999,32720.369999999995,-65238.22746155204,108871.85569791801,-10913.258236366024,4.3655745685100555e-11,Share-led Growth
PLANTAGO (SEMENI PSYLLIUM)+SAMBUCUS NIGRA*&+TILIA CORDATA/PLATYPHYLLUS SCOP.*&+VIOLA TRICOLOR/ARVENSIS MURR.*&,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Market-led Growth
PLANTAGO MAJOR/PSYLLUM/LANCEOLATA*&+THYMUS SERPYLLUM*&,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.005347710732082829,0.008151589432260393,0.0028038787001775645,0.0002475820997784872,-0.00017883869206117113,48624.43,68939.24,20314.810000000005,-3398.021497308224,25494.461165848134,-1781.6296685399016,-3.637978807091713e-12,Share-led Growth
PLATYPHYLLINI HYDROTARTRAS*,ATC4,A03A X Other drugs for functional gastrointestinal disorders,2066793.24,2262930.23,0.09489918304551836,0.07208876394428308,0.059432941509646106,-0.012655822434636976,0.0035714745954453023,-0.004914841963090617,148992.57,134492.6,-14499.970000000001,14139.27317285221,-26156.968254548043,-2482.2749183041683,0.0,Defend
POLATUZUMABUM VEDOTINUM,ATC4,L01F X Other monoclonal antibodies and antibody drug conjugates,0.17,15.34,89.23529411764706,0.47058823529411764,0.0,-0.47058823529411764,0.0,0.0,0.08,0.0,-0.08,7.138823529411765,-0.08,-7.138823529411765,6.938893903907228e-17,Defend
POLIDOCANOLUM,ATC3,C05B ANTIVARICOSE THERAPY,1303907.99,1199496.1600000001,-0.08007607193203858,0.0019720409873399116,0.0033363841698334407,0.001364343182493529,0.0025972461847584096,-0.0001572350690485949,2571.3599999999997,4001.9800000000005,1430.6200000000008,-205.9044083231667,1778.9779767553407,-142.4535684321731,0.0,Share-led Growth
POLYGONUM AVICULARE*&,ATC4,G04B C Urinary concrement solvents,415413.95,356796.13,-0.14110700904483353,0.08486717887061809,0.12304954092411262,0.038182362053494526,0.02340054904181793,0.01228386684557295,35255.01,43903.600000000006,8648.590000000004,-4974.729014945695,15861.485840972273,-2238.166826026573,-1.8189894035458565e-12,Share-led Growth
POLYGONUM HYDROPIPER*&,ATC4,B02B X Other systemic hemostatics,540483.02,520959.12999999995,-0.036123040461104705,0.32359107229677636,0.33670528050828086,0.013114208211504497,-0.03740891950646008,0.022031707665455924,174895.48000000004,175409.68999999994,514.2099999999045,-6317.7565005043325,7088.00685906275,-256.04035855851146,-1.2505552149377763e-12,Share-led Growth
POLYMYXINUM B,ATC4,J01X B Polymyxins,5344.28,7072.16,0.32331389822389545,0.3068738913380287,0.2902111943168707,-0.016662697021158024,0.0073495692829795845,0.1357101983624895,1640.02,2052.42,412.4000000000001,530.2412593651532,-89.0501184362344,-28.791140928918526,-1.1368683772161603e-13,Defend
PORACTANT ALFA*,ATC3,R07A OTHER RESPIRATORY SYSTEM PRODUCTS,2592241.46,3087975.0099999993,0.19123741273700623,1.3116062112516322e-07,4.7280175366445087e-07,3.416411325392876e-07,0.0,-6.815163254645068e-07,0.33999999999999997,1.46,1.12,0.06502072033058207,0.8856163082096964,0.16936297145972135,4.440892098500626e-16,Share-led Growth
POSACONAZOLUM,ATC4,J02A C Triazole and tetrazole derivatives,4782760.54,5140021.92,0.07469773512850808,0.0,9.727584974968356e-09,9.727584974968356e-09,0.0,-2.001864151913175e-08,0.0,0.05,0.05,0.0,0.04652470956777554,0.003475290432224459,6.938893903907228e-18,Share-led Growth
POTENTILLA ALBA/ERECTA*,ATC4,A16A X Various alimentary tract and metabolism products,4174316.6599999997,4368090.35,0.04642045771391001,0.012782219066245923,0.013736561103870025,0.0009543420376241021,0.00032992825605563866,0.0025830001640586332,53357.03,60002.54,6645.510000000002,2476.857754854826,3983.725866992636,184.92637815254105,-9.094947017729282e-13,Share-led Growth
PRAMIPEXOLUM,ATC4,N04B C Dopamine agonists,215646.76,221439.08000000002,0.026860222708655623,0.9311675723762324,0.9352724008788332,0.004104828502600855,-0.0020451528776409544,0.0001259884788958887,200803.27000000002,207105.86000000004,6302.590000000026,5393.620552826304,885.1929669415259,23.776480232185012,1.000444171950221e-11,Market-led Growth
PRAMIRACETAMUM,ATC4,N06B X Other psychostimulants and nootropics,8412020.469999999,8489784.22,0.009244360528761542,0.005558159322928989,0.006260124948146208,0.0007019656252172188,-0.00023359945432242096,0.0003339132196584207,46755.34999999999,53147.11,6391.760000000009,432.22331204842953,5904.949208563592,54.58747938798681,9.094947017729282e-13,Share-led Growth
PRASUGREL,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,14691535.769999998,13873754.309999999,-0.05566344273346169,0.0005558636025428948,0.0009268111365307869,0.00037094753398789215,-0.0006644495016916648,-1.9290595260043446e-05,8166.49,12858.350000000002,4691.860000000002,-454.57494844838766,5449.788964376407,-303.3540159280177,0.0,Share-led Growth
PREDNICARBATUM,ATC4,"D07A C Corticosteroids, potent (group III)",1808899.01,1828476.4,0.010822820893688245,0.006850741766949168,0.009707508393326817,0.0028567666263776496,0.0002744583055158331,0.0008484817709446014,12392.300000000001,17749.95,5357.65,134.11964336085228,5167.6023222555705,55.92803438357924,-1.8189894035458565e-12,Share-led Growth
PREDNISOLONUM+UREA PURA*,ATC3,"D07X CORTICOSTEROIDS, OTHER COMBINATIONS",551264.89,606842.1,0.1008176123823159,0.0629464357869771,0.038238662083596386,-0.024707773703380717,-0.020171365305028013,-0.03302045190896326,34700.159999999996,23204.830000000005,-11495.32999999999,3498.3872804843395,-13620.528152739063,-1373.189127745267,0.0,Defend
PREDNISONUM,ATC4,H02A B Glucocorticoids,3061098.7700000005,3162302.55,0.03306125924188952,0.025965486896066405,0.03830063951344567,0.012335152617379268,0.015459454956683633,-0.004583123671515053,79482.92,121118.21,41635.29000000001,2627.80542342237,37759.12050482196,1248.3640717556673,7.275957614183426e-12,Share-led Growth
PREGABALINUM,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,101585270.42,97298427.33,-0.042199455415890874,0.017024305323496133,0.027206495650971385,0.010182190327475252,0.0036172762045126247,0.0022959504286863656,1729418.6600000001,2647149.24,917730.5800000001,-72980.52563807968,1034360.5578844819,-43649.45224640216,0.0,Share-led Growth
