INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth
ACIDUM NICOTINOYL-GAMMA-AMINOBUTYRICUM*,7.41,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
ACIDUM OROTICUM,112846.32999999999,85545.76000000001,94228.11,True,0.10149363334898176,-0.0440762315684784,0.00011101642344091243,2,1,1,1,1
ACIDUM PAMIDRONICUM,1138.07,282.53,14.809999999999999,True,-0.947580787880933,-0.6622490954511822,1.7448649146840715e-08,4,2,1,1,1
ACIDUM PIPEMIDICUM,113736.85,54325.69000000001,55781.49,True,0.026797634783837676,-0.1631507549925546,6.571989519905495e-05,2,2,1,2,2
ACIDUM RISEDRONICUM,12734.68,8009.539999999999,10064.94,True,0.25661898186412735,-0.057121379225553603,1.1858177362863133e-05,2,2,1,1,1
ACIDUM RYBONUCLEINICUM*,21334.5,96972.8,50686.95,True,-0.477307554283263,0.24151914918480344,5.971767770921391e-05,3,1,1,1,2
ACIDUM SALICYLICUM*,3415890.4099999997,2150687.22,2019601.16,True,-0.06095077832842666,-0.12311948337671719,0.002379426877609218,22,4,0,1,1
ACIDUM SALICYLICUM*+BETAMETHASONUM,470592.98000000004,464425.76000000007,517227.21,True,0.11369190632319781,0.02390338764868294,0.000609379886326084,8,4,0,1,1
ACIDUM SALICYLICUM*+CAPSICUM ANNUUM+RICINUS COMMUNIS,60898.14,69247.23000000001,56626.82,True,-0.18225147778474327,-0.018015718085306553,6.671583487382193e-05,1,1,0,1,1
ACIDUM SALICYLICUM*+CLOTRIMAZOLUM,326.37,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
ACIDUM SALICYLICUM*+FLUMETASONUM,57115.7,43396.119999999995,44654.54999999999,True,0.02899867545762147,-0.05967592953122802,5.261050477785658e-05,1,1,0,1,1
ACIDUM SALICYLICUM*+FLUOROURACILUM,0.0,17894.280000000002,41488.049999999996,True,1.3185090431132176,,4.887983985392201e-05,1,1,0,1,1
ACIDUM SALICYLICUM*+MOMETASONUM,61837.95,52138.97,66410.06,True,0.2737125416938615,0.017992778550517396,7.824212267121139e-05,2,2,0,1,1
ACIDUM SALICYLICUM*+UREA PURA*,5848.72,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
ACIDUM SALICYLICUM*+ZINCI OXYDUM*,248001.00999999995,228456.59,284406.06999999995,True,0.2449020183659396,0.03483558138799703,0.0003350777670939784,4,1,0,1,1
ACIDUM SUCCINICUM+INOSINUM+MEGLUMINUM+METHIONINUM,9015.170000000002,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
ACIDUM SUCCINICUM+INOSINUM+NICOTINAMIDUM+RIBOFLAVINUM,99199.95,23.37,0.0,True,-1.0,-1.0,0.0,2,1,0,2,2
ACIDUM THIOCTICUM*,623747.3099999999,466528.18999999994,547111.4999999999,True,0.17272977652218602,-0.03224195689025233,0.0006445885623026159,31,10,2,2,6
ACIDUM TIAZOTICUM,1719297.9500000002,952256.4099999999,971391.9700000001,True,0.02009496580863157,-0.1330164827303949,0.0011444616926798395,16,5,2,5,5
ACIDUM TIAZOTICUM+AMIODARONUM,4756.879999999999,0.36,0.0,True,-1.0,-1.0,0.0,1,1,0,1,1
ACIDUM TIAZOTICUM+CRATAEGUS L.*&+DIPYRIDAMOLUM+HERBA MELISSAE,1571.45,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
ACIDUM TIAZOTICUM+PIRACETAMUM,532423.47,357102.76000000007,363228.63,True,0.017154361954525132,-0.09117404752116509,0.0004279438841970035,5,1,0,2,3
ACIDUM UNDECYLENICUM+ZINC UNDECYLENATE,374.90999999999997,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
ACIDUM VALPROICUM,441630.02,484418.85,466171.63999999996,True,-0.03766824928468415,0.013612168256527779,0.0005492279127999552,19,6,4,3,7
ACORUS CALAMUS*&,122072.86,63865.47,63151.81999999999,True,-0.0111742699145565,-0.15191049697027603,7.440337273223757e-05,8,1,0,1,1
ACORUS CALAMUS*&+BISMUTHI SUBNITRAS*+FRANGULA ALNUS*&+MAGNESII CARBONAS+NATRII HYDROCARBONAS*,65033.77999999999,39001.39,33025.909999999996,True,-0.153211975265497,-0.1558318763402945,3.8910028112433366e-05,1,1,0,1,1
ACORUS CALAMUS+ANETHUM GRAVEOLENS+GLYCYRRHIZA GLABRA/URALENSIS+MATRICARIA CHAMOMILLA+MENTHA PIPERITA,26592.260000000002,10365.52,8111.639999999999,True,-0.21744012842578098,-0.25682968335514755,9.556864305569143e-06,1,1,0,1,1
ACORUS CALAMUS+FRANGULA ALNUS+MENTHA PIPERITA+URTICA DIOICA+VALERIANA,34458.36,14557.660000000003,13825.039999999999,True,-0.05032539570233152,-0.2041285088586433,1.6288202052737257e-05,2,1,0,1,1
ACORUS*&+ARNICA*&+BENZOCAINUM+QUERCUS*&+MENTHA*&+MATRICARIA*&+THYMUS*&+SALVIA*&,30258.280000000002,22997.379999999997,29053.71,True,0.2633486945034609,-0.01010452279783669,3.423011426090868e-05,1,1,0,1,1
ACORUS+ALTHAEA+SAMBUCUS+INULA+URTICA+TILIA+MENTHA+CALENDULA+MATRICARIA+GLYCYRRHIZA+THYMUS+SALVIA*&,529004.7200000001,393676.44,333245.93,True,-0.15350298839320942,-0.10910539958613497,0.0003926192648333991,3,1,0,1,1
ACORUS+ALTHAEA+SAMBUCUS+URTICA+MENTHA+CALENDULA+ARTEMISIA+MATRICARIA+GLYCYRRHIZA+SOPHORA+ACHILLEA+HELICHRY+SALVIA+ROSA*&,189440.06999999998,133229.44,135806.41999999998,True,0.01934242161492228,-0.07984261962893935,0.0001600026046231257,3,1,0,1,1
ACORUS+ARNICA+QUERCUS+MENTHA+MATRICARIA+THYMUS+SALVIA*&,57171.549999999996,72689.51000000001,104050.15,True,0.4314328160968479,0.16149056416036411,0.00012258842410709983,2,1,0,1,1
ACORUS+URTICA+CALENDULA+MATRICARIA+SOPHORA+CHELIDONIUM+ROSA L.*&,134106.47,57673.76,65930.49,True,0.14316267918027203,-0.16264591545347273,7.767710925653548e-05,1,1,0,1,1
ACRIVASTINUM,0.0,0.0,0.0,True,,,0.0,1,1,1,1,1
ADALIMUMAB,166.0,2049.6,4868.87,True,1.3755220530835284,1.3271802509681332,5.736340605778417e-06,6,2,0,1,2
ADAPALENUM,19111.52,19372.97,39693.01,True,1.0488861542654533,0.20047936968922864,4.676498346198785e-05,1,1,0,1,1
ADAPALENUM+BENZOYLI PEROXIDUM*,0.0,47012.369999999995,86369.05000000002,True,0.8371558379209563,,0.0001017571404858841,1,1,0,1,1
ADAPALENUM+CLINDAMYCINUM,103315.23999999999,135973.45,148091.54,True,0.08912100119545396,0.09418678454584106,0.00017447652417794247,2,1,0,1,1
ADEMETIONINUM,340521.23,446418.07000000007,577930.6399999999,True,0.29459508661914113,0.14138689447990527,0.0006808986474388323,14,6,2,2,5
ADENOSINI PHOSPHAS,0.0,300.47999999999996,2972.84,True,8.893636847710331,,3.502501156630247e-06,1,1,1,1,1
ADENOSINI PHOSPHAS+CYTOCHROMUM C*+NICOTINAMIDUM,1071645.95,541430.14,583983.8200000001,True,0.07859495963782148,-0.1408136437045474,0.0006880303026746647,1,1,0,1,1
ADONIS VERNALIS*&+ARNICA MONTANA/FOLIOSA NUTT./CHAMISSONIS LESS.*&+JUNIPERUS COMMUNIS*&+MENTHA PIPERITA,17808.649999999998,16977.98,13482.819999999998,True,-0.2058643018780798,-0.06720236892525355,1.588500983727258e-05,2,1,0,1,0
AERVA LANNATA*&,115769.61,53233.66000000001,56998.47000000001,True,0.07072235874820554,-0.1623411968227173,6.71537005359032e-05,2,1,0,1,0
AESCINUM*,59293.130000000005,45212.69,52109.48,True,0.15254102332774266,-0.03177099030947905,6.139365521568626e-05,5,4,1,2,3
AESCINUM*+DIETHYLAMIN,34862.25,11724.22,12889.36,True,0.09937889258304611,-0.2202255784510322,1.5185815014674062e-05,1,1,0,1,1
AESCINUM*+HEPARIN SODIUM,19819.36,3395.8399999999997,76.34,True,-0.9775195533358462,-0.7508759633416733,8.994124752665903e-08,2,2,0,1,1
AESCULUS HIPPOCASTANUM L.*&,24377.86,9234.339999999998,8605.189999999999,True,-0.06813156110777807,-0.22920086020477526,1.013834849101298e-05,1,1,1,1,1
AESCULUS HIPPOCASTANUM L.*&+DICLOFENACUM,14012.820000000002,1325.53,4909.38,True,2.703710968442812,-0.2306476646450154,5.784068139670282e-06,1,1,0,1,1
AESCULUS HIPPOCASTANUM L.+THIAMINUM,231495.40000000002,132320.06999999998,126734.33,True,-0.042213853121449985,-0.13982270097010685,0.00014931417008979945,4,3,0,1,1
AETHACIZINUM*,134305.11,144337.82,116539.27000000002,True,-0.19259366671881273,-0.03484972419976762,0.00013730268967312222,1,1,1,1,1
AETHONIUM*,376964.1,214862.62,226115.55,True,0.05237267422318492,-0.11994946886404223,0.0002664018162454368,2,1,0,1,1
AFATINIBUM,0.18,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
AFLIBERCEPT,1407.37,519.8,1360.01,True,1.616410157752982,-0.008521152849361058,1.6023185230381392e-06,2,1,0,1,1
AGNUS CASTUS*&,223503.87,213094.1,279127.02999999997,True,0.30987685721941594,0.05713198155145838,0.0003288581778440029,4,3,2,2,2
AGOMELATINUM,39272.85,37651.04,43861.38,True,0.16494471334656358,0.0280103051529208,5.1676018279288075e-05,2,2,1,1,1
ALANINUM,95813.3,76662.88,92501.34000000001,True,0.2065988128804972,-0.008756034514904587,0.00010898200049106165,2,1,1,1,2
ALBENDAZOLUM,3665070.34,2353019.94,2812067.34,True,0.19508861450617365,-0.06408620080354943,0.003313084158875735,15,7,1,2,3
ALBUMINUM HUMANUM*,58160.59,56222.37,66395.03,True,0.18093616473300567,0.033657575835628784,7.82244148253858e-05,15,4,1,1,1
ALCLOMETASONUM,12352.690000000002,8108.259999999999,11281.11,True,0.391310836110337,-0.022430658369665846,1.3291028384666866e-05,3,1,0,1,1
ALECTINIBUM,22.69,261.78999999999996,18.920000000000005,True,-0.9277283318690553,-0.04440986199102104,2.229091437260138e-08,1,1,1,1,1
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+DOXYLAMINUM+GUAIFENESINUM,736529.1199999999,955233.8,843085.0,True,-0.11740455582706566,0.034356767096869634,0.0009932946904769888,2,1,0,1,2
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+DOXYLAMINUM+MENTHOL SOLITION IN ISOVALERAT,0.0,480388.5300000001,315555.77,True,-0.3431238460252164,,0.00037177730702168575,1,1,0,1,1
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+HUMULUS LUPULUS*&+MENTHA PIPERITA+MENTHOL SOLITION IN ISOVALERAT,223828.27,113150.09000000001,49058.28,True,-0.5664318075222035,-0.3157743593268417,5.779883291475172e-05,4,1,0,2,3
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+HUMULUS LUPULUS*&+MENTHA PIPERITA+PHENOBARBITALUM,704175.53,411379.92,349344.23,True,-0.1507990229566869,-0.16074649958665277,0.00041158574616767226,2,1,0,1,1
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHA PIPERITA+PHENOBARBITALUM,8828402.4,7305898.690000001,6059001.92,True,-0.17066986867840095,-0.08981485642456966,0.007138514428231888,16,5,0,2,7
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHA PIPERITA+VALERIANA OFFICINALIS*&,4779.06,12231.240000000002,2706.52,True,-0.778720718422662,-0.13250458233008844,3.1887317953347287e-06,1,1,0,1,1
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHOL SOLITION IN ISOVALERAT+PHENOBARBITALUM,2774827.0,2240930.49,1930103.19,True,-0.13870456999315506,-0.08675741598841935,0.002273983347704797,3,1,0,2,3
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+PASSIFLORA INCARNATA*,135808.99,105440.71999999999,68105.56,True,-0.3540867323364255,-0.1584818018103239,8.023970434767787e-05,3,1,0,1,3
ALFA-BROMISOVALERIC ACID ETHYL ETHER*+PHENOBARBITALUM,648534.09,619772.71,495003.29,True,-0.20131480135677482,-0.06530736859722841,0.0005831964033586663,8,3,0,2,5
ALFACALCIDOLUM,14464.319999999998,1124.9299999999998,1.02,True,-0.999093276915008,-0.9083620136156133,1.2017300560281924e-09,3,1,3,1,1
ALFUZOSINUM,4435.79,2435.1600000000003,628.7,True,-0.7418239458598204,-0.3864243435292697,7.407134178675732e-07,1,1,1,1,1
ALLANTOINUM*+ALLIUM CEPA&+HEPARIN SODIUM,64298.34,53585.57,72667.67000000001,True,0.3561051977239398,0.031063394736832173,8.561463052993943e-05,1,1,0,1,0
ALLANTOINUM*+DEXPANTHENOLUM,868.08,58.199999999999996,16.490000000000002,True,-0.7166666666666666,-0.6287510566019406,1.9427969239122447e-08,2,1,0,1,1
ALLANTOINUM*+GLUCOSAMINUM+IBUPROFENUM,82816.09,39715.740000000005,29524.829999999994,True,-0.2565962512595764,-0.22728708532801345,3.4785172166787107e-05,3,1,0,1,1
ALLANTOINUM*+POVIDONUM,49866.76,47327.41,45936.06,True,-0.029398397250134822,-0.020316829254510282,5.412033721324942e-05,6,2,0,1,1
ALLIUM SATIVUM+CARBO ACTIVATUS MEDICINALIS*+CHOLE MEDICATA CONSERVATA*+URTICA DIOICA,2297618.48,1947994.74,2028411.1500000001,True,0.04128163610955138,-0.030674766663394415,0.002389806514644814,4,1,0,1,3
ALLOFERONUM*,28039.090000000004,13231.13,1188.9499999999998,True,-0.910139950253682,-0.5462152266378617,1.4007813236418815e-06,2,1,1,1,1
ALLOPURINOLUM,398367.77999999997,386553.29,406795.0999999999,True,0.052364862811023816,0.005247211124663087,0.00047927244932842553,7,1,2,1,2
ALNUS INCANA/GLUTINOSA*&,155523.02000000002,107762.59,92895.43,True,-0.13796216293613583,-0.12087644394021058,0.00010944630421437551,4,3,2,2,2
ALOE ARBORESCENS MILL.*&,229805.93,151345.66999999998,199680.62,True,0.3193679079157006,-0.03451913397622497,0.00023525706143171,4,1,0,1,1
ALOE ARBORESCENS MILL.*&+CALENDULA OFFICINALIS*&+EUCALYPTUS VIMINALIS*&+LEVOMENTHOLUM+MATRICARIA CHAMOMILLA*&,3281.12,832.0100000000001,129.56,True,-0.8442807177798344,-0.5542285949331133,1.5264328045001236e-07,1,1,0,1,1
ALPROSTADILUM,5622.699999999999,4204.8,7452.469999999999,True,0.7723720509893452,0.07297309241841443,8.780252147694531e-06,5,4,2,1,1
ALTEPLASUM,302.53,838.64,144.55,True,-0.8276376037393876,-0.16859542084206258,1.7030399960674043e-07,1,1,1,1,1
ALTHAEA OFFICINALIS*&,3653022.8799999994,2005529.43,1700523.7,True,-0.1520824005060848,-0.1739951940802894,0.002003500432625754,25,6,3,2,4
ALTHAEA OFFICINALIS*&+AMMONIUM CHLORIDE+ANISUM VULG.*&+GLYCYRRHIZA GLABRA/URALENSIS*&+NATRII HYDROCARBONAS*,308938.72,132613.51,130796.54,True,-0.013701243561082266,-0.19335772656577688,0.00015410013072793502,1,1,0,1,1
ALTHAEA OFFICINALIS*&+ASCORBIC ACID,1750847.4999999998,1261754.23,1095503.46,True,-0.1317616109755384,-0.11061180990298203,0.0012906857199655674,1,1,0,1,1
ALTHAEA OFFICINALIS*&+GLYCYRRHIZA GLABRA/URALENSIS*&,15413.210000000001,3067.42,3475.4100000000008,True,0.13300754379902346,-0.3109063661846765,4.0946124059028835e-06,1,1,0,1,1
ALTHAEA OFFICINALIS*&+ORIGANUM VULGARE*&+TUSSILAGO FARFARA*&,206039.19000000003,112038.06000000001,93890.04000000001,True,-0.1619808482938745,-0.17838677247082846,0.0001106181206173424,6,1,0,1,1
ALTHAEA OFFICINALIS*&+THYMUS SERPYLLUM*&,154584.49,73677.53,62852.68,True,-0.14692199914953719,-0.20147324721883675,7.405093593913927e-05,3,2,0,1,1
ALUMINII HYDROXYDUM*+BENZOCAINUM+MAGNESII HYDROXIDE*,506985.05000000005,531114.48,536177.4400000001,True,0.009532709407583884,0.014094310038652358,0.0006317064166786793,3,1,0,1,3
ALUMINII HYDROXYDUM*+CALCII CARBONAS*+DIHYDROXYALUMINUM AMINOACETATE+MAGNESII TRISILICAS*,56944.689999999995,43112.240000000005,57495.78999999999,True,0.33363031009291055,0.0024107215950259775,6.773962640988743e-05,2,1,0,1,1
ALUMINII HYDROXYDUM*+MAGNESII HYDROXIDE*,563332.73,539693.4,479569.54,True,-0.11140373404603432,-0.039446294847664376,0.0005650128727192298,8,2,0,2,5
ALUMINII HYDROXYDUM*+MAGNESII HYDROXIDE*+SIMETICONUM,132567.65,124231.17000000001,120052.77,True,-0.033634071062842,-0.024485662330544944,0.0001414421784494507,4,2,0,2,4
ALUMINII PHOSPHAS*,471254.7,23.6,113861.21,True,4823.627542372881,-0.2988999065009582,0.00013414748850268412,1,1,0,1,1
ALVERINUM+SIMETICONUM,77523.96,98178.56000000001,126762.32999999999,True,0.29114065229720176,0.13080720283115466,0.00014934715875800412,2,1,0,1,2
AMANTADINUM,85525.76,94006.13,88194.96,True,-0.06181692619406842,0.007712640716267094,0.00010390836688451392,5,3,1,2,4
AMBAZONUM,901979.9800000001,555820.52,534677.6,True,-0.03803911377723157,-0.12254718227915995,0.0006299393551029602,2,1,1,1,1
AMBROXOLUM,6973961.35,3674480.9699999997,3681389.4599999995,True,0.0018801267597801097,-0.14762038056002424,0.004337290551007252,79,15,4,3,5
AMBROXOLUM+CARBOCISTEINUM,464856.11999999994,152110.33000000002,136917.18000000002,True,-0.09988243402009578,-0.26330987534160877,0.00016131126509080602,4,2,0,2,2
AMBROXOLUM+GLYCYRRHIZA GLABRA/URALENSIS*&+KETOTIFENUM+THEOBROMINUM,94836.20000000001,38037.03999999999,51439.42,True,0.35235076125797393,-0.14181586853339356,6.060421282221345e-05,1,1,0,1,1
AMBROXOLUM+LORATADINUM,710572.87,681072.7999999999,637063.1799999999,True,-0.0646180848802066,-0.02693137245974697,0.0007505666382302925,6,2,0,2,2
AMBROXOLUM+SALBUTAMOLUM,105079.34,58713.28,57163.52,True,-0.0263953912981868,-0.14118344631321844,6.734815695330264e-05,2,1,0,1,2
AMIKACINUM,622539.19,183068.72,182886.94000000003,True,-0.0009929604576902618,-0.2637861229268945,0.00021547130652257323,11,5,3,1,2
AMIKACINUM+BENZALKONII CHLORIDUM+LIDOCAINUM+NIMESULIDUM,257980.13,217416.84000000003,246298.31,True,0.13283915818112324,-0.011517935530728884,0.0002901804724274011,4,1,0,1,1
AMINOCAPRONIC ACID,578368.42,207004.04,172968.75,True,-0.16441848188083674,-0.2604955890158287,0.00020378602512610434,14,2,2,3,4
AMINOPHYLLINUM,857915.32,541341.21,408311.41000000003,True,-0.245741128779019,-0.16940985620725868,0.0004810589153100493,11,4,3,2,3
AMINOPHYLLINUM+ATROPA BELLADONNA*&+COFFEINUM*+CYTISINUM*+EPHEDRINUM*+PARACETAMOLUM+PHENOBARBITALUM,54036.759999999995,22719.53,21755.48,True,-0.04243265595723145,-0.20343752752854827,2.5631582548353156e-05,1,1,0,1,1
AMINOPHYLLINUM+KALII CHLORIDUM*+MAGNESII CHLORIDUM*,85516.2,20730.81,4153.62,True,-0.7996402456054539,-0.5305443265911809,4.893656858156687e-06,3,1,0,1,0
AMINOPHYLLINUM+SALBUTAMOLUM,24.48,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
AMIODARONUM,1648658.65,1373518.39,1314490.54,True,-0.042975653205487796,-0.055054676931180935,0.001548689010081107,16,8,2,2,7
AMISULPRIDUM,45583.689999999995,55209.99999999999,68098.29,True,0.2334412244158668,0.10555838309220933,8.023113907561185e-05,11,4,2,2,4
AMITRIPTYLINE,419521.04,419145.19,429766.76999999996,True,0.025341051867969533,0.006050477286938305,0.000506336906461917,8,2,1,2,4
AMLODIPINUM,6111840.71,4998111.350000001,4670422.92,True,-0.06556245090458035,-0.06503351033640825,0.005502536860124464,65,11,2,1,6
AMLODIPINUM+ATENOLOLUM,10611.0,9868.77,7517.110000000001,True,-0.23829312062192143,-0.08256849961957557,8.856408844578516e-06,1,1,0,1,1
AMLODIPINUM+ATORVASTATINUM,1592.78,1014.5899999999999,935.6500000000001,True,-0.07780482756581464,-0.12453375254861454,1.1023516930615473e-06,2,1,0,1,1
AMLODIPINUM+BISOPROLOLUM,122325.74,155078.78999999998,154546.03,True,-0.0034354149913085053,0.06019316593753277,0.00018208098950081835,3,1,0,1,1
AMLODIPINUM+HYDROCHLOROTHIAZIDUM+OLMESARTANUM MEDOXOMILUM,0.0,3193.48,1700.4899999999998,True,-0.46751193055851303,,2.003460728407236e-06,2,1,0,1,1
AMLODIPINUM+HYDROCHLOROTHIAZIDUM+VALSARTANUM,100924.23999999999,883158.75,1122206.69,True,0.2706738058135074,0.8260780721829528,0.0013221465769106984,19,6,2,1,4
AMLODIPINUM+INDAPAMIDUM,236810.16,271071.45,295553.26,True,0.09031497046258474,0.0569607391102096,0.00034821101539128917,2,1,0,1,1
AMLODIPINUM+INDAPAMIDUM+PERINDOPRILUM,2359575.2,4269636.18,5078501.819999999,True,0.18944603378360902,0.21122673242710666,0.005983321839890075,16,4,0,1,1
AMLODIPINUM+LISINOPRILUM,727267.05,493518.93000000005,432523.8299999999,True,-0.12359221965406708,-0.12182911954136011,0.000509585182803361,11,6,0,1,2
AMLODIPINUM+OLMESARTANUM MEDOXOMILUM,12518.710000000001,40382.27999999999,52700.05,True,0.3050290870153942,0.43239521669626435,6.208944513645936e-05,4,2,0,1,1
AMLODIPINUM+PERINDOPRILUM,729380.0599999999,824804.28,844758.4299999999,True,0.02419258784641598,0.03739622195806103,0.0009952662700139095,19,6,0,1,1
AMLODIPINUM+RAMIPRILUM,154285.68000000002,160316.58,173857.53999999998,True,0.0844638776600648,0.030307776609862058,0.00020483316792659184,18,5,0,1,2
AMLODIPINUM+TELMISARTANUM,0.0,24812.739999999994,63392.58000000001,True,1.554839973336279,,7.46870281521291e-05,8,3,0,1,2
AMLODIPINUM+VALSARTANUM,1090210.4,1320432.1800000002,1368899.4100000001,True,0.036705580744025745,0.05855957276192214,0.0016127917300747645,31,10,0,1,5
AMMONIUM FERRIC CITRATE+CYANOCOBALAMINUM+FOLIC ACID,21940.47,18892.780000000002,30606.489999999998,True,0.6200098662028559,0.08678065703820859,3.605954798286893e-05,1,1,0,1,0
AMMONIUM*,2978400.38,2369625.18,2831294.0700000003,True,0.19482781238845548,-0.012583283877846019,0.0033357364523268524,11,1,0,1,0
AMMONIUM*+ANISUM VULGARE GAERTN.*&,46455.06,26216.6,46769.94,True,0.7839819045947989,0.0016902506656426564,5.510278687905412e-05,1,1,0,1,0
AMMONIUM*+ANISUM VULGARE GAERTN.*&+GLYCYRRHIZA GLABRA/URALENSIS*&,22908.56,10304.09,11935.17,True,0.15829442483518674,-0.15041330088375504,1.406162011059412e-05,1,1,0,1,0
AMMONIUM*+GLYCEROLUM+SPIRITUS AETHYLICUS*,275252.06,182384.71999999997,124600.24,True,-0.31682741843724616,-0.17974842073039166,0.00014679985627090808,1,1,0,1,0
AMOROLFINUM,230715.54,154275.85,166084.67999999996,True,0.07654360679263772,-0.07888642758272624,0.00019567544294296507,7,6,0,1,1
AMOXICILLINUM,1880899.43,975269.69,1070295.87,True,0.09743579747669617,-0.13147051070542437,0.0012609869762959247,17,3,4,2,3
AMOXICILLINUM+ACIDUM CLAVULANICUM,2856673.54,2189524.4499999997,2552485.77,True,0.16577175925119292,-0.027755087310735282,0.0030072537915620235,41,11,1,3,7
AMOXICILLINUM+CLARITHROMYCINUM+OMEPRAZOLUM,50347.030000000006,35859.490000000005,32323.96,True,-0.09859398446547918,-0.10486677752624118,3.808301398220887e-05,1,1,0,1,1
AMPICILLINUM,716786.77,468372.19,360564.09,True,-0.23017613406978743,-0.15783318827058146,0.00042480461184064145,4,1,3,2,3
AMPICILLINUM+SULBACTAMUM,129529.09,24412.03,19134.480000000003,True,-0.21618644578103485,-0.380041901620473,2.2543607571049347e-05,2,2,1,1,2
AMTOLMETINE GUACIL,24932.85,13333.329999999998,14343.71,True,0.07577851894462984,-0.12909177330432264,1.689928178622759e-05,1,1,1,1,1
AMYLMETACRESOLUM+ASCORBIC ACID+DICHLOROBENZYL ALCOHOL*+SODIUM ASCORBATUM,309686.03,380864.76000000007,429996.56999999995,True,0.12900067204957444,0.08551503774576208,0.0005066076491745397,1,1,0,1,1
AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*,1335124.55,1051255.25,927504.3700000001,True,-0.11771725277947476,-0.08704673590219714,0.0010927547828691112,33,5,0,1,7
AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*+LEVOMENTHOLUM,544002.98,586530.2,530490.26,True,-0.09554485003500235,-0.006268551867315675,0.0006250059704629514,5,2,0,1,2
AMYLMETACRESOLUM+DICHLOROBENZYL ALCOHOL*+LIDOCAINUM,354801.05,284625.15,317344.4,True,0.11495558280777374,-0.027506996242409376,0.0003738846113649345,3,2,0,1,2
ANAGRELIDUM,302.25000000000006,438.94,354.47,True,-0.19244088030254702,0.040646658211198394,4.1762475780422883e-07,2,2,1,1,2
ANASTROZOLUM,12899.36,19825.949999999997,22217.89,True,0.12064692990752035,0.14560173374542962,2.6176378622086488e-05,7,5,1,1,2
ANETHOLUM*+DICHLOROBENZYL ALCOHOL*+MENTHA PIPERITA+MENTHOLUM*,29261.239999999998,11290.12,15531.53,True,0.37567448353073307,-0.14644722541237432,1.829873178147407e-05,10,1,0,1,2
ANETHUM GRAVEOLENS*&,226686.95,146595.89,220424.93,True,0.5036228505451277,-0.006978736573979516,0.00025969731713618665,5,1,0,1,1
ANETHUM GRAVEOLENS+ARCTOSTAPHYLOS UVA-URSI+CALENDULA+ELEUTHEROCOCCUS SENTICOSUS+MENTHA PIPERITA,29658.379999999997,11249.369999999999,8061.0599999999995,True,-0.2834212049208089,-0.27796012542485005,9.497272632790805e-06,1,1,0,1,1
ANISUM VULG.*&+CAPSICUM ANNUUM*&+MENTHOLUM*,83335.25000000001,49578.689999999995,67658.25,True,0.3646639312172226,-0.05076661435140006,7.971269859144063e-05,2,2,0,1,1
ANISUM VULGARE GAERTN.*&,1318.1999999999998,1.8800000000000001,0.0,True,-1.0,-1.0,0.0,1,1,1,1,1
ANISUM VULGARE GAERTN.*&+CAPSICUM ANNUUM*&+LEVOMENTHOLUM,45805.99999999999,26148.629999999997,29516.500000000004,True,0.12879718746259394,-0.10404618623430384,3.477535803799622e-05,1,1,0,1,1
ANISUM VULGARE GAERTN.*&+THYMUS SERPYLLUM*&,1312.96,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
ANTAZOLINUM+NAPHAZOLINUM,102.55,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
ANTILYMPHOCYTE SERUM*,0.16,22.91,3.7199999999999998,True,-0.8376254910519424,1.1958655196747539,4.382780204338114e-09,1,1,1,1,1
ANTITHROMBINUM III,0.56,1.7,10.38,True,5.105882352941177,1.0749246572152678,1.2229370570169254e-08,1,1,0,1,1
ANTRAL*,1178439.61,1088835.13,1267330.21,True,0.1639321464582062,0.018346591128157508,0.0014931262786956087,2,1,2,1,1
ANTRAL*+LECITHIN*,2803.06,4230.0,2031.3300000000002,True,-0.5197801418439716,-0.07734992342374425,2.3932454065801455e-06,2,1,0,1,1
APIXABANUM,7169.900000000001,33418.6,82758.52,True,1.4764209152986663,0.8432103662281325,9.75033341925591e-05,2,1,2,1,2
APOMORPHINUM*,0.0,1.1,0.29,True,-0.7363636363636363,,3.4166834926291746e-10,1,1,0,1,1
APREPITANTUM,366.13,644.19,954.5,True,0.48170570794330847,0.2706769569093501,1.124560135763637e-06,1,1,0,1,1
